encoding,test accuracy,training accuracy,combined accuracy,test precision,test recall,test fscore,test auc,training time
"19,4,8,11,9,11,14,0,8,22,14,14,0,10,9",0.6,1.0,0.7053571428571429,0.5555555555555556,0.7142857142857143,0.625,0.6071428571428572,0.3941802978515625
"19,4,16,11,9,11,23,0,8,22,0,14,0,10,9",0.6333333333333333,0.9,0.7004464285714286,0.6,0.6428571428571429,0.6206896551724138,0.6339285714285714,0.4384143352508545
"19,15,19,3,9,11,14,0,8,15,8,14,15,10,9",0.7,0.7,0.690625,0.7777777777777778,0.5,0.6086956521739131,0.6875,0.4685177803039551
"16,4,3,3,21,14,14,2,8,15,17,0,21,7,9",0.6666666666666666,0.7,0.6872767857142856,0.5909090909090909,0.9285714285714286,0.7222222222222222,0.6830357142857143,0.2727646827697754
"16,5,14,15,13,7,23,12,12,17,3,10,2,10,8",0.6333333333333333,0.8,0.6854910714285715,0.5714285714285714,0.8571428571428571,0.6857142857142857,0.6473214285714286,0.31112217903137207
"3,4,0,19,4,16,11,9,11,23,0,8,22,0,14",0.6333333333333333,0.8,0.6854910714285715,0.5714285714285714,0.8571428571428571,0.6857142857142857,0.6473214285714286,0.42308616638183594
"16,6,13,13,4,6,23,5,4,6,5,8,15,11,2",0.6,0.8,0.66875,0.5384615384615384,1.0,0.7,0.625,0.24673843383789062
"19,4,19,4,9,11,23,0,8,22,8,14,15,10,0",0.6,0.9,0.6669642857142857,0.6,0.42857142857142855,0.5,0.5892857142857143,1.0446598529815674
"5,11,12,17,21,12,14,20,3,10,14,0,7,3,23",0.5666666666666667,0.9,0.6636160714285715,0.5217391304347826,0.8571428571428571,0.6486486486486487,0.5848214285714286,0.2543027400970459
"4,0,19,4,16,11,9,11,23,0,8,22,0,14,0",0.6,0.9,0.6636160714285715,0.625,0.35714285714285715,0.45454545454545453,0.5848214285714286,0.4195101261138916
"16,6,13,13,15,6,23,5,4,6,4,8,15,9,2",0.6333333333333333,0.7,0.6604910714285714,0.5714285714285714,0.8571428571428571,0.6857142857142857,0.6473214285714286,0.2616598606109619
"16,6,13,13,15,6,23,5,4,6,5,8,15,9,2",0.6,0.8,0.6587053571428572,0.55,0.7857142857142857,0.6470588235294118,0.6116071428571428,0.25528883934020996
"19,4,8,11,9,11,23,0,8,22,0,14,0,10,9",0.5666666666666667,0.9,0.6569196428571429,0.5263157894736842,0.7142857142857143,0.6060606060606061,0.5758928571428572,0.3738536834716797
"16,6,13,13,15,6,23,5,4,6,5,8,15,11,2",0.6333333333333333,0.7,0.6537946428571428,0.5882352941176471,0.7142857142857143,0.6451612903225806,0.6383928571428572,0.27617955207824707
"16,14,3,3,21,14,14,2,19,15,17,0,21,7,9",0.6333333333333333,0.7,0.6537946428571428,0.5882352941176471,0.7142857142857143,0.6451612903225806,0.6383928571428572,0.2997465133666992
"10,16,8,13,20,17,14,9,4,4,14,0,4,8,3",0.6333333333333333,0.7,0.6470982142857142,0.6153846153846154,0.5714285714285714,0.5925925925925926,0.6294642857142857,0.2580685615539551
"22,7,7,7,12,10,1,12,0,7,19,15,10,6,9",0.7333333333333333,0.4,0.6457589285714286,0.75,0.6428571428571429,0.6923076923076923,0.7276785714285714,0.2690920829772949
"0,13,22,4,17,4,18,9,0,0,19,5,2,9,4",0.5666666666666667,0.8,0.6453125,0.5185185185185185,1.0,0.6829268292682927,0.59375,0.25818538665771484
"9,5,14,0,8,2,10,8,22,16,9,0,23,15,6",0.6333333333333333,0.6,0.6421875,0.56,1.0,0.717948717948718,0.65625,0.22861289978027344
"19,11,4,20,15,0,17,12,7,0,19,9,14,12,13",0.5333333333333333,1.0,0.6417410714285714,0.5,0.3571428571428571,0.4166666666666667,0.5223214285714286,0.3855226039886474
"18,14,6,6,22,7,8,6,3,6,1,0,20,2,0",0.6,0.7,0.6404017857142856,0.5416666666666666,0.9285714285714286,0.6842105263157895,0.6205357142857143,0.2722761631011963
"19,4,5,11,9,11,11,0,8,22,3,14,0,10,9",0.5666666666666667,0.8,0.6386160714285715,0.5217391304347826,0.8571428571428571,0.6486486486486487,0.5848214285714286,0.3766152858734131
"16,14,3,13,21,11,14,2,8,22,17,14,21,10,9",0.6,0.7,0.6370535714285714,0.5454545454545454,0.8571428571428571,0.6666666666666666,0.6160714285714286,0.35759782791137695
"17,1,18,14,7,2,12,10,2,2,19,11,4,6,1",0.6,0.7,0.6370535714285714,0.5454545454545454,0.8571428571428571,0.6666666666666666,0.6160714285714286,0.36041927337646484
"13,10,23,11,2,2,19,12,15,5,8,4,2,22,4",0.6,0.8,0.6352678571428572,0.6666666666666666,0.2857142857142857,0.4,0.5803571428571428,0.2679309844970703
"18,5,6,9,9,13,12,17,15,5,11,12,17,21,12",0.6666666666666666,0.5,0.6305803571428571,0.6111111111111112,0.7857142857142857,0.6875,0.6741071428571428,0.3219888210296631
"0,11,4,2,4,15,0,6,9,18,0,8,19,16,5",0.5333333333333333,0.9,0.6301339285714286,0.5,0.6428571428571429,0.5625,0.5401785714285714,0.23424100875854492
"5,7,23,17,9,23,13,7,16,13,10,13,4,5,9",0.6666666666666666,0.5,0.6238839285714286,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.6651785714285714,0.24711918830871582
"19,14,10,19,8,23,5,10,19,13,17,23,13,10,16",0.6,0.7,0.6203125,0.5833333333333334,0.5,0.5384615384615384,0.59375,0.433086633682251
"7,8,18,14,14,15,1,1,20,14,2,5,5,18,16",0.6,0.6,0.61875,0.5384615384615384,1.0,0.7,0.625,0.33461642265319824
"16,7,22,14,10,13,10,23,11,2,2,19,12,15,5",0.6333333333333333,0.6,0.61875,0.6363636363636364,0.5,0.56,0.625,0.30657100677490234
"15,2,2,10,0,19,2,4,4,19,6,18,14,22,12",0.6,0.7,0.6169642857142856,0.6,0.42857142857142855,0.5,0.5892857142857143,1.3022112846374512
"18,18,15,10,3,0,20,5,4,0,13,22,4,17,4",0.5666666666666667,0.7,0.6169642857142856,0.52,0.9285714285714286,0.6666666666666666,0.5892857142857143,0.42180490493774414
"12,13,19,13,9,15,23,2,16,9,15,15,19,12,7",0.6,0.7,0.6136160714285714,0.625,0.35714285714285715,0.45454545454545453,0.5848214285714286,0.3476827144622803
"19,4,0,11,9,16,11,0,8,22,0,14,0,0,14",0.5,0.9,0.6133928571428571,0.4782608695652174,0.7857142857142857,0.5945945945945946,0.5178571428571428,0.3541679382324219
"17,15,5,11,12,17,21,12,14,20,3,10,14,0,7",0.6,0.6,0.6120535714285714,0.5454545454545454,0.8571428571428571,0.6666666666666666,0.6160714285714286,0.29436516761779785
"13,10,13,11,2,6,23,12,15,5,5,4,2,11,2",0.6666666666666666,0.5,0.6104910714285714,0.8333333333333334,0.35714285714285715,0.5,0.6473214285714286,0.246795654296875
"17,5,19,2,15,13,13,21,7,13,0,17,22,1,8",0.5666666666666667,0.7,0.610267857142857,0.5238095238095238,0.7857142857142857,0.6285714285714286,0.5803571428571428,0.45410680770874023
"19,4,3,3,9,11,23,0,8,22,17,14,21,10,9",0.5666666666666667,0.7,0.610267857142857,0.5238095238095238,0.7857142857142857,0.6285714285714286,0.5803571428571428,0.40499091148376465
"5,15,23,9,3,11,17,9,10,11,17,6,9,22,3",0.6333333333333333,0.6,0.6087053571428571,0.8,0.2857142857142857,0.4210526315789473,0.6116071428571428,0.2973225116729736
"11,3,19,18,14,14,13,15,8,7,20,9,13,7,8",0.6333333333333333,0.6,0.6087053571428571,0.8,0.2857142857142857,0.42105263157894735,0.6116071428571428,0.5563759803771973
"9,15,2,2,10,0,19,2,4,4,19,6,18,14,22",0.5666666666666667,0.7,0.6069196428571428,0.5263157894736842,0.7142857142857143,0.6060606060606061,0.5758928571428572,1.2880690097808838
"15,0,6,9,18,0,8,19,16,5,17,0,23,2,10",0.5666666666666667,0.7,0.6069196428571428,0.5263157894736842,0.7142857142857143,0.6060606060606061,0.5758928571428572,0.30212950706481934
"16,9,10,15,20,8,18,9,18,10,7,21,11,5,13",0.5333333333333333,0.8,0.6051339285714286,0.5,0.6428571428571429,0.5625,0.5401785714285714,0.31032514572143555
"19,12,11,3,9,23,16,5,22,8,5,13,4,2,17",0.6,0.7,0.6035714285714285,1.0,0.14285714285714285,0.25,0.5714285714285714,0.3934042453765869
"16,6,13,13,15,6,23,5,4,5,5,8,15,11,2",0.6,0.6,0.6020089285714285,0.5625,0.6428571428571429,0.6,0.6026785714285714,0.25495076179504395
"19,2,4,4,19,6,18,14,22,12,15,7,15,15,14",0.6,0.6,0.6020089285714285,0.5625,0.6428571428571429,0.6,0.6026785714285714,1.494150161743164
"2,0,11,4,2,4,15,0,6,9,18,0,8,19,16",0.6,0.6,0.6020089285714285,0.5625,0.6428571428571429,0.6,0.6026785714285714,0.25281262397766113
"16,6,13,8,15,6,23,5,4,6,4,8,15,9,2",0.5333333333333333,0.8,0.6017857142857144,0.5,0.5714285714285714,0.5333333333333333,0.5357142857142857,0.25737667083740234
"5,7,19,17,9,11,23,7,16,13,8,13,4,10,0",0.6333333333333333,0.5,0.6004464285714286,0.6,0.6428571428571429,0.6206896551724138,0.6339285714285714,0.3638882637023926
"16,14,1,7,3,21,0,4,2,7,12,16,0,17,10",0.6666666666666666,0.4,0.5988839285714286,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.6651785714285714,0.26677417755126953
"16,11,13,20,15,6,23,5,4,0,5,9,15,11,2",0.6,0.6,0.5986607142857143,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5982142857142857,0.26206231117248535
"18,14,13,12,18,1,17,13,5,5,11,9,22,12,16",0.6333333333333333,0.5,0.5970982142857143,0.6153846153846154,0.5714285714285714,0.5925925925925926,0.6294642857142857,0.4146695137023926
"11,13,9,8,13,21,14,12,19,6,1,1,13,1,18",0.6333333333333333,0.5,0.5970982142857143,0.6153846153846154,0.5714285714285714,0.5925925925925926,0.6294642857142857,0.28692054748535156
"16,15,5,4,6,17,11,4,4,9,3,5,17,9,14",0.5666666666666667,0.7,0.596875,0.5384615384615384,0.5,0.5185185185185185,0.5625,0.2521984577178955
"19,16,3,1,22,2,11,16,4,11,18,9,9,5,8",0.6,0.6,0.5953125,0.5833333333333334,0.5,0.5384615384615384,0.59375,0.4637167453765869
"5,5,15,2,16,9,15,2,2,10,0,19,2,4,4",0.6,0.6,0.5953125,0.5833333333333334,0.5,0.5384615384615384,0.59375,0.2357006072998047
"19,0,8,11,9,11,14,0,8,22,14,14,0,10,9",0.5666666666666667,0.7,0.5935267857142856,0.5454545454545454,0.42857142857142855,0.48,0.5580357142857143,0.38239574432373047
"0,19,7,9,10,3,3,9,0,0,5,19,2,15,15",0.5666666666666667,0.7,0.5935267857142856,0.5454545454545454,0.42857142857142855,0.48,0.5580357142857143,0.38790202140808105
"16,4,13,13,15,6,23,5,8,6,5,8,15,9,2",0.5666666666666667,0.7,0.5935267857142856,0.5454545454545454,0.42857142857142855,0.48,0.5580357142857143,0.2658047676086426
"4,8,15,13,17,18,8,5,14,5,4,1,6,3,16",0.5666666666666667,0.7,0.5935267857142856,0.5454545454545454,0.42857142857142855,0.48,0.5580357142857143,0.29955053329467773
