fitness,encoding
0.69,"0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1"
0.69,"0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1"
0.69,"0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1"
0.69,"0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1"
0.69,"0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1"
0.69,"0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1"
0.69,"0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1"
0.69,"0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1"
0.69,"0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1"
0.69,"0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1"
0.69,"0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1"
0.69,"0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1"
0.69,"0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1"
0.69,"0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1"
0.69,"0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1"
0.69,"0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1"
0.69,"0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1"
0.69,"0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1"
0.69,"0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1"
0.69,"0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1"
0.69,"0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1"
0.69,"0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1"
0.69,"0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1"
0.7075,"0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1"
0.7075,"0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1"
0.7075,"0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1"
0.7075,"0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1"
0.7075,"0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1"
0.7075,"0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1"
0.7075,"0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1"
0.7075,"0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1"
0.7075,"0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1"
0.7075,"0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1"
0.7075,"0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1"
0.7075,"0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1"
0.7075,"0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1"
0.7075,"0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1"
0.7075,"0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1"
0.7075,"0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1"
0.7075,"0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1"
0.7075,"0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1"
0.7075,"0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1"
0.7075,"0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1"
0.7075,"0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1"
0.7075,"0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1"
0.7112500000000002,"0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0"
0.7112500000000002,"0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0"
0.7112500000000002,"0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0"
0.7112500000000002,"0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0"
0.7112500000000002,"0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0"
