fitness,encoding
0.66125,"0,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0"
0.6625,"0,0,0,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0"
0.6625,"0,0,0,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0"
0.6725,"0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1"
0.6775,"0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0"
0.6775,"0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0"
0.6825,"0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1"
0.6825,"0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1"
0.6825,"0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1"
0.6825,"0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1"
0.6825,"0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1"
0.6825,"0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1"
0.6825,"0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1"
0.6825,"0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1"
0.6825,"0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1"
0.6825,"0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1"
0.6825,"0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1"
0.6825,"0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1"
0.6825,"0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1"
0.6825,"0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1"
0.6825,"0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1"
0.6825,"0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1"
0.6825,"0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1"
0.6825,"0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1"
0.6825,"0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1"
0.6825,"0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1"
0.6825,"0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1"
0.6825,"0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1"
0.6825,"0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1"
0.6825,"0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1"
0.6825,"0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1"
0.6825,"0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1"
0.6825,"0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1"
0.6825,"0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1"
0.71375,"0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1"
0.71375,"0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1"
0.71375,"0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1"
0.71375,"0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1"
0.71375,"0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1"
0.71375,"0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1"
0.71375,"0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1"
0.71375,"0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1"
0.71375,"0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1"
0.71375,"0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1"
0.71375,"0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1"
0.71375,"0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1"
0.71375,"0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1"
0.71375,"0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1"
0.71375,"0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1"
0.71375,"0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1"
