fitness,encoding
0.6737500000000001,"0,1,1,1,1,1,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1"
0.6737500000000001,"0,1,1,1,1,1,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1"
0.6737500000000001,"0,1,1,1,1,1,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1"
0.67625,"0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1"
0.6775,"0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0"
0.6837499999999999,"1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0"
0.6837499999999999,"1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0"
0.6837499999999999,"1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0"
0.6837499999999999,"1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0"
0.6837499999999999,"1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0"
0.6837499999999999,"1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0"
0.6837499999999999,"1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0"
0.6837499999999999,"1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0"
0.6837499999999999,"1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0"
0.6837499999999999,"1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0"
0.6837499999999999,"1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0"
0.6837499999999999,"1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0"
0.6837499999999999,"1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0"
0.6837499999999999,"1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0"
0.7025,"0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1"
0.7025,"0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1"
0.7025,"0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1"
0.7025,"0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1"
0.7025,"0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1"
0.7025,"0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1"
0.7025,"0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1"
0.7025,"0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1"
0.7025,"0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1"
0.7025,"0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1"
0.7025,"0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1"
0.7025,"0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1"
0.7025,"0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1"
0.7025,"0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1"
0.7025,"0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1"
0.7025,"0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1"
0.7025,"0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1"
0.7025,"0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1"
0.7025,"0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1"
0.7025,"0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1"
0.7025,"0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1"
0.7025,"0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1"
0.7025,"0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1"
0.7112500000000002,"0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0"
0.7112500000000002,"0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0"
0.7112500000000002,"0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0"
0.7112500000000002,"0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0"
0.7112500000000002,"0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0"
0.7112500000000002,"0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0"
0.7112500000000002,"0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0"
0.7112500000000002,"0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0"
