fitness,encoding
0.6625,"0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1"
0.6625,"0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1"
0.6625,"0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1"
0.6625,"0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1"
0.6625,"0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1"
0.6625,"0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1"
0.6625,"0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1"
0.6712499999999999,"0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,1"
0.6712499999999999,"0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,1"
0.68625,"0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1"
0.68625,"0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1"
0.68625,"0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1"
0.68625,"0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1"
0.69,"0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1"
0.69,"0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1"
0.6975,"0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1"
0.6975,"0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1"
0.6975,"0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1"
0.6975,"0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1"
0.6975,"0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1"
0.6975,"0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1"
0.6975,"0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1"
0.6975,"0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1"
0.6975,"0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1"
0.6975,"0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1"
0.6975,"0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1"
0.6975,"0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1"
0.6975,"0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1"
0.6975,"0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1"
0.6975,"0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1"
0.6975,"0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1"
0.6975,"0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1"
0.6975,"0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1"
0.6975,"0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1"
0.6975,"0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1"
0.6975,"0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1"
0.71,"0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1"
0.71,"0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1"
0.71,"0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1"
0.71,"0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1"
0.71,"0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1"
0.71,"0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1"
0.71,"0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1"
0.7112500000000002,"0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0"
0.7112500000000002,"0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0"
0.7112500000000002,"0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0"
0.7112500000000002,"0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0"
0.7112500000000002,"0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0"
0.7112500000000002,"0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0"
0.7112500000000002,"0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0"
