encoding,test accuracy,training accuracy,combined accuracy,test precision,test recall,test fscore,test auc,training time
"0,0,0,1,0,1,0,0,1,0,1,1,1,0,1,1,1,0,0,0,1",0.675,0.82,0.7112500000000002,0.6666666666666666,0.7,0.6829268292682927,0.675,0.9769513607025146
"0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0",0.675,0.82,0.7112500000000002,0.6666666666666666,0.7,0.6829268292682927,0.675,1.0414440631866455
"0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1",0.675,0.82,0.7112500000000002,0.6666666666666666,0.7,0.6829268292682927,0.675,0.9454433917999268
"0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1",0.685,0.785,0.7100000000000001,0.6947368421052632,0.66,0.676923076923077,0.685,1.1077005863189697
"0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,1,1",0.665,0.81,0.70125,0.6736842105263158,0.64,0.6564102564102564,0.665,1.1963047981262207
"0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0",0.655,0.83,0.69875,0.6504854368932039,0.67,0.6600985221674877,0.655,1.0053527355194092
"0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1",0.65,0.835,0.69625,0.65,0.65,0.65,0.65,1.120732307434082
"0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,1",0.655,0.815,0.6950000000000001,0.6448598130841121,0.69,0.6666666666666666,0.655,1.2379169464111328
"0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1",0.665,0.775,0.6925,0.6486486486486487,0.72,0.6824644549763034,0.665,1.033252239227295
"0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1",0.665,0.775,0.6925,0.6486486486486487,0.72,0.6824644549763034,0.665,1.0380010604858398
"0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,1,0,1,0,1",0.655,0.805,0.6925,0.6597938144329897,0.64,0.649746192893401,0.655,1.0755813121795654
"0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1",0.66,0.79,0.6924999999999999,0.6403508771929824,0.73,0.6822429906542056,0.6599999999999999,1.0364017486572266
"0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1,0,1,0,1,1",0.65,0.815,0.69125,0.6470588235294118,0.66,0.6534653465346535,0.65,1.0283808708190918
"0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1,1,1,0,1,1",0.64,0.84,0.69,0.625,0.7,0.660377358490566,0.6399999999999999,1.0782160758972168
"0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1",0.645,0.825,0.69,0.638095238095238,0.67,0.6536585365853659,0.645,1.0737335681915283
"0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,0,1,0,1,0,1",0.65,0.805,0.6887500000000001,0.6415094339622641,0.68,0.6601941747572816,0.65,1.0764060020446775
"0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1",0.65,0.805,0.68875,0.6442307692307693,0.67,0.6568627450980392,0.65,0.9853322505950928
"0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1",0.635,0.85,0.68875,0.6391752577319587,0.62,0.6294416243654822,0.635,0.991713285446167
"0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1",0.64,0.83,0.6875,0.6206896551724138,0.72,0.6666666666666666,0.64,1.004847764968872
"0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1",0.645,0.81,0.68625,0.6355140186915887,0.68,0.6570048309178744,0.645,1.026400089263916
"0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1",0.645,0.81,0.68625,0.6198347107438017,0.75,0.6787330316742082,0.645,1.0549445152282715
"0,0,0,1,0,1,0,0,1,0,1,1,1,0,1,1,1,0,0,1,1",0.645,0.805,0.685,0.6330275229357798,0.69,0.6602870813397129,0.645,1.0962181091308594
