fitness,encoding
0.6725000000000001,"14,2,23,5,4,17,1,15,13,0,20,0,4,17,8"
0.6725000000000001,"14,2,23,5,4,17,1,15,13,0,20,0,4,17,8"
0.7075,"17,4,18,5,4,16,18,17,1,8,5,13,15,0,11"
0.7075,"17,4,18,5,4,16,18,17,1,8,5,13,15,0,11"
0.71125,"19,16,15,5,23,12,13,14,10,2,16,5,10,15,11"
0.71125,"19,16,15,5,23,12,13,14,10,2,16,5,10,15,11"
0.71125,"19,16,15,5,23,12,13,14,10,2,16,5,10,15,11"
0.71125,"19,16,15,5,23,12,13,14,10,2,16,5,10,15,11"
0.7550000000000001,"19,16,4,5,8,19,5,14,9,9,2,19,12,15,9"
0.7550000000000001,"19,16,4,5,8,19,5,14,9,9,2,19,12,15,9"
0.7550000000000001,"19,16,4,5,8,19,5,14,9,9,2,19,12,15,9"
0.75625,"0,16,5,22,4,17,17,15,6,12,14,7,19,10,11"
0.75625,"0,16,5,22,4,17,17,15,6,12,14,7,19,10,11"
0.75625,"0,16,5,22,4,17,17,15,6,12,14,7,19,10,11"
0.75625,"0,16,5,22,4,17,17,15,6,12,14,7,19,10,11"
0.75625,"0,16,5,22,4,17,17,15,6,12,14,7,19,10,11"
0.75625,"0,16,5,22,4,17,17,15,6,12,14,7,19,10,11"
0.75625,"0,16,5,22,4,17,17,15,6,12,14,7,19,10,11"
0.75625,"0,16,5,22,4,17,17,15,6,12,14,7,19,10,11"
0.75625,"0,16,5,22,4,17,17,15,6,12,14,7,19,10,11"
0.75625,"0,16,5,22,4,17,17,15,6,12,14,7,19,10,11"
0.75625,"0,16,5,22,4,17,17,15,6,12,14,7,19,10,11"
0.75625,"0,16,5,22,4,17,17,15,6,12,14,7,19,10,11"
0.75625,"0,16,5,22,4,17,17,15,6,12,14,7,19,10,11"
0.75625,"0,16,5,22,4,17,17,15,6,12,14,7,19,10,11"
0.75625,"0,16,5,22,4,17,17,15,6,12,14,7,19,10,11"
0.75625,"0,16,5,22,4,17,17,15,6,12,14,7,19,10,11"
0.75625,"0,16,5,22,4,17,17,15,6,12,14,7,19,10,11"
0.75625,"0,16,5,22,4,17,17,15,6,12,14,7,19,10,11"
0.75625,"0,16,5,22,4,17,17,15,6,12,14,7,19,10,11"
0.75625,"0,16,5,22,4,17,17,15,6,12,14,7,19,10,11"
0.75625,"0,16,5,22,4,17,17,15,6,12,14,7,19,10,11"
0.75625,"0,16,5,22,4,17,17,15,6,12,14,7,19,10,11"
0.75625,"0,16,5,22,4,17,17,15,6,12,14,7,19,10,11"
0.75625,"0,16,5,22,4,17,17,15,6,12,14,7,19,10,11"
0.75625,"0,16,5,22,4,17,17,15,6,12,14,7,19,10,11"
0.75625,"0,16,5,22,4,17,17,15,6,12,14,7,19,10,11"
0.75625,"0,16,5,22,4,17,17,15,6,12,14,7,19,10,11"
0.75625,"0,16,5,22,4,17,17,15,6,12,14,7,19,10,11"
0.75625,"0,16,5,22,4,17,17,15,6,12,14,7,19,10,11"
0.75625,"0,16,5,22,4,17,17,15,6,12,14,7,19,10,11"
0.75625,"0,16,5,22,4,17,17,15,6,12,14,7,19,10,11"
0.75625,"0,16,5,22,4,17,17,15,6,12,14,7,19,10,11"
0.75625,"0,16,5,22,4,17,17,15,6,12,14,7,19,10,11"
0.75625,"0,16,5,22,4,17,17,15,6,12,14,7,19,10,11"
0.75625,"0,16,5,22,4,17,17,15,6,12,14,7,19,10,11"
0.75625,"0,16,5,22,4,17,17,15,6,12,14,7,19,10,11"
0.75625,"0,16,5,22,4,17,17,15,6,12,14,7,19,10,11"
0.75625,"0,16,5,22,4,17,17,15,6,12,14,7,19,10,11"
0.75625,"0,16,5,22,4,17,17,15,6,12,14,7,19,10,11"
