encoding,test accuracy,training accuracy,combined accuracy,test precision,test recall,test fscore,test auc,training time
"16,16,5,16,4,13,17,15,6,12,9,7,19,10,10",0.705,1.0,0.77875,0.7157894736842105,0.68,0.6974358974358974,0.7050000000000001,1.2970991134643555
"16,16,5,16,4,13,17,15,6,12,14,7,19,10,10",0.7,0.965,0.7662499999999999,0.7040816326530612,0.69,0.696969696969697,0.7,1.2619092464447021
"16,16,5,16,4,13,17,15,6,12,14,18,19,10,10",0.695,0.975,0.765,0.672566371681416,0.76,0.7136150234741784,0.6950000000000001,2.5352272987365723
"0,16,5,22,4,17,17,15,6,12,14,7,19,10,11",0.69,0.955,0.75625,0.7567567567567568,0.56,0.6436781609195402,0.69,1.395909309387207
"19,16,5,16,4,12,17,15,6,12,14,7,19,10,10",0.68,0.98,0.755,0.6956521739130435,0.64,0.6666666666666666,0.6799999999999999,1.6791715621948242
"16,18,0,16,15,13,17,3,6,20,15,8,8,9,10",0.69,0.945,0.7537499999999999,0.6979166666666666,0.67,0.6836734693877551,0.69,1.477952241897583
"16,18,18,5,2,0,19,5,5,12,6,12,10,11,4",0.72,0.85,0.7525000000000001,0.6896551724137931,0.8,0.7407407407407407,0.72,3.030489921569824
"16,18,18,5,2,2,19,5,5,12,6,12,10,11,4",0.72,0.85,0.7525000000000001,0.6896551724137931,0.8,0.7407407407407407,0.72,3.2188963890075684
"19,17,4,17,11,13,15,13,17,19,8,23,11,16,18",0.72,0.85,0.7525000000000001,0.7340425531914894,0.69,0.711340206185567,0.72,2.9058916568756104
"17,4,18,5,4,16,8,15,19,8,23,13,15,0,10",0.695,0.925,0.7525,0.696969696969697,0.69,0.6934673366834171,0.695,1.6507999897003174
"19,16,18,16,2,12,17,15,5,12,6,11,10,10,10",0.71,0.88,0.7525,0.6721311475409836,0.82,0.7387387387387387,0.71,2.0850603580474854
"19,17,18,5,4,16,17,15,6,8,15,23,15,0,10",0.72,0.84,0.75,0.6964285714285714,0.78,0.7358490566037735,0.72,2.6548049449920654
"19,17,18,5,4,16,18,15,11,8,8,23,15,0,11",0.675,0.955,0.7450000000000001,0.6548672566371682,0.74,0.6948356807511737,0.675,2.6330912113189697
"17,4,18,16,2,12,19,5,5,12,6,13,10,11,10",0.71,0.84,0.7424999999999999,0.71875,0.69,0.7040816326530612,0.71,1.7462842464447021
"19,16,18,6,2,11,19,5,5,12,6,12,10,11,10",0.685,0.91,0.7412500000000001,0.7078651685393258,0.63,0.6666666666666666,0.685,1.7709546089172363
"17,4,18,5,4,16,18,15,11,8,8,13,15,0,11",0.67,0.955,0.7412500000000001,0.6370967741935484,0.79,0.7053571428571429,0.67,1.7937774658203125
"17,4,18,5,4,16,18,3,11,8,5,13,15,0,11",0.675,0.94,0.7412500000000001,0.6576576576576577,0.73,0.6919431279620853,0.675,1.690291166305542
"16,16,18,5,4,16,18,15,11,8,8,13,15,0,11",0.685,0.91,0.74125,0.6554621848739496,0.78,0.7123287671232876,0.685,1.5919711589813232
"0,16,18,5,4,16,4,17,11,8,15,13,15,0,10",0.66,0.97,0.7375,0.626984126984127,0.79,0.6991150442477876,0.66,1.469653606414795
"0,16,18,16,4,16,17,15,11,8,15,13,15,10,10",0.67,0.94,0.7375,0.7297297297297297,0.54,0.6206896551724138,0.67,1.5016400814056396
"16,18,0,16,15,13,4,3,13,20,15,8,8,9,10",0.68,0.91,0.7375,0.68,0.68,0.68,0.68,1.4619722366333008
"16,12,18,18,6,5,7,0,12,3,11,13,15,11,10",0.68,0.91,0.7375,0.6451612903225806,0.8,0.7142857142857143,0.68,1.6768786907196045
"19,18,18,6,2,11,19,5,5,12,6,12,10,11,10",0.69,0.88,0.7374999999999999,0.6727272727272727,0.74,0.7047619047619048,0.69,3.2291135787963867
"16,16,0,16,15,13,4,3,11,20,15,13,8,9,10",0.705,0.82,0.7337500000000001,0.7469879518072289,0.62,0.6775956284153005,0.7050000000000001,1.2017571926116943
"16,18,0,16,15,13,4,3,13,20,15,13,8,9,10",0.68,0.895,0.73375,0.6666666666666666,0.72,0.6923076923076923,0.6799999999999999,1.479027271270752
"0,16,18,5,4,16,17,15,6,8,15,13,15,0,10",0.65,0.985,0.7337499999999999,0.631578947368421,0.72,0.6728971962616822,0.6499999999999999,1.4388189315795898
"16,16,18,6,2,11,19,15,5,12,6,12,15,11,10",0.71,0.805,0.7337499999999999,0.7625,0.61,0.6777777777777778,0.71,1.4548227787017822
"19,17,4,17,11,13,15,17,11,19,8,23,11,16,18",0.69,0.865,0.7337499999999999,0.6862745098039216,0.7,0.693069306930693,0.69,2.2529537677764893
"19,16,18,16,2,12,19,10,6,12,6,11,10,11,10",0.705,0.81,0.73125,0.6990291262135923,0.72,0.7093596059113301,0.705,2.0580859184265137
"19,16,18,16,2,12,19,5,5,12,6,11,10,11,10",0.69,0.855,0.73125,0.75,0.57,0.6477272727272727,0.69,1.9586679935455322
"17,4,18,5,4,16,8,17,19,8,23,13,15,0,10",0.67,0.915,0.73125,0.6634615384615384,0.69,0.6764705882352942,0.6699999999999999,2.257244348526001
"19,16,18,6,2,11,19,15,5,12,6,12,15,11,10",0.675,0.895,0.7300000000000001,0.6767676767676768,0.67,0.6733668341708543,0.675,1.9709575176239014
"16,18,3,18,13,13,4,15,5,20,15,7,8,21,10",0.67,0.91,0.7300000000000001,0.67,0.67,0.67,0.67,1.8920352458953857
"16,18,3,9,13,14,4,3,11,20,15,7,8,21,4",0.715,0.775,0.73,0.7128712871287128,0.72,0.7164179104477612,0.715,1.2533531188964844
"16,18,0,16,15,13,4,3,11,20,15,13,8,9,10",0.69,0.85,0.73,0.7261904761904762,0.61,0.6630434782608695,0.69,1.430271863937378
"17,4,18,5,4,16,18,15,5,8,5,13,15,0,11",0.65,0.97,0.73,0.65,0.65,0.65,0.65,1.7156283855438232
"17,4,18,5,4,16,17,15,6,8,8,13,15,0,11",0.655,0.955,0.73,0.7066666666666667,0.53,0.6057142857142858,0.655,1.7572314739227295
