encoding,test accuracy,training accuracy,combined accuracy,test precision,test recall,test fscore,test auc,training time
"19,17,17,15,6,12,12,7,19,10,11,11,11,22,0",0.705,0.92,0.75875,0.6952380952380952,0.73,0.7121951219512195,0.7050000000000001,2.1321144104003906
"0,19,17,15,6,13,12,9,19,6,11,11,8,22,0",0.68,0.985,0.75625,0.7045454545454546,0.62,0.6595744680851063,0.6799999999999999,1.8832793235778809
"19,17,17,15,6,12,12,7,19,10,11,11,11,22,7",0.685,0.965,0.755,0.6697247706422018,0.73,0.6985645933014354,0.685,2.1714413166046143
"6,4,19,18,11,15,3,21,15,5,0,17,18,9,7",0.725,0.84,0.7537499999999999,0.7142857142857143,0.75,0.7317073170731707,0.725,2.8707690238952637
"19,17,4,17,11,13,15,13,17,19,8,23,11,16,18",0.72,0.85,0.7525000000000001,0.7340425531914894,0.69,0.711340206185567,0.72,2.8461201190948486
"19,17,14,15,6,12,12,10,2,15,17,13,0,22,10",0.705,0.88,0.74875,0.7303370786516854,0.65,0.6878306878306878,0.7050000000000001,2.0068020820617676
"6,5,19,18,11,15,3,21,15,5,0,17,18,9,7",0.715,0.84,0.7462500000000001,0.7047619047619048,0.74,0.7219512195121951,0.715,2.951310634613037
"0,17,17,15,6,12,12,7,19,10,11,11,11,22,0",0.675,0.955,0.7450000000000001,0.6635514018691588,0.71,0.6859903381642513,0.675,1.2521283626556396
"16,12,18,18,6,5,7,0,12,3,11,13,15,11,10",0.68,0.91,0.7375,0.6451612903225806,0.8,0.7142857142857143,0.68,1.685279369354248
"0,17,17,16,6,12,12,7,19,10,11,11,11,22,6",0.69,0.875,0.73625,0.6759259259259259,0.73,0.7019230769230769,0.69,1.3195765018463135
"6,5,19,18,11,15,3,19,15,5,15,17,18,9,7",0.69,0.87,0.735,0.6792452830188679,0.72,0.6990291262135923,0.69,3.096031427383423
"19,17,0,16,15,12,3,10,15,15,10,13,0,9,6",0.71,0.8,0.7324999999999999,0.7386363636363636,0.65,0.6914893617021277,0.71,2.049811363220215
"19,17,17,15,6,12,3,7,15,10,0,18,11,22,7",0.67,0.92,0.7324999999999999,0.6808510638297872,0.64,0.6597938144329897,0.6699999999999999,2.207825183868408
"0,19,14,15,6,13,12,9,2,6,17,13,8,22,10",0.69,0.845,0.72875,0.7159090909090909,0.63,0.6702127659574468,0.69,1.3772268295288086
"19,17,17,15,6,12,12,7,19,10,11,18,11,22,0",0.655,0.945,0.7275,0.6396396396396397,0.71,0.6729857819905213,0.655,2.0851030349731445
"4,17,17,15,6,12,12,7,19,10,11,11,11,22,0",0.65,0.955,0.7262500000000001,0.6415094339622641,0.68,0.6601941747572816,0.65,1.441028356552124
"5,4,0,18,15,12,3,21,15,15,0,13,0,9,7",0.7,0.8,0.7249999999999999,0.6851851851851852,0.74,0.7115384615384616,0.7,1.2965166568756104
"0,19,0,16,15,12,10,10,14,15,10,13,0,6,6",0.675,0.87,0.7237500000000001,0.6732673267326733,0.68,0.6766169154228856,0.675,1.5768179893493652
"14,17,17,15,6,12,12,7,19,10,11,11,11,22,0",0.675,0.86,0.7212500000000002,0.7011494252873564,0.61,0.6524064171122995,0.675,1.19091796875
"6,5,19,18,11,15,3,21,15,5,15,17,18,9,7",0.68,0.845,0.72125,0.6836734693877551,0.67,0.6767676767676768,0.6799999999999999,2.8765854835510254
"6,4,19,18,11,15,3,21,10,5,5,17,18,9,10",0.68,0.845,0.72125,0.6636363636363637,0.73,0.6952380952380952,0.6799999999999999,2.8425724506378174
"17,18,19,18,11,15,3,21,10,5,5,6,18,9,10",0.68,0.845,0.72125,0.75,0.54,0.627906976744186,0.6799999999999999,4.010789155960083
"0,18,2,14,5,6,16,13,21,8,12,10,22,17,12",0.705,0.765,0.7200000000000001,0.7303370786516854,0.65,0.6878306878306878,0.7050000000000001,1.2251241207122803
"0,19,17,15,6,12,14,7,19,10,11,8,11,22,0",0.635,0.975,0.72,0.6626506024096386,0.55,0.6010928961748634,0.635,2.079231023788452
"17,18,11,20,13,20,12,15,15,15,6,6,3,20,12",0.68,0.835,0.71875,0.7195121951219512,0.59,0.6483516483516484,0.6799999999999999,1.3866331577301025
"19,19,12,15,2,21,12,9,15,16,6,11,0,22,12",0.69,0.805,0.71875,0.7159090909090909,0.63,0.6702127659574468,0.69,3.875420570373535
"19,19,12,15,2,21,3,9,15,16,0,11,0,22,7",0.7,0.775,0.7187499999999999,0.7272727272727273,0.64,0.6808510638297872,0.7,3.926562786102295
"0,4,19,14,11,10,3,21,15,5,0,17,18,9,0",0.68,0.83,0.7175,0.6730769230769231,0.7,0.6862745098039216,0.6799999999999999,1.6478841304779053
"4,17,17,15,6,12,14,7,19,10,11,11,11,22,0",0.655,0.905,0.7175,0.6099290780141844,0.86,0.7136929460580913,0.655,1.448242425918579
"6,5,19,18,11,15,3,13,15,5,3,17,11,9,7",0.695,0.78,0.71625,0.6695652173913044,0.77,0.7162790697674418,0.6950000000000001,2.5679640769958496
"17,18,0,16,15,12,10,10,14,15,10,6,0,9,6",0.68,0.825,0.71625,0.6730769230769231,0.7,0.6862745098039216,0.6799999999999999,1.5574872493743896
"6,17,17,18,6,15,12,7,19,10,11,11,11,22,10",0.635,0.96,0.71625,0.6216216216216216,0.69,0.6540284360189573,0.635,1.7416002750396729
"0,19,3,14,15,10,10,15,10,13,16,8,7,12,0",0.695,0.78,0.71625,0.6535433070866141,0.83,0.7312775330396476,0.6950000000000001,1.4091997146606445
"0,19,0,16,15,12,10,10,14,15,10,13,0,9,6",0.69,0.795,0.7162499999999999,0.7209302325581395,0.62,0.6666666666666666,0.69,1.5991754531860352
"0,19,3,14,15,10,16,15,21,13,12,8,7,12,12",0.68,0.82,0.7150000000000001,0.6836734693877551,0.67,0.6767676767676768,0.6799999999999999,1.645272970199585
"5,6,0,16,15,12,3,10,15,15,10,13,0,9,6",0.71,0.73,0.715,0.6842105263157895,0.78,0.7289719626168224,0.71,1.0627858638763428
"6,5,19,18,11,15,3,13,15,5,0,17,11,9,7",0.675,0.83,0.7137500000000001,0.6422764227642277,0.79,0.7085201793721974,0.675,2.568946123123169
"5,6,0,16,15,12,3,15,15,15,0,13,0,9,7",0.705,0.735,0.7125,0.6915887850467289,0.74,0.714975845410628,0.7050000000000001,1.1397874355316162
"0,19,3,14,15,10,10,15,15,13,16,8,7,12,0",0.67,0.84,0.7124999999999999,0.646551724137931,0.75,0.6944444444444444,0.6699999999999999,1.437929391860962
"12,18,18,14,15,14,10,17,13,6,16,8,3,12,0",0.67,0.84,0.7124999999999999,0.7023809523809523,0.59,0.6413043478260869,0.6699999999999999,1.6593968868255615
"5,6,0,16,15,12,12,15,15,15,6,13,0,9,12",0.66,0.87,0.7124999999999999,0.6403508771929824,0.73,0.6822429906542056,0.6599999999999999,1.2572517395019531
"0,19,14,15,6,13,12,9,2,6,4,13,8,22,10",0.66,0.865,0.7112499999999999,0.7,0.56,0.6222222222222222,0.66,1.3259665966033936
"0,19,3,14,15,10,12,15,2,13,16,8,7,12,0",0.685,0.785,0.7100000000000001,0.6831683168316832,0.69,0.6865671641791045,0.685,1.4095046520233154
"4,17,17,15,6,12,12,7,5,10,11,11,11,22,0",0.64,0.92,0.71,0.6129032258064516,0.76,0.6785714285714286,0.64,1.2534687519073486
"0,17,17,15,6,12,12,21,10,10,11,11,11,22,0",0.63,0.95,0.71,0.6444444444444445,0.58,0.6105263157894737,0.63,1.3074331283569336
"5,6,0,16,15,12,3,17,14,15,0,13,0,9,7",0.695,0.755,0.71,0.6893203883495146,0.71,0.6995073891625616,0.6950000000000001,1.0733861923217773
"0,17,17,15,6,12,12,7,19,2,11,11,11,22,0",0.665,0.845,0.71,0.6666666666666666,0.66,0.6633165829145728,0.665,1.3848893642425537
"0,19,17,5,20,11,14,19,12,4,22,2,11,3,8",0.67,0.83,0.71,0.646551724137931,0.75,0.6944444444444444,0.6699999999999999,1.9817616939544678
"0,17,17,15,6,13,12,7,19,10,11,11,11,22,10",0.625,0.965,0.71,0.6582278481012658,0.52,0.5810055865921788,0.625,1.2267014980316162
"17,18,11,20,13,20,1,15,15,15,12,6,3,20,12",0.7,0.74,0.71,0.6886792452830188,0.73,0.7087378640776699,0.7,1.3876614570617676
"17,18,16,14,3,10,10,17,14,19,10,7,3,12,6",0.69,0.77,0.71,0.7159090909090909,0.63,0.6702127659574468,0.69,1.6067218780517578
"0,19,12,15,2,21,12,9,15,16,6,8,0,22,12",0.69,0.765,0.70875,0.7021276595744681,0.66,0.6804123711340206,0.69,1.490689992904663
"14,13,21,14,13,13,14,5,23,7,7,3,9,23,16",0.69,0.765,0.70875,0.6938775510204082,0.68,0.6868686868686869,0.69,1.2513086795806885
"0,19,0,16,15,12,10,10,14,15,10,13,0,6,20",0.665,0.84,0.70875,0.72,0.54,0.6171428571428571,0.665,1.6365077495574951
"17,18,16,14,3,10,10,17,14,19,10,7,2,12,6",0.695,0.745,0.7075,0.7407407407407407,0.6,0.6629834254143646,0.6950000000000001,1.6989789009094238
"0,19,17,15,6,12,12,7,19,10,11,8,11,22,0",0.62,0.97,0.7075,0.6132075471698113,0.65,0.6310679611650486,0.62,2.0142722129821777
"6,4,19,18,11,15,17,21,10,5,5,17,18,9,10",0.655,0.865,0.7075,0.6448598130841121,0.69,0.6666666666666666,0.655,2.8569252490997314
"12,18,18,14,15,14,10,10,14,6,16,8,3,12,0",0.67,0.815,0.70625,0.717948717948718,0.56,0.6292134831460674,0.67,1.752617597579956
"5,6,0,16,15,12,3,17,15,15,1,13,2,9,7",0.715,0.68,0.70625,0.6936936936936937,0.77,0.7298578199052133,0.7150000000000001,1.0838985443115234
"19,13,5,6,6,8,9,0,17,5,18,14,3,18,8",0.655,0.86,0.70625,0.6781609195402298,0.59,0.6310160427807486,0.655,1.748572587966919
"17,18,16,14,3,10,10,17,14,19,10,7,2,12,8",0.68,0.785,0.70625,0.7368421052631579,0.56,0.6363636363636364,0.68,1.6427414417266846
"5,6,0,16,15,12,10,10,14,15,10,13,0,9,6",0.69,0.755,0.7062499999999999,0.6759259259259259,0.73,0.7019230769230769,0.69,1.0704987049102783
"0,16,3,14,15,10,10,15,13,13,16,8,7,12,0",0.7,0.725,0.7062499999999999,0.6538461538461539,0.85,0.7391304347826086,0.7,1.179227352142334
"5,6,0,16,15,12,3,17,15,15,22,13,2,9,7",0.7,0.725,0.7062499999999999,0.6694915254237288,0.79,0.7247706422018348,0.7,1.2645294666290283
"17,18,11,8,19,13,3,21,15,18,14,7,4,13,12",0.68,0.78,0.7050000000000001,0.6764705882352942,0.69,0.6831683168316832,0.6799999999999999,1.5135724544525146
"17,18,16,14,3,10,10,21,13,19,10,7,2,12,6",0.69,0.75,0.705,0.6792452830188679,0.72,0.6990291262135923,0.69,1.5706887245178223
"18,6,12,6,11,17,13,8,7,3,22,15,13,11,16",0.655,0.85,0.7037500000000001,0.6504854368932039,0.67,0.6600985221674877,0.655,1.4048762321472168
"5,6,0,16,15,12,3,17,15,15,0,13,0,9,7",0.685,0.76,0.7037500000000001,0.6868686868686869,0.68,0.6834170854271356,0.685,1.2065138816833496
"0,16,11,8,19,13,3,21,15,18,14,9,4,13,12",0.705,0.7,0.7037500000000001,0.735632183908046,0.64,0.6844919786096256,0.7050000000000001,1.159980058670044
"17,18,3,14,15,10,10,15,10,13,16,7,7,12,0",0.675,0.79,0.7037500000000001,0.6548672566371682,0.74,0.6948356807511737,0.675,1.531769037246704
"4,17,17,15,6,12,12,9,15,10,11,11,11,22,0",0.625,0.94,0.70375,0.5939849624060151,0.79,0.6781115879828327,0.625,1.271439790725708
"0,17,17,20,6,13,12,7,19,10,11,11,11,22,10",0.625,0.94,0.70375,0.5939849624060151,0.79,0.6781115879828327,0.625,1.2514309883117676
"5,6,0,16,15,12,3,10,15,15,10,5,0,9,6",0.7,0.715,0.7037499999999999,0.7272727272727273,0.64,0.6808510638297872,0.7,1.1377909183502197
"5,19,14,16,6,12,12,9,2,6,17,13,8,22,7",0.67,0.805,0.7037499999999999,0.6574074074074074,0.71,0.6826923076923077,0.6699999999999999,1.42270827293396
"16,14,17,5,20,11,14,19,12,4,22,2,11,3,8",0.67,0.805,0.7037499999999999,0.6491228070175439,0.74,0.6915887850467289,0.6699999999999999,1.1801705360412598
"12,18,17,15,6,12,14,7,19,10,11,8,11,22,0",0.655,0.845,0.7025,0.7183098591549296,0.51,0.5964912280701754,0.655,1.3454151153564453
"5,6,0,16,15,12,3,10,14,15,0,13,0,9,7",0.68,0.77,0.7025,0.6730769230769231,0.7,0.6862745098039216,0.6799999999999999,1.063758373260498
"6,4,0,16,15,12,3,17,15,15,1,13,2,9,7",0.71,0.68,0.7024999999999999,0.6875,0.77,0.7264150943396226,0.71,1.1855573654174805
"19,10,18,0,14,1,4,2,5,0,1,10,20,8,5",0.685,0.75,0.70125,0.7176470588235294,0.61,0.6594594594594595,0.685,1.3527843952178955
"17,18,11,20,13,20,12,15,2,15,12,6,3,20,12",0.68,0.765,0.70125,0.7647058823529411,0.52,0.6190476190476191,0.6799999999999999,1.5071091651916504
"5,19,0,15,15,12,12,9,14,15,10,13,0,22,6",0.65,0.85,0.7000000000000001,0.7083333333333334,0.51,0.5930232558139535,0.65,1.4246487617492676
"5,4,15,19,1,19,15,21,15,13,9,17,6,19,10",0.7,0.7,0.7,0.6639344262295082,0.81,0.7297297297297297,0.7,4.6380181312561035
"5,6,0,16,15,12,10,10,13,15,16,13,0,9,0",0.69,0.73,0.7,0.6637931034482759,0.77,0.7129629629629629,0.69,1.218712329864502
"17,18,11,20,13,20,12,10,15,15,6,6,0,20,12",0.66,0.82,0.7,0.6290322580645161,0.78,0.6964285714285714,0.66,1.3680689334869385
"0,17,17,15,6,12,12,21,15,10,11,11,11,22,0",0.615,0.955,0.7,0.6236559139784946,0.58,0.6010362694300518,0.615,1.2671678066253662
"0,19,14,15,6,13,3,9,15,6,17,13,8,22,10",0.645,0.865,0.7,0.6058394160583942,0.83,0.70042194092827,0.645,1.4052996635437012
"6,4,19,18,11,15,3,10,14,5,5,17,18,9,10",0.655,0.83,0.69875,0.6302521008403361,0.75,0.684931506849315,0.655,2.831488609313965
"11,0,16,5,22,4,17,17,15,6,12,14,7,19,10",0.665,0.8,0.69875,0.726027397260274,0.53,0.6127167630057804,0.665,1.314455509185791
"13,21,17,17,0,1,16,16,21,2,16,9,8,18,13",0.685,0.74,0.69875,0.6907216494845361,0.67,0.6802030456852792,0.685,1.8244705200195312
"5,6,0,16,15,12,3,17,19,15,0,13,2,9,7",0.685,0.74,0.69875,0.6796116504854369,0.7,0.6896551724137931,0.685,1.784752607345581
"6,4,16,14,3,10,10,17,14,19,10,7,3,12,6",0.685,0.74,0.69875,0.6608695652173913,0.76,0.7069767441860465,0.685,1.1453778743743896
"0,4,0,18,15,12,3,21,14,15,10,13,0,9,20",0.68,0.755,0.69875,0.6730769230769231,0.7,0.6862745098039216,0.6799999999999999,1.3310997486114502
"16,17,19,16,0,1,5,0,5,2,13,5,14,19,10",0.685,0.735,0.6975,0.6907216494845361,0.67,0.6802030456852792,0.685,2.13167405128479
"0,19,11,8,19,13,3,21,15,18,14,13,4,13,12",0.65,0.84,0.6975,0.6388888888888888,0.69,0.6634615384615384,0.6499999999999999,1.526092290878296
"5,4,0,18,15,12,3,21,15,15,6,13,0,9,12",0.65,0.84,0.6975,0.6973684210526315,0.53,0.6022727272727273,0.65,1.2985427379608154
"14,17,5,20,11,14,19,12,4,22,2,11,3,8,20",0.67,0.78,0.6975,0.6976744186046512,0.6,0.6451612903225806,0.6699999999999999,1.2223970890045166
"0,19,14,15,6,13,12,15,15,6,17,13,8,22,10",0.605,0.97,0.69625,0.6129032258064516,0.57,0.5906735751295337,0.605,1.3559257984161377
"14,12,19,6,17,9,19,12,12,15,11,13,18,15,11",0.645,0.85,0.69625,0.6526315789473685,0.62,0.6358974358974359,0.645,1.7342555522918701
"5,6,0,16,15,12,12,15,2,15,0,13,0,9,7",0.695,0.7,0.69625,0.6822429906542056,0.73,0.7053140096618358,0.6950000000000001,1.2263567447662354
"14,11,15,3,22,13,10,14,17,18,19,0,13,18,12",0.685,0.73,0.69625,0.6989247311827957,0.65,0.6735751295336787,0.685,2.77152681350708
"17,18,3,14,15,10,10,15,10,13,16,6,7,12,0",0.665,0.79,0.69625,0.6299212598425197,0.8,0.7048458149779736,0.665,1.453312873840332
"5,6,0,16,15,12,3,10,19,15,0,13,0,9,7",0.68,0.745,0.69625,0.6698113207547169,0.71,0.6893203883495146,0.6799999999999999,1.1402504444122314
