fitness,encoding
0.6912499999999999,"15,2,14,18,12,3,20,12,9,16,10,13,10,4,5"
0.6912499999999999,"15,2,14,18,12,3,20,12,9,16,10,13,10,4,5"
0.6912499999999999,"15,2,14,18,12,3,20,12,9,16,10,13,10,4,5"
0.6912499999999999,"15,2,14,18,12,3,20,12,9,16,10,13,10,4,5"
0.6912499999999999,"15,2,14,18,12,3,20,12,9,16,10,13,10,4,5"
0.6912499999999999,"15,2,14,18,12,3,20,12,9,16,10,13,10,4,5"
0.6975,"14,2,14,18,12,10,20,12,9,16,10,13,10,4,6"
0.73625,"15,9,11,8,19,13,3,11,13,18,14,15,10,13,12"
0.73625,"15,9,11,8,19,13,3,11,13,18,14,15,10,13,12"
0.73625,"15,9,11,8,19,13,3,11,13,18,14,15,10,13,12"
0.73625,"15,9,11,8,19,13,3,11,13,18,14,15,10,13,12"
0.75625,"0,16,5,22,4,17,17,15,6,12,14,7,19,10,11"
0.75625,"0,16,5,22,4,17,17,15,6,12,14,7,19,10,11"
0.75625,"0,16,5,22,4,17,17,15,6,12,14,7,19,10,11"
0.75625,"0,16,5,22,4,17,17,15,6,12,14,7,19,10,11"
0.75625,"0,16,5,22,4,17,17,15,6,12,14,7,19,10,11"
0.75625,"0,16,5,22,4,17,17,15,6,12,14,7,19,10,11"
0.75625,"0,16,5,22,4,17,17,15,6,12,14,7,19,10,11"
0.76,"0,16,5,22,4,17,17,15,4,12,14,7,19,10,11"
0.76,"0,16,5,22,4,17,17,15,4,12,14,7,19,10,11"
0.76,"0,16,5,22,4,17,17,15,4,12,14,7,19,10,11"
0.76,"0,16,5,22,4,17,17,15,4,12,14,7,19,10,11"
0.76,"0,16,5,22,4,17,17,15,4,12,14,7,19,10,11"
0.76,"0,16,5,22,4,17,17,15,4,12,14,7,19,10,11"
0.76,"0,16,5,22,4,17,17,15,4,12,14,7,19,10,11"
0.76,"0,16,5,22,4,17,17,15,4,12,14,7,19,10,11"
0.76,"0,16,5,22,4,17,17,15,4,12,14,7,19,10,11"
0.76,"0,16,5,22,4,17,17,15,4,12,14,7,19,10,11"
0.76,"0,16,5,22,4,17,17,15,4,12,14,7,19,10,11"
0.76,"0,16,5,22,4,17,17,15,4,12,14,7,19,10,11"
0.76,"0,16,5,22,4,17,17,15,4,12,14,7,19,10,11"
0.76,"0,16,5,22,4,17,17,15,4,12,14,7,19,10,11"
0.76,"0,16,5,22,4,17,17,15,4,12,14,7,19,10,11"
0.76,"0,16,5,22,4,17,17,15,4,12,14,7,19,10,11"
0.76,"0,16,5,22,4,17,17,15,4,12,14,7,19,10,11"
0.76,"0,16,5,22,4,17,17,15,4,12,14,7,19,10,11"
0.76,"0,16,5,22,4,17,17,15,4,12,14,7,19,10,11"
0.76,"0,16,5,22,4,17,17,15,4,12,14,7,19,10,11"
0.76,"0,16,5,22,4,17,17,15,4,12,14,7,19,10,11"
0.76,"0,16,5,22,4,17,17,15,4,12,14,7,19,10,11"
0.76,"0,16,5,22,4,17,17,15,4,12,14,7,19,10,11"
0.76,"0,16,5,22,4,17,17,15,4,12,14,7,19,10,11"
0.76,"0,16,5,22,4,17,17,15,4,12,14,7,19,10,11"
0.76,"0,16,5,22,4,17,17,15,4,12,14,7,19,10,11"
0.76,"0,16,5,22,4,17,17,15,4,12,14,7,19,10,11"
0.76,"0,16,5,22,4,17,17,15,4,12,14,7,19,10,11"
0.76,"0,16,5,22,4,17,17,15,4,12,14,7,19,10,11"
0.76,"0,16,5,22,4,17,17,15,4,12,14,7,19,10,11"
0.76,"0,16,5,22,4,17,17,15,4,12,14,7,19,10,11"
0.76,"0,16,5,22,4,17,17,15,4,12,14,7,19,10,11"
