encoding,test accuracy,training accuracy,combined accuracy,test precision,test recall,test fscore,test auc,training time
"0,16,5,22,4,17,17,15,4,12,14,7,19,10,11",0.695,0.955,0.76,0.7671232876712328,0.56,0.6473988439306358,0.6950000000000001,1.3208715915679932
"0,16,5,22,4,17,17,15,6,12,14,7,19,10,11",0.69,0.955,0.75625,0.7567567567567568,0.56,0.6436781609195402,0.69,1.4138059616088867
"19,17,4,17,11,13,15,13,17,19,8,23,11,16,18",0.72,0.85,0.7525000000000001,0.7340425531914894,0.69,0.711340206185567,0.72,3.023965358734131
"18,6,19,18,11,16,2,21,12,5,22,13,18,9,10",0.695,0.91,0.74875,0.7010309278350515,0.68,0.6903553299492385,0.6950000000000001,3.723557949066162
"19,16,5,16,4,12,17,15,4,12,14,5,19,10,7",0.665,0.975,0.7425,0.6363636363636364,0.77,0.6968325791855203,0.665,1.7748010158538818
"18,6,19,18,11,16,2,21,12,5,22,15,19,9,10",0.685,0.905,0.74,0.6637168141592921,0.75,0.704225352112676,0.685,3.895214796066284
"16,12,18,18,6,5,7,0,12,3,11,13,15,11,10",0.68,0.91,0.7375,0.6451612903225806,0.8,0.7142857142857143,0.68,1.6665754318237305
"0,16,5,18,4,10,17,15,4,12,14,18,19,10,10",0.67,0.935,0.7362500000000001,0.639344262295082,0.78,0.7027027027027027,0.67,2.5513219833374023
"18,6,19,18,11,16,2,15,12,5,22,15,19,9,10",0.685,0.89,0.7362500000000001,0.6666666666666666,0.74,0.7014218009478673,0.685,4.003095626831055
"15,9,11,8,19,13,3,11,13,18,14,15,10,13,12",0.725,0.77,0.73625,0.7419354838709677,0.69,0.7150259067357513,0.725,1.1748816967010498
"18,6,19,18,11,16,2,12,12,5,22,15,18,9,10",0.685,0.875,0.7325,0.6554621848739496,0.78,0.7123287671232876,0.685,3.716082811355591
"0,16,5,21,4,2,17,15,4,12,14,7,19,10,10",0.695,0.84,0.73125,0.6893203883495146,0.71,0.6995073891625616,0.6950000000000001,1.7970693111419678
"0,16,5,21,4,2,15,15,17,12,14,7,19,10,10",0.7,0.825,0.73125,0.7439024390243902,0.61,0.6703296703296703,0.7,1.39182448387146
