precision,recall,f1-score,accuracy,auc,features,training time (s)
0.6,1.0,0.7499999999999999,0.7333333333333333,0.7777777777777778,"MLP with solver adam,                     activation relu in hidden layers and                     architecture [8, 16, 32, 1]",386.67106652259827
0.5555555555555556,0.8333333333333334,0.6666666666666667,0.6666666666666666,0.6944444444444444,"MLP with solver lbfgs,                     activation relu in hidden layers and                     architecture [32, 32, 128, 1]",386.67106652259827
0.5217391304347826,1.0,0.6857142857142856,0.6333333333333333,0.6944444444444444,"MLP with solver lbfgs,                     activation relu in hidden layers and                     architecture [4, 64, 128, 1]",386.67106652259827
0.5625,0.75,0.6428571428571429,0.6666666666666666,0.6805555555555556,"MLP with solver adam,                     activation tanh in hidden layers and                     architecture [8, 8, 64, 1]",386.67106652259827
0.6666666666666666,0.5,0.5714285714285715,0.7,0.6666666666666667,"MLP with solver adam,                     activation relu in hidden layers and                     architecture [4, 64, 1]",386.67106652259827
0.5263157894736842,0.8333333333333334,0.6451612903225806,0.6333333333333333,0.6666666666666667,"MLP with solver sgd,                     activation tanh in hidden layers and                     architecture [4, 32, 64, 1]",386.67106652259827
0.5263157894736842,0.8333333333333334,0.6451612903225806,0.6333333333333333,0.6666666666666667,"MLP with solver lbfgs,                     activation relu in hidden layers and                     architecture [4, 8, 16, 1]",386.67106652259827
0.5263157894736842,0.8333333333333334,0.6451612903225806,0.6333333333333333,0.6666666666666667,"MLP with solver lbfgs,                     activation tanh in hidden layers and                     architecture [32, 128, 1]",386.67106652259827
0.5714285714285714,0.6666666666666666,0.6153846153846153,0.6666666666666666,0.6666666666666666,"MLP with solver lbfgs,                     activation relu in hidden layers and                     architecture [64, 64, 64, 1]",386.67106652259827
0.5714285714285714,0.6666666666666666,0.6153846153846153,0.6666666666666666,0.6666666666666666,"MLP with solver adam,                     activation relu in hidden layers and                     architecture [16, 1]",386.67106652259827
0.5833333333333334,0.5833333333333334,0.5833333333333334,0.6666666666666666,0.6527777777777778,"MLP with solver sgd,                     activation tanh in hidden layers and                     architecture [32, 32, 128, 1]",386.67106652259827
0.5833333333333334,0.5833333333333334,0.5833333333333334,0.6666666666666666,0.6527777777777778,"MLP with solver lbfgs,                     activation relu in hidden layers and                     architecture [8, 1]",386.67106652259827
0.5294117647058824,0.75,0.6206896551724139,0.6333333333333333,0.6527777777777778,"MLP with solver lbfgs,                     activation tanh in hidden layers and                     architecture [8, 16, 64, 1]",386.67106652259827
0.5294117647058824,0.75,0.6206896551724139,0.6333333333333333,0.6527777777777778,"MLP with solver lbfgs,                     activation relu in hidden layers and                     architecture [8, 128, 1]",386.67106652259827
0.5,0.9166666666666666,0.6470588235294118,0.6,0.6527777777777778,"MLP with solver lbfgs,                     activation relu in hidden layers and                     architecture [4, 1]",386.67106652259827
