encoding,test accuracy,training accuracy,combined accuracy,test precision,test recall,test fscore,test auc,training time
"16,5,22,4,17,17,16,6,13,14,5,18,11,11,6",0.67,0.99,0.75,0.67,0.67,0.67,0.67,1.4461569786071777
"16,5,22,4,17,17,16,6,13,14,5,19,11,11,6",0.64,1.0,0.73,0.6590909090909091,0.58,0.6170212765957447,0.6399999999999999,1.515394687652588
"16,5,22,4,17,17,16,6,13,14,5,18,12,11,6",0.645,0.985,0.73,0.6705882352941176,0.57,0.6162162162162163,0.645,1.4572467803955078
"16,5,17,4,18,5,10,16,5,17,11,8,5,13,14",0.635,0.995,0.725,0.6588235294117647,0.56,0.6054054054054054,0.635,1.4760875701904297
"16,5,22,4,17,17,19,6,5,14,18,19,10,11,21",0.63,1.0,0.7225,0.6547619047619048,0.55,0.5978260869565217,0.63,3.392746686935425
"15,5,22,4,17,5,16,6,13,14,5,19,11,11,14",0.625,1.0,0.71875,0.6373626373626373,0.58,0.6073298429319371,0.625,1.2375502586364746
"15,5,22,4,17,5,16,16,13,14,5,19,5,11,14",0.615,1.0,0.7112499999999999,0.6352941176470588,0.54,0.5837837837837838,0.615,1.302778959274292
"19,18,14,15,13,10,10,16,19,11,5,17,11,5,6",0.625,0.965,0.71,0.616822429906542,0.66,0.6376811594202898,0.625,3.502697706222534
"19,18,11,15,17,21,10,16,5,17,18,9,5,5,21",0.615,0.98,0.70625,0.6236559139784946,0.58,0.6010362694300518,0.615,3.505866527557373
"19,10,14,10,19,10,15,16,16,11,5,17,11,6,6",0.63,0.93,0.7050000000000001,0.6274509803921569,0.64,0.6336633663366337,0.63,1.9411835670471191
"19,18,16,15,13,18,10,16,17,21,12,20,11,5,5",0.62,0.96,0.705,0.6463414634146342,0.53,0.5824175824175825,0.62,3.4879403114318848
"16,5,22,4,17,16,15,22,16,14,7,19,10,11,11",0.61,0.985,0.7037500000000001,0.625,0.55,0.5851063829787234,0.6100000000000001,1.4238159656524658
"19,10,16,22,13,18,16,6,17,21,12,20,11,8,5",0.61,0.985,0.70375,0.6375,0.51,0.5666666666666667,0.61,2.264606237411499
"19,10,14,10,19,10,15,22,16,11,5,17,11,6,6",0.625,0.935,0.7025,0.6470588235294118,0.55,0.5945945945945946,0.625,1.8847424983978271
"16,5,22,4,17,17,16,6,13,14,5,19,10,11,6",0.605,0.99,0.7012499999999999,0.6329113924050633,0.5,0.5586592178770949,0.605,1.4889802932739258
"19,10,14,10,13,10,16,22,13,11,5,17,11,6,6",0.62,0.935,0.69875,0.6764705882352942,0.46,0.5476190476190477,0.62,1.8561615943908691
"16,5,22,4,17,17,15,22,16,14,7,19,10,11,11",0.605,0.98,0.69875,0.64,0.48,0.5485714285714286,0.605,1.4701189994812012
"19,10,14,12,13,10,16,22,13,11,5,20,11,6,6",0.615,0.95,0.69875,0.6210526315789474,0.59,0.6051282051282051,0.615,1.9488577842712402
"19,10,14,10,19,10,12,22,16,11,5,17,11,6,6",0.615,0.94,0.69625,0.6493506493506493,0.5,0.5649717514124294,0.615,1.9063961505889893
"15,12,17,4,18,5,16,16,13,17,11,8,5,13,14",0.605,0.97,0.69625,0.6129032258064516,0.57,0.5906735751295337,0.605,1.5595557689666748
"17,4,18,5,4,16,18,16,1,8,5,13,5,0,11",0.64,0.865,0.69625,0.6346153846153846,0.66,0.6470588235294118,0.64,1.9359469413757324
"19,10,14,10,13,10,16,22,13,11,5,20,11,6,6",0.625,0.905,0.6950000000000001,0.6811594202898551,0.47,0.5562130177514792,0.625,1.9289357662200928
