encoding,test accuracy,training accuracy,combined accuracy,test precision,test recall,test fscore,test auc,training time
"19,4,19,16,11,5,17,21,4,5,12,17,18,9,13",0.64,1.0,0.73,0.6555555555555556,0.59,0.6210526315789474,0.6399999999999999,5.045079231262207
"19,4,19,16,11,12,10,21,4,5,12,17,12,9,10",0.64,0.985,0.72625,0.675,0.54,0.6,0.64,4.59606409072876
"19,4,0,16,15,5,17,6,6,17,9,13,10,9,13",0.63,0.995,0.7212500000000001,0.6666666666666666,0.52,0.5842696629213483,0.63,2.6457200050354004
"19,18,11,15,17,21,10,14,4,17,18,9,10,5,21",0.63,0.995,0.72125,0.6477272727272727,0.57,0.6063829787234043,0.6299999999999999,3.518575668334961
"16,5,19,16,11,12,17,21,4,5,12,19,12,9,7",0.63,0.99,0.72,0.6477272727272727,0.57,0.6063829787234043,0.6299999999999999,2.0370941162109375
"19,4,19,16,11,5,17,21,4,5,12,17,12,9,13",0.625,1.0,0.71875,0.6344086021505376,0.59,0.6113989637305699,0.625,4.719482898712158
"17,4,0,16,15,12,10,21,4,15,12,9,0,9,10",0.635,0.96,0.71625,0.6216216216216216,0.69,0.6540284360189573,0.635,1.3025472164154053
"19,4,19,16,11,12,17,21,4,5,12,17,18,9,7",0.62,0.985,0.7112499999999999,0.6111111111111112,0.66,0.6346153846153846,0.62,5.134203910827637
"16,5,22,4,17,16,15,6,12,14,7,19,10,11,11",0.615,0.995,0.71,0.6385542168674698,0.53,0.5792349726775956,0.615,1.4491851329803467
"16,22,0,16,15,17,3,6,18,14,0,13,10,9,7",0.625,0.96,0.70875,0.616822429906542,0.66,0.6376811594202898,0.625,1.5264697074890137
"19,4,15,16,23,12,17,21,10,2,16,5,10,9,11",0.635,0.925,0.7075,0.6588235294117647,0.56,0.6054054054054054,0.635,2.1897366046905518
"19,4,19,16,11,12,17,21,4,5,12,17,12,9,7",0.61,0.99,0.7050000000000001,0.5982142857142857,0.67,0.6320754716981132,0.6100000000000001,4.80636739730835
"6,4,19,18,11,15,17,21,4,5,12,17,18,9,10",0.61,0.99,0.7050000000000001,0.6195652173913043,0.57,0.59375,0.61,3.589252471923828
"4,4,0,16,15,5,17,21,6,17,9,13,5,9,13",0.61,0.99,0.7050000000000001,0.6145833333333334,0.59,0.6020408163265306,0.61,3.0460872650146484
"16,5,0,16,15,17,3,6,18,14,0,13,10,9,7",0.615,0.975,0.705,0.6236559139784946,0.58,0.6010362694300518,0.615,1.5123608112335205
"19,10,16,22,13,18,16,6,17,21,12,20,11,8,5",0.61,0.985,0.70375,0.6375,0.51,0.5666666666666667,0.61,2.335078001022339
"17,4,0,16,15,12,17,21,4,15,12,9,0,9,10",0.605,0.995,0.7025,0.591304347826087,0.68,0.6325581395348837,0.605,1.6276772022247314
"19,4,11,16,17,21,17,21,5,17,18,9,10,9,21",0.605,0.99,0.7012499999999999,0.6039603960396039,0.61,0.6069651741293532,0.605,5.15199089050293
"19,4,19,12,11,21,17,21,4,5,12,17,18,9,21",0.615,0.96,0.7012499999999999,0.5827338129496403,0.81,0.6778242677824268,0.615,4.866899728775024
"19,10,15,5,23,12,13,14,10,2,16,5,10,15,11",0.65,0.85,0.7000000000000001,0.65,0.65,0.65,0.65,1.9085330963134766
"4,4,0,16,15,5,17,6,6,17,9,13,10,9,13",0.605,0.985,0.7,0.6082474226804123,0.59,0.5989847715736041,0.605,2.631188154220581
"19,4,0,16,15,12,3,14,13,15,0,13,7,9,7",0.61,0.965,0.69875,0.6447368421052632,0.49,0.5568181818181818,0.61,2.2178564071655273
"17,4,0,18,15,12,17,21,4,15,12,9,0,9,10",0.6,0.99,0.6975,0.6428571428571429,0.45,0.5294117647058824,0.6,4.360208749771118
"16,5,22,4,17,16,7,21,12,14,7,19,0,11,11",0.61,0.96,0.6975,0.61,0.61,0.61,0.61,1.3620600700378418
"17,4,19,16,11,12,17,21,4,15,12,17,0,9,7",0.6,0.985,0.69625,0.6190476190476191,0.52,0.5652173913043478,0.6000000000000001,2.4872214794158936
"19,18,11,15,17,21,10,5,5,17,18,9,10,5,21",0.6,0.975,0.69375,0.6063829787234043,0.57,0.5876288659793815,0.6,3.490253210067749
"17,4,0,18,15,12,17,21,13,15,0,9,0,9,7",0.595,0.99,0.69375,0.611764705882353,0.52,0.5621621621621622,0.595,1.68833327293396
"17,6,19,10,6,8,22,12,21,8,10,10,8,10,22",0.6,0.975,0.69375,0.65625,0.42,0.5121951219512195,0.6,1.8988831043243408
"19,4,19,16,11,12,17,21,4,5,12,13,12,9,7",0.595,0.99,0.69375,0.5871559633027523,0.64,0.6124401913875598,0.595,4.870964527130127
"18,5,0,16,15,12,3,15,18,15,0,21,7,9,7",0.61,0.94,0.6925000000000001,0.6222222222222222,0.56,0.5894736842105263,0.6100000000000001,1.7150206565856934
"19,4,0,16,15,5,4,16,6,17,9,13,5,9,13",0.59,1.0,0.6925,0.5865384615384616,0.61,0.5980392156862745,0.59,2.236553430557251
"19,4,19,5,11,12,17,21,4,5,12,17,18,9,11",0.59,1.0,0.6925,0.5661764705882353,0.77,0.652542372881356,0.59,4.731796741485596
"16,5,22,4,17,17,15,6,12,14,7,19,10,11,11",0.59,1.0,0.6925,0.6125,0.49,0.5444444444444444,0.59,1.4854238033294678
"19,4,16,5,22,4,17,14,4,6,12,14,7,19,10",0.59,1.0,0.6925,0.6125,0.49,0.5444444444444444,0.59,2.3082544803619385
"19,10,0,16,15,12,3,15,18,15,0,13,7,9,7",0.61,0.935,0.69125,0.6375,0.51,0.5666666666666667,0.61,1.9695591926574707
"19,4,19,16,11,12,17,21,4,5,15,17,12,9,7",0.59,0.995,0.69125,0.575,0.69,0.6272727272727273,0.59,5.05288028717041
"19,10,0,16,15,5,4,16,6,17,9,13,5,9,13",0.595,0.98,0.6912499999999999,0.6417910447761194,0.43,0.5149700598802395,0.595,1.9617512226104736
"17,4,19,16,11,12,17,21,4,5,12,9,12,9,7",0.59,0.99,0.6900000000000001,0.5849056603773585,0.62,0.6019417475728155,0.5900000000000001,2.3039634227752686
"19,4,19,16,11,12,10,21,4,5,12,17,12,9,7",0.585,1.0,0.68875,0.580952380952381,0.61,0.5951219512195122,0.585,4.61409854888916
"16,22,0,16,15,17,3,14,10,14,0,13,10,9,7",0.62,0.895,0.68875,0.6333333333333333,0.57,0.6,0.62,1.3133773803710938
"19,10,16,22,13,18,16,6,12,21,12,20,11,8,5",0.595,0.97,0.68875,0.6172839506172839,0.5,0.5524861878453039,0.595,2.048135757446289
"19,18,11,15,17,21,10,6,5,17,18,9,11,5,2",0.625,0.875,0.6875,0.6344086021505376,0.59,0.6113989637305699,0.625,3.492344617843628
"11,0,16,5,22,4,17,14,4,6,12,14,7,19,10",0.6,0.95,0.6875,0.5980392156862745,0.61,0.6039603960396039,0.6,1.1438555717468262
"19,10,0,16,15,12,3,5,18,15,0,13,10,9,7",0.61,0.92,0.6875,0.6527777777777778,0.47,0.5465116279069767,0.61,1.933197021484375
"17,4,0,18,15,12,17,21,13,15,0,9,0,9,9",0.59,0.98,0.6875,0.6046511627906976,0.52,0.5591397849462365,0.5900000000000001,1.6756103038787842
"19,10,0,16,19,12,15,14,12,15,7,13,7,9,11",0.6,0.95,0.6875,0.6351351351351351,0.47,0.5402298850574713,0.6,2.208209753036499
"4,4,0,16,15,5,17,21,6,17,9,13,5,9,4",0.59,0.975,0.68625,0.5865384615384616,0.61,0.5980392156862745,0.59,4.731931209564209
"19,10,0,16,15,12,3,14,13,15,0,13,7,9,7",0.6,0.945,0.68625,0.6136363636363636,0.54,0.574468085106383,0.6000000000000001,1.88812255859375
"19,12,12,15,11,13,18,15,11,6,17,10,12,11,11",0.59,0.975,0.68625,0.618421052631579,0.47,0.5340909090909091,0.59,2.1291940212249756
"16,5,22,4,17,17,15,5,12,14,7,19,10,11,11",0.585,0.99,0.68625,0.6049382716049383,0.49,0.5414364640883977,0.585,1.4342169761657715
"19,10,0,18,15,12,17,21,13,15,0,13,0,9,7",0.605,0.93,0.68625,0.6666666666666666,0.42,0.5153374233128835,0.605,2.1082427501678467
"19,10,0,16,19,12,3,14,13,15,0,13,7,9,7",0.605,0.925,0.685,0.6363636363636364,0.49,0.5536723163841808,0.605,2.239651918411255
"19,18,0,18,15,12,17,21,13,15,0,9,0,9,7",0.59,0.97,0.685,0.6216216216216216,0.46,0.5287356321839081,0.59,4.00113582611084
"19,4,0,16,15,12,17,14,6,15,9,13,7,9,13",0.58,1.0,0.685,0.5930232558139535,0.51,0.5483870967741935,0.5800000000000001,2.6271111965179443
"19,4,19,16,11,5,17,21,4,5,12,18,18,9,13",0.58,1.0,0.685,0.5888888888888889,0.53,0.5578947368421052,0.5800000000000001,5.351025581359863
"19,4,16,16,22,4,17,21,4,6,12,14,7,9,10",0.58,1.0,0.6849999999999999,0.6176470588235294,0.42,0.5,0.58,2.4778640270233154
"18,5,6,12,4,19,4,14,6,4,14,21,16,5,6",0.58,0.995,0.6837500000000001,0.5740740740740741,0.62,0.5961538461538461,0.5800000000000001,1.5074326992034912
