fitness,encoding
0.6925,"14,10,15,13,16,4,16,17,17,5,6,0,13,13,10"
0.6925,"14,10,15,13,16,4,16,17,17,5,6,0,13,13,10"
0.6925,"14,10,15,13,16,4,16,17,17,5,6,0,13,13,10"
0.6925,"14,10,15,13,16,4,16,17,17,5,6,0,13,13,10"
0.6925,"14,10,15,13,16,4,16,17,17,5,6,0,13,13,10"
0.6925,"14,10,15,13,16,4,16,17,17,5,6,0,13,13,10"
0.70375,"19,10,16,22,13,18,16,6,17,21,12,20,11,8,5"
0.70375,"19,10,16,22,13,18,16,6,17,21,12,20,11,8,5"
0.70375,"19,10,16,22,13,18,16,6,17,21,12,20,11,8,5"
0.70375,"19,10,16,22,13,18,16,6,17,21,12,20,11,8,5"
0.70375,"19,10,16,22,13,18,16,6,17,21,12,20,11,8,5"
0.70375,"19,10,16,22,13,18,16,6,17,21,12,20,11,8,5"
0.70375,"19,10,16,22,13,18,16,6,17,21,12,20,11,8,5"
0.70375,"19,10,16,22,13,18,16,6,17,21,12,20,11,8,5"
0.70375,"19,10,16,22,13,18,16,6,17,21,12,20,11,8,5"
0.7050000000000001,"6,16,22,14,17,14,22,6,17,22,13,12,10,10,23"
0.71,"16,5,22,4,17,17,15,11,12,14,7,19,2,11,11"
0.71,"16,5,22,4,17,17,15,11,12,14,7,19,2,11,11"
0.71,"16,5,22,4,17,17,15,11,12,14,7,19,2,11,11"
0.71,"16,5,22,4,17,17,15,11,12,14,7,19,2,11,11"
0.71,"16,5,22,4,17,17,15,11,12,14,7,19,2,11,11"
0.7262500000000001,"17,4,19,17,5,16,18,11,0,8,5,17,15,19,11"
0.7262500000000001,"17,4,19,17,5,16,18,11,0,8,5,17,15,19,11"
0.7262500000000001,"17,4,19,17,5,16,18,11,0,8,5,17,15,19,11"
0.7262500000000001,"17,4,19,17,5,16,18,11,0,8,5,17,15,19,11"
0.7262500000000001,"17,4,19,17,5,16,18,11,0,8,5,17,15,19,11"
0.7262500000000001,"17,4,19,17,5,16,18,11,0,8,5,17,15,19,11"
0.7262500000000001,"17,4,19,17,5,16,18,11,0,8,5,17,15,19,11"
0.7262500000000001,"17,4,19,17,5,16,18,11,0,8,5,17,15,19,11"
0.7275,"16,5,22,4,17,17,15,11,12,14,7,19,13,11,11"
0.7275,"16,5,22,4,17,17,15,11,12,14,7,19,13,11,11"
0.7275,"16,5,22,4,17,17,15,11,12,14,7,19,13,11,11"
0.7275,"16,5,22,4,17,17,15,11,12,14,7,19,13,11,11"
0.7275,"16,5,22,4,17,17,15,11,12,14,7,19,13,11,11"
0.7275,"16,5,22,4,17,17,15,11,12,14,7,19,13,11,11"
0.7275,"16,5,22,4,17,17,15,11,12,14,7,19,13,11,11"
0.7275,"16,5,22,4,17,17,15,11,12,14,7,19,13,11,11"
0.7275,"16,5,22,4,17,17,15,11,12,14,7,19,13,11,11"
0.7275,"16,5,22,4,17,17,15,11,12,14,7,19,13,11,11"
0.7275,"16,5,22,4,17,17,15,11,12,14,7,19,13,11,11"
0.7275,"16,5,22,4,17,17,15,11,12,14,7,19,13,11,11"
0.7275,"16,5,22,4,17,17,15,11,12,14,7,19,13,11,11"
0.7275,"16,5,22,4,17,17,15,11,12,14,7,19,13,11,11"
0.7275,"16,5,22,4,17,17,15,11,12,14,7,19,13,11,11"
0.7275,"16,5,22,4,17,17,15,11,12,14,7,19,13,11,11"
0.7275,"16,5,22,4,17,17,15,11,12,14,7,19,13,11,11"
0.7275,"16,5,22,4,17,17,15,11,12,14,7,19,13,11,11"
0.7275,"16,5,22,4,17,17,15,11,12,14,7,19,13,11,11"
0.7275,"16,5,22,4,17,17,15,11,12,14,7,19,13,11,11"
0.7275,"16,5,22,4,17,17,15,11,12,14,7,19,13,11,11"
