encoding,test accuracy,training accuracy,combined accuracy,test precision,test recall,test fscore,test auc,training time
"16,5,22,4,17,17,15,11,12,14,7,19,13,11,11",0.645,0.975,0.7275,0.6629213483146067,0.59,0.6243386243386243,0.645,1.4340133666992188
"17,4,19,17,5,16,18,11,0,8,5,17,15,19,11",0.645,0.97,0.7262500000000001,0.6593406593406593,0.6,0.6282722513089005,0.645,2.838001012802124
"16,5,22,4,17,17,15,6,12,14,15,19,10,11,13",0.63,1.0,0.7225,0.6710526315789473,0.51,0.5795454545454546,0.63,1.5769615173339844
"16,5,22,4,17,17,22,11,12,14,13,19,2,11,23",0.645,0.945,0.72,0.6705882352941176,0.57,0.6162162162162163,0.645,1.5095112323760986
"17,4,19,17,5,16,18,11,4,8,5,17,15,19,11",0.635,0.97,0.71875,0.6451612903225806,0.6,0.6217616580310881,0.635,2.863816976547241
"17,4,22,14,17,14,22,11,12,22,13,13,10,10,23",0.63,0.965,0.71375,0.6585365853658537,0.54,0.5934065934065934,0.63,1.293067455291748
"17,4,15,17,16,4,18,11,17,5,6,13,13,19,10",0.62,0.995,0.71375,0.6224489795918368,0.61,0.6161616161616161,0.62,1.580183744430542
"18,5,16,22,13,18,16,6,17,21,12,20,11,8,5",0.62,0.99,0.7124999999999999,0.6428571428571429,0.54,0.5869565217391305,0.62,1.8995065689086914
"17,4,19,17,5,16,17,11,6,8,22,17,15,19,11",0.615,1.0,0.7112499999999999,0.6185567010309279,0.6,0.6091370558375635,0.615,2.748082399368286
"16,5,22,4,17,17,15,11,12,14,9,19,13,11,11",0.62,0.98,0.71,0.6395348837209303,0.55,0.5913978494623656,0.62,1.4724090099334717
"6,16,22,14,17,14,22,6,17,22,12,12,10,10,23",0.615,0.995,0.71,0.6352941176470588,0.54,0.5837837837837838,0.615,1.231813907623291
"16,5,22,4,17,17,15,11,12,14,7,19,2,11,11",0.655,0.875,0.71,0.6741573033707865,0.6,0.6349206349206349,0.655,1.51747727394104
"17,4,22,14,17,14,22,6,17,22,13,13,10,10,23",0.615,0.995,0.71,0.6263736263736264,0.57,0.5968586387434555,0.615,1.3261759281158447
"17,4,22,14,17,14,22,11,12,22,15,13,15,10,23",0.62,0.975,0.70875,0.6428571428571429,0.54,0.5869565217391305,0.62,1.312976360321045
"16,5,22,4,17,17,15,11,12,16,7,19,13,11,11",0.62,0.97,0.7075,0.6428571428571429,0.54,0.5869565217391305,0.62,1.456913709640503
"17,4,19,17,5,16,18,11,4,8,14,17,15,19,11",0.61,1.0,0.7075,0.6410256410256411,0.5,0.5617977528089888,0.61,2.9011240005493164
"17,4,22,14,17,16,22,11,17,8,13,13,15,10,23",0.635,0.925,0.7075,0.68,0.51,0.5828571428571429,0.635,1.3664932250976562
"4,16,22,14,17,14,15,6,12,22,13,12,10,10,23",0.615,0.98,0.70625,0.6185567010309279,0.6,0.6091370558375635,0.615,1.2206306457519531
"6,16,22,14,17,14,15,6,12,22,13,12,10,10,23",0.615,0.98,0.70625,0.6185567010309279,0.6,0.6091370558375635,0.615,1.297182559967041
"6,16,22,4,17,17,15,11,12,16,7,12,13,11,11",0.61,0.99,0.7050000000000001,0.6037735849056604,0.64,0.6213592233009708,0.61,1.4183082580566406
"6,16,22,14,17,14,22,6,17,22,13,12,10,10,23",0.61,0.99,0.7050000000000001,0.6170212765957447,0.58,0.5979381443298969,0.61,1.2233819961547852
"17,4,22,14,17,16,22,11,17,8,13,13,12,10,23",0.62,0.96,0.705,0.6395348837209303,0.55,0.5913978494623656,0.62,1.3471755981445312
"17,5,22,5,17,16,15,11,12,14,7,19,2,11,11",0.65,0.87,0.705,0.6785714285714286,0.57,0.6195652173913043,0.6499999999999999,1.6536643505096436
"19,10,16,22,13,18,16,6,17,21,12,20,11,8,5",0.61,0.985,0.70375,0.6375,0.51,0.5666666666666667,0.61,2.2960891723632812
"17,4,22,14,17,0,22,11,17,8,13,13,15,10,23",0.625,0.94,0.70375,0.6623376623376623,0.51,0.576271186440678,0.625,1.2393088340759277
"17,4,19,17,5,16,18,11,5,8,5,17,15,19,11",0.61,0.985,0.70375,0.6309523809523809,0.53,0.5760869565217391,0.61,2.8198142051696777
"17,4,19,17,5,16,17,6,12,8,22,17,15,19,11",0.605,1.0,0.70375,0.6265060240963856,0.52,0.5683060109289617,0.605,2.914766311645508
"18,5,16,22,13,18,16,6,12,21,12,20,11,8,5",0.605,0.995,0.7025,0.6329113924050633,0.5,0.5586592178770949,0.605,1.7206482887268066
"16,5,22,14,17,14,15,6,12,22,13,12,10,10,23",0.605,0.99,0.7012499999999999,0.6082474226804123,0.59,0.5989847715736041,0.605,1.238224744796753
"6,16,22,14,17,14,22,15,6,22,13,12,10,10,23",0.605,0.99,0.7012499999999999,0.6105263157894737,0.58,0.5948717948717949,0.605,1.1704962253570557
"19,5,6,18,15,15,5,19,11,9,0,9,0,8,14",0.6,1.0,0.7000000000000001,0.6111111111111112,0.55,0.5789473684210527,0.6000000000000001,3.3064677715301514
