encoding,test accuracy,training accuracy,combined accuracy,test precision,test recall,test fscore,test auc,training time
"0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0,1,0,0,1",0.614,0.76,0.6505000000000001,0.6266666666666667,0.564,0.5936842105263158,0.614,0.5892734527587891
"0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,1,0,1",0.596,0.81,0.6495000000000001,0.5851063829787234,0.66,0.6203007518796992,0.5960000000000001,0.632174015045166
"0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0,1,1,0,1",0.596,0.79,0.6445,0.596,0.596,0.596,0.596,0.6242997646331787
"1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,1",0.598,0.78,0.6435000000000001,0.5847750865051903,0.676,0.62708719851577,0.5980000000000001,0.6101295948028564
"0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1",0.574,0.85,0.643,0.5594855305466238,0.696,0.6203208556149733,0.574,0.623502254486084
"0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1",0.596,0.76,0.637,0.5967741935483871,0.592,0.5943775100401606,0.596,0.5828912258148193
"0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0",0.602,0.73,0.6340000000000001,0.6164383561643836,0.54,0.5756929637526652,0.6020000000000001,0.5973150730133057
"0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0",0.602,0.73,0.6340000000000001,0.6164383561643836,0.54,0.5756929637526652,0.6020000000000001,0.575514554977417
"0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0",0.602,0.73,0.6340000000000001,0.6164383561643836,0.54,0.5756929637526652,0.6020000000000001,0.5874638557434082
"0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0",0.61,0.7,0.6325000000000001,0.611336032388664,0.604,0.607645875251509,0.61,0.6226801872253418
"0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0",0.61,0.7,0.6325000000000001,0.611336032388664,0.604,0.607645875251509,0.61,0.5743465423583984
"0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1",0.58,0.79,0.6325000000000001,0.5833333333333334,0.56,0.5714285714285714,0.5800000000000001,0.5704736709594727
"0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0",0.61,0.7,0.6325000000000001,0.611336032388664,0.604,0.607645875251509,0.61,0.5756027698516846
"1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,1,0,1",0.568,0.82,0.631,0.5497076023391813,0.752,0.6351351351351351,0.5680000000000001,0.591313362121582
"0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1",0.564,0.83,0.6305000000000001,0.5634920634920635,0.568,0.5657370517928287,0.5640000000000001,0.5968906879425049
"1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1",0.59,0.75,0.63,0.5728155339805825,0.708,0.6332737030411449,0.59,0.6202719211578369
"0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1",0.564,0.82,0.628,0.5434782608695652,0.8,0.6472491909385113,0.5640000000000001,0.6116294860839844
"0,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0",0.58,0.77,0.6275,0.5617283950617284,0.728,0.6341463414634146,0.58,0.6324124336242676
"0,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0",0.58,0.77,0.6275,0.5617283950617284,0.728,0.6341463414634146,0.58,0.6077287197113037
"0,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0",0.58,0.77,0.6275,0.5617283950617284,0.728,0.6341463414634146,0.58,0.5960063934326172
"0,0,1,1,1,0,1,1,1,1,0,1,1,0,0,1,0,1,0,0,1",0.582,0.76,0.6265000000000001,0.5699658703071673,0.668,0.6151012891344383,0.5820000000000001,0.6265249252319336
"0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,1",0.578,0.77,0.6260000000000001,0.5703971119133574,0.632,0.5996204933586338,0.5780000000000001,0.6166708469390869
"0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1",0.564,0.81,0.6255000000000001,0.5467836257309941,0.748,0.6317567567567568,0.5640000000000001,0.5999248027801514
"0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1,1",0.604,0.69,0.6255,0.5970149253731343,0.64,0.6177606177606177,0.604,0.646914005279541
"0,0,1,1,1,0,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1",0.576,0.77,0.6244999999999999,0.5608974358974359,0.7,0.6227758007117438,0.576,0.6147534847259521
"0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,1,1,1,1",0.534,0.88,0.6205,0.5338645418326693,0.536,0.5349301397205589,0.534,0.6326961517333984
"0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,1,0,1",0.574,0.76,0.6205,0.5640138408304498,0.652,0.6048237476808905,0.5740000000000001,0.6157858371734619
