encoding,test accuracy,training accuracy,combined accuracy,test precision,test recall,test fscore,test auc,training time
"18,6,11,4,15,9,18,2,11,21,8,19,15,7,14",0.555,0.94,0.6512499999999999,0.5523809523809524,0.58,0.5658536585365853,0.5549999999999999,0.839545726776123
"17,6,15,4,18,9,9,2,16,21,8,9,12,13,14",0.575,0.87,0.6487499999999999,0.5609756097560976,0.69,0.6188340807174888,0.575,0.8458828926086426
"17,17,17,15,6,12,18,7,16,21,8,11,12,22,0",0.545,0.93,0.6412499999999999,0.5323741007194245,0.74,0.6192468619246861,0.5449999999999999,0.8716635704040527
"19,12,12,15,11,13,18,15,11,6,17,10,12,11,11",0.53,0.97,0.64,0.5217391304347826,0.72,0.6050420168067226,0.53,0.9113826751708984
"17,6,15,4,18,9,18,2,16,21,8,9,12,13,14",0.58,0.82,0.6399999999999999,0.5615384615384615,0.73,0.6347826086956522,0.58,0.9333529472351074
"4,17,17,15,6,12,14,7,19,10,11,11,11,22,0",0.525,0.98,0.63875,0.5675675675675675,0.21,0.30656934306569344,0.525,0.8105416297912598
"12,14,20,16,15,11,14,16,7,15,1,13,4,10,23",0.64,0.63,0.6375,0.6186440677966102,0.73,0.6697247706422018,0.64,0.7635912895202637
"17,6,17,21,6,9,18,2,16,21,8,11,12,22,14",0.57,0.83,0.635,0.5614035087719298,0.64,0.5981308411214953,0.5700000000000001,0.9552938938140869
"17,6,16,9,18,9,18,2,16,21,8,13,12,13,20",0.55,0.89,0.635,0.5609756097560976,0.46,0.5054945054945055,0.55,0.8763566017150879
"17,6,18,4,18,9,18,2,16,21,8,9,12,13,14",0.555,0.87,0.6337499999999999,0.5433070866141733,0.69,0.6079295154185022,0.5549999999999999,1.4358549118041992
"6,10,12,22,13,18,17,6,13,6,10,20,15,8,5",0.59,0.76,0.6325000000000001,0.5535714285714286,0.93,0.6940298507462687,0.5900000000000001,0.7971920967102051
"14,6,19,15,11,9,18,7,16,21,8,9,12,23,14",0.53,0.94,0.6325000000000001,0.5340909090909091,0.47,0.5,0.53,0.8853180408477783
"19,10,16,22,13,18,16,6,17,21,12,20,11,8,5",0.555,0.86,0.63125,0.5321637426900585,0.91,0.6715867158671587,0.555,0.9780454635620117
"10,20,3,9,0,4,6,14,14,0,17,15,13,20,0",0.635,0.6,0.62625,0.6,0.81,0.6893617021276596,0.635,0.6860067844390869
"5,17,0,18,2,14,5,6,16,13,21,8,12,10,22",0.555,0.84,0.62625,0.5523809523809524,0.58,0.5658536585365853,0.5549999999999999,0.9472944736480713
"12,19,17,4,17,11,13,15,13,17,19,8,23,11,16",0.56,0.82,0.625,0.6071428571428571,0.34,0.4358974358974359,0.56,1.5006277561187744
"18,14,11,9,15,12,13,13,10,4,0,21,15,19,8",0.565,0.8,0.62375,0.6031746031746031,0.38,0.4662576687116564,0.565,0.8572759628295898
"6,17,9,19,12,12,15,11,13,18,15,11,6,17,10",0.565,0.8,0.62375,0.5436241610738255,0.81,0.6506024096385542,0.5650000000000001,0.7343277931213379
"18,6,12,4,15,9,18,2,11,21,8,19,15,7,14",0.535,0.89,0.6237499999999999,0.5255474452554745,0.72,0.6075949367088608,0.5349999999999999,0.8318033218383789
"17,6,16,4,18,9,18,2,16,21,8,9,12,13,14",0.555,0.82,0.6212500000000001,0.5364238410596026,0.81,0.6454183266932271,0.555,0.9560229778289795
"6,6,12,4,18,17,17,2,11,6,10,19,15,7,20",0.575,0.75,0.6187499999999999,0.5609756097560976,0.69,0.6188340807174888,0.575,0.977492094039917
"17,6,16,9,18,9,18,2,16,21,8,9,15,7,14",0.525,0.89,0.6162500000000001,0.5247524752475248,0.53,0.527363184079602,0.525,0.8700528144836426
"6,10,16,22,13,18,17,6,11,6,10,20,15,8,5",0.565,0.77,0.61625,0.5424836601307189,0.83,0.6561264822134387,0.565,0.8120331764221191
"6,6,19,4,15,17,21,2,12,11,6,19,2,7,20",0.56,0.78,0.615,0.5545454545454546,0.61,0.580952380952381,0.56,1.1747994422912598
"6,5,12,4,18,17,17,2,11,6,15,19,15,7,20",0.58,0.72,0.615,0.5655737704918032,0.69,0.6216216216216216,0.58,1.0837726593017578
"4,10,17,15,6,12,14,7,19,10,10,11,11,22,0",0.555,0.79,0.61375,0.5447154471544715,0.67,0.600896860986547,0.555,0.6960916519165039
"0,16,5,22,4,17,17,15,6,12,14,7,19,10,11",0.49,0.98,0.6125,0.48936170212765956,0.46,0.4742268041237113,0.49,0.8123264312744141
"19,10,16,22,13,18,17,6,13,6,10,20,15,8,5",0.54,0.83,0.6125,0.5909090909090909,0.26,0.3611111111111111,0.54,0.981952428817749
"19,10,16,22,13,18,16,6,17,10,12,20,11,8,5",0.5,0.95,0.6125,0.5,0.25,0.3333333333333333,0.5,0.9183464050292969
"16,5,23,6,11,10,20,6,12,4,23,10,14,9,4",0.565,0.75,0.61125,0.6585365853658537,0.27,0.3829787234042553,0.565,0.7036886215209961
"14,12,19,6,17,9,19,12,12,15,11,13,18,15,11",0.515,0.9,0.61125,0.5185185185185185,0.42,0.46408839779005523,0.515,1.143622875213623
"14,17,5,20,11,14,19,12,4,22,2,11,3,8,20",0.545,0.81,0.61125,0.5405405405405406,0.6,0.5687203791469194,0.5449999999999999,0.7303121089935303
"18,6,11,9,15,12,13,13,10,4,8,21,15,19,8",0.53,0.85,0.61,0.5714285714285714,0.24,0.3380281690140845,0.53,0.806016206741333
"17,6,16,9,18,9,18,2,16,21,8,9,12,13,20",0.505,0.92,0.60875,0.5054945054945055,0.46,0.4816753926701571,0.505,0.84633469581604
"14,12,11,18,1,10,5,4,4,2,8,8,16,11,6",0.595,0.65,0.60875,0.6233766233766234,0.48,0.5423728813559322,0.595,0.7185139656066895
"19,19,12,15,11,13,18,15,11,6,19,10,12,11,11",0.495,0.95,0.6087499999999999,0.496551724137931,0.72,0.5877551020408164,0.495,2.6338119506835938
"17,6,19,4,15,9,18,2,11,21,8,19,15,7,14",0.495,0.95,0.6087499999999999,0.49019607843137253,0.25,0.33112582781456956,0.495,1.3241825103759766
"6,5,12,4,18,17,17,2,11,6,15,19,15,7,14",0.585,0.68,0.6087499999999999,0.5658914728682171,0.73,0.6375545851528385,0.585,1.0970046520233154
"19,6,16,4,13,9,18,6,11,21,8,19,1,7,14",0.52,0.87,0.6075,0.5125,0.82,0.6307692307692307,0.52,1.0583436489105225
"17,6,11,4,15,9,18,2,16,21,8,11,12,22,14",0.55,0.78,0.6075,0.5352112676056338,0.76,0.628099173553719,0.55,0.7946512699127197
"18,6,11,4,15,9,18,2,11,21,15,19,15,7,14",0.52,0.87,0.6075,0.5232558139534884,0.45,0.4838709677419355,0.52,0.9613230228424072
"18,9,16,19,18,17,4,10,19,0,6,0,7,17,13",0.54,0.81,0.6075,0.5526315789473685,0.42,0.4772727272727273,0.54,2.101792812347412
"13,21,14,3,5,14,12,19,6,17,9,19,12,12,15",0.555,0.76,0.60625,0.5314285714285715,0.93,0.6763636363636364,0.555,1.0171160697937012
"17,6,16,9,18,9,18,2,16,21,8,9,12,13,14",0.49,0.95,0.605,0.48863636363636365,0.43,0.4574468085106383,0.49,0.9432430267333984
"6,5,12,4,15,17,17,2,11,6,15,19,15,7,14",0.525,0.84,0.60375,0.5287356321839081,0.46,0.4919786096256685,0.525,0.9014098644256592
"18,6,19,15,15,9,18,2,11,21,8,19,15,7,14",0.51,0.88,0.6025,0.5073529411764706,0.69,0.5847457627118644,0.51,1.8744215965270996
"4,18,5,4,16,18,17,1,8,5,13,15,0,11,1",0.58,0.67,0.6025,0.5975609756097561,0.49,0.5384615384615384,0.5800000000000001,1.0462756156921387
"17,6,16,9,18,9,18,2,13,21,8,9,12,13,14",0.49,0.94,0.6025,0.4861111111111111,0.35,0.4069767441860465,0.49,0.7914121150970459
"17,6,19,4,18,9,18,2,16,21,8,9,12,13,14",0.48,0.97,0.6025,0.47435897435897434,0.37,0.4157303370786517,0.48,2.1065449714660645
"19,6,12,0,3,23,2,8,10,7,6,20,4,10,12",0.53,0.82,0.6025,0.5333333333333333,0.48,0.5052631578947369,0.53,0.8013005256652832
"8,21,8,9,0,2,15,19,7,18,16,18,10,2,3",0.61,0.58,0.6025,0.61,0.61,0.61,0.61,0.8689179420471191
"17,16,15,22,13,18,17,6,13,6,10,9,15,8,5",0.485,0.95,0.6012500000000001,0.46808510638297873,0.22,0.29931972789115646,0.485,1.0158627033233643
"11,6,1,3,2,3,9,3,19,9,7,20,9,0,3",0.61,0.57,0.6000000000000001,0.6,0.66,0.6285714285714286,0.6100000000000001,0.6790664196014404
"17,6,16,9,18,9,18,2,16,21,8,9,15,23,14",0.52,0.84,0.6000000000000001,0.5212765957446809,0.49,0.5051546391752577,0.52,0.8730185031890869
"6,6,12,4,18,17,17,2,11,6,8,19,15,7,20",0.56,0.72,0.6000000000000001,0.5769230769230769,0.45,0.5056179775280899,0.56,1.0096666812896729
