encoding,test accuracy,training accuracy,combined accuracy,test precision,test recall,test fscore,test auc,training time
"19,10,11,7,13,18,16,6,17,21,12,20,11,8,5",0.635,0.76,0.66625,0.7368421052631579,0.42,0.535031847133758,0.635,0.9469947814941406
"19,10,11,7,13,18,16,6,17,21,12,20,11,13,5",0.57,0.89,0.65,0.5673076923076923,0.59,0.5784313725490197,0.5700000000000001,1.0248706340789795
"19,12,12,15,11,13,18,15,11,6,17,10,12,11,11",0.53,0.97,0.64,0.5217391304347826,0.72,0.6050420168067226,0.53,0.8617289066314697
"9,10,19,6,5,13,2,3,17,7,4,8,14,7,3",0.62,0.68,0.635,0.6621621621621622,0.49,0.5632183908045977,0.62,0.6700575351715088
"19,10,16,22,13,18,16,6,17,21,12,20,11,8,5",0.555,0.86,0.63125,0.5321637426900585,0.91,0.6715867158671587,0.555,0.9802370071411133
"4,10,5,16,13,18,16,6,17,21,12,20,11,8,5",0.6,0.72,0.6299999999999999,0.5625,0.9,0.6923076923076923,0.6,0.856576681137085
"19,12,12,15,11,13,23,15,11,6,17,10,12,11,11",0.53,0.91,0.625,0.5227272727272727,0.69,0.5948275862068966,0.53,0.9151699542999268
"12,19,17,4,17,11,13,15,13,17,19,8,23,11,16",0.56,0.82,0.625,0.6071428571428571,0.34,0.4358974358974359,0.56,1.5900163650512695
"6,17,9,19,12,12,15,11,13,18,15,11,6,17,10",0.565,0.8,0.62375,0.5436241610738255,0.81,0.6506024096385542,0.5650000000000001,0.8654627799987793
"19,12,5,4,13,18,12,6,17,21,12,20,11,8,5",0.52,0.91,0.6174999999999999,0.5149253731343284,0.69,0.5897435897435898,0.52,0.9798672199249268
"19,10,5,4,13,18,12,6,17,21,12,20,11,8,5",0.555,0.79,0.61375,0.5632183908045977,0.49,0.5240641711229946,0.5549999999999999,0.8142716884613037
"19,10,23,6,13,18,16,6,17,21,12,20,11,8,5",0.555,0.79,0.61375,0.5662650602409639,0.47,0.5136612021857924,0.5549999999999999,1.0069513320922852
"0,16,5,22,4,17,17,15,6,12,14,7,19,10,11",0.49,0.98,0.6125,0.48936170212765956,0.46,0.4742268041237113,0.49,0.8154633045196533
"9,0,9,0,8,14,5,15,13,10,15,14,6,8,2",0.62,0.59,0.6124999999999999,0.65,0.52,0.5777777777777777,0.62,0.6426956653594971
"22,17,12,5,14,4,3,5,21,7,17,18,5,6,9",0.56,0.77,0.6124999999999999,0.581081081081081,0.43,0.4942528735632184,0.5599999999999999,0.9120347499847412
"14,12,11,18,1,10,9,4,4,2,8,8,16,11,6",0.595,0.66,0.61125,0.5620915032679739,0.86,0.6798418972332015,0.595,0.7234389781951904
"16,5,23,6,11,10,20,6,12,4,23,10,14,9,4",0.565,0.75,0.61125,0.6585365853658537,0.27,0.3829787234042553,0.565,0.7019519805908203
"16,10,23,6,11,10,20,6,12,4,12,10,14,9,4",0.59,0.67,0.61,0.56,0.84,0.672,0.59,0.7564475536346436
"14,12,11,18,1,10,5,4,4,2,8,8,16,11,6",0.595,0.65,0.60875,0.6233766233766234,0.48,0.5423728813559322,0.595,0.8179442882537842
"14,16,5,22,4,17,5,15,4,2,8,7,16,10,11",0.525,0.86,0.60875,0.5210084033613446,0.62,0.5662100456621004,0.525,0.7119090557098389
"18,9,16,19,18,17,4,10,19,0,6,0,7,17,13",0.54,0.81,0.6075,0.5526315789473685,0.42,0.4772727272727273,0.54,2.13063645362854
"19,5,5,4,13,18,12,6,17,21,8,20,11,8,5",0.5,0.93,0.6074999999999999,0.5,0.29,0.3670886075949367,0.5,0.7994880676269531
"13,21,14,3,5,14,12,19,6,17,9,19,12,12,15",0.555,0.76,0.60625,0.5314285714285715,0.93,0.6763636363636364,0.555,1.1128160953521729
"4,10,5,16,13,18,16,6,17,21,8,20,11,8,5",0.575,0.7,0.60625,0.5428571428571428,0.95,0.6909090909090909,0.575,0.7705683708190918
"4,16,5,0,8,14,5,15,13,10,15,20,6,8,2",0.58,0.68,0.605,0.6,0.48,0.5333333333333333,0.5800000000000001,0.770500898361206
"4,10,0,16,13,18,16,6,17,21,12,20,11,8,5",0.57,0.71,0.605,0.5388888888888889,0.97,0.6928571428571428,0.57,0.8063993453979492
"14,9,5,19,18,17,4,10,19,0,6,0,7,17,13",0.55,0.77,0.605,0.578125,0.37,0.45121951219512196,0.55,1.7976324558258057
"9,10,19,7,5,18,16,6,17,21,12,8,14,7,5",0.575,0.69,0.60375,0.6744186046511628,0.29,0.40559440559440557,0.575,0.888399600982666
"8,21,8,9,0,2,15,19,7,18,16,18,10,2,3",0.61,0.58,0.6025,0.61,0.61,0.61,0.61,0.8702692985534668
"4,18,5,4,16,18,17,1,8,5,13,15,0,11,1",0.58,0.67,0.6025,0.5975609756097561,0.49,0.5384615384615384,0.5800000000000001,1.0415947437286377
"19,6,12,0,3,23,2,8,10,7,6,20,4,10,12",0.53,0.82,0.6025,0.5333333333333333,0.48,0.5052631578947369,0.53,0.8635838031768799
"4,16,5,15,9,8,0,13,14,4,2,9,2,19,4",0.66,0.43,0.6024999999999999,0.6818181818181818,0.6,0.6382978723404256,0.6599999999999999,0.6627800464630127
"19,12,16,22,13,18,16,6,17,21,8,20,11,8,5",0.505,0.89,0.6012500000000001,0.5032679738562091,0.77,0.6086956521739131,0.505,0.9939320087432861
"11,6,1,3,2,3,9,3,19,9,7,20,9,0,3",0.61,0.57,0.6000000000000001,0.6,0.66,0.6285714285714286,0.6100000000000001,0.6148502826690674
"19,17,12,15,11,13,23,5,11,6,17,10,5,6,11",0.5,0.9,0.6,0.5,0.29,0.3670886075949367,0.5,1.2480363845825195
"19,12,5,4,13,18,12,4,17,21,12,20,16,11,5",0.505,0.88,0.59875,0.5034965034965035,0.72,0.5925925925925926,0.505,0.8349490165710449
"19,10,9,0,13,18,16,6,17,21,12,20,11,8,5",0.515,0.85,0.59875,0.5283018867924528,0.28,0.3660130718954248,0.515,0.9502263069152832
"19,10,0,16,13,18,16,6,17,21,12,20,11,8,5",0.53,0.8,0.5975,0.6363636363636364,0.14,0.22950819672131148,0.53,0.9637625217437744
"16,14,23,6,11,10,20,6,12,4,8,10,14,9,4",0.535,0.78,0.59625,0.5522388059701493,0.37,0.4431137724550898,0.5349999999999999,0.7376158237457275
"12,5,3,6,10,6,1,22,16,15,8,1,4,16,5",0.575,0.66,0.59625,0.6829268292682927,0.28,0.3971631205673759,0.575,0.6541838645935059
"4,8,14,7,3,1,13,8,16,15,22,4,10,15,14",0.6,0.58,0.5950000000000001,0.5862068965517241,0.68,0.6296296296296297,0.6000000000000001,0.7000906467437744
"12,6,3,3,8,2,13,11,3,22,9,3,3,12,16",0.57,0.67,0.595,0.6346153846153846,0.33,0.4342105263157895,0.5700000000000001,0.6330115795135498
"16,16,5,6,11,17,17,6,6,12,14,7,19,9,11",0.47,0.97,0.595,0.4732142857142857,0.53,0.5,0.47,0.7905046939849854
"19,5,5,16,13,18,12,6,17,21,8,20,11,8,5",0.485,0.92,0.59375,0.49101796407185627,0.82,0.6142322097378277,0.485,1.039074182510376
"18,8,20,5,5,12,19,0,1,14,6,4,6,7,8",0.575,0.65,0.59375,0.6363636363636364,0.35,0.45161290322580644,0.575,0.7871425151824951
"5,6,0,16,15,12,3,10,19,15,0,13,0,9,8",0.545,0.74,0.59375,0.56,0.42,0.48,0.545,0.7708933353424072
"16,3,6,12,10,20,12,14,12,15,20,11,2,4,23",0.52,0.81,0.5925,0.524390243902439,0.43,0.4725274725274725,0.52,0.753899335861206
"14,20,16,15,11,14,16,7,15,1,13,4,10,23,8",0.58,0.63,0.5925,0.5740740740740741,0.62,0.5961538461538461,0.5800000000000001,0.7655274868011475
"6,11,17,13,8,7,3,22,15,13,11,16,0,9,18",0.605,0.55,0.59125,0.574468085106383,0.81,0.6721991701244814,0.605,0.7124056816101074
"6,19,10,6,8,22,12,21,8,10,10,8,10,22,0",0.535,0.76,0.59125,0.5284552845528455,0.65,0.5829596412556054,0.535,0.8810029029846191
"8,4,1,6,3,3,22,13,17,13,10,18,11,9,2",0.61,0.53,0.5900000000000001,0.5916666666666667,0.71,0.6454545454545455,0.61,0.6879942417144775
"16,16,23,15,9,8,0,13,13,4,2,10,2,19,4",0.55,0.71,0.5900000000000001,0.6136363636363636,0.27,0.375,0.55,0.8527998924255371
"19,14,11,7,4,15,4,23,8,19,8,8,18,9,2",0.585,0.6,0.58875,0.7741935483870968,0.24,0.366412213740458,0.585,0.8916988372802734
"5,12,1,11,23,13,23,7,19,13,1,7,15,10,16",0.595,0.57,0.58875,0.6,0.57,0.5846153846153846,0.595,0.8173263072967529
"9,2,22,12,7,7,17,7,16,1,11,11,15,19,12",0.58,0.61,0.5875000000000001,0.5666666666666667,0.68,0.6181818181818182,0.5800000000000001,0.768852710723877
"16,14,23,6,13,10,20,6,12,4,8,10,14,9,5",0.53,0.76,0.5875,0.6875,0.11,0.1896551724137931,0.53,0.7433011531829834
"16,15,17,4,3,21,1,11,13,4,10,17,17,12,2",0.55,0.7,0.5875,0.5357142857142857,0.75,0.625,0.55,0.9082739353179932
"13,20,1,16,10,6,9,20,17,18,17,12,14,13,0",0.64,0.43,0.5874999999999999,0.6627906976744186,0.57,0.6129032258064516,0.6399999999999999,1.0807318687438965
"22,2,16,0,5,17,18,6,18,9,14,9,15,17,9",0.525,0.77,0.58625,0.514792899408284,0.87,0.6468401486988847,0.525,1.5509462356567383
"14,10,16,22,11,18,16,6,15,21,12,4,10,23,5",0.515,0.8,0.5862499999999999,0.5130434782608696,0.59,0.5488372093023256,0.515,0.800722599029541
"22,17,12,5,14,4,3,5,21,10,17,18,5,6,9",0.515,0.8,0.5862499999999999,0.5161290322580645,0.48,0.49740932642487046,0.515,0.9877493381500244
"2,6,14,9,8,4,3,2,11,12,12,15,8,9,4",0.57,0.63,0.5850000000000001,0.6166666666666667,0.37,0.4625,0.5700000000000001,0.7292904853820801
"4,16,5,15,9,17,5,13,4,2,8,7,16,19,11",0.53,0.75,0.585,0.5833333333333334,0.21,0.3088235294117647,0.53,0.8433911800384521
"5,18,18,8,4,6,5,13,8,17,17,9,6,8,7",0.52,0.78,0.585,0.5232558139534884,0.45,0.4838709677419355,0.52,1.1987996101379395
"19,10,5,4,13,18,16,6,17,21,12,20,11,8,5",0.55,0.69,0.585,0.5324675324675324,0.82,0.6456692913385826,0.55,1.032393455505371
"18,8,13,10,2,20,14,0,14,6,0,5,10,0,0",0.54,0.72,0.585,0.53125,0.68,0.5964912280701754,0.54,0.7060198783874512
"13,13,10,5,10,19,0,2,18,16,8,6,7,21,5",0.5,0.84,0.585,0.5,0.66,0.5689655172413793,0.5,1.673279047012329
"19,10,0,6,13,18,16,6,17,21,12,20,11,8,5",0.515,0.79,0.58375,0.5164835164835165,0.47,0.49214659685863876,0.515,0.9493415355682373
"19,16,5,4,13,18,12,15,17,21,12,20,16,10,5",0.455,0.97,0.58375,0.449438202247191,0.4,0.42328042328042326,0.455,1.0847511291503906
"16,10,23,6,4,10,7,15,12,4,12,10,14,9,11",0.585,0.58,0.58375,0.5714285714285714,0.68,0.6210045662100456,0.585,0.888350248336792
"19,14,16,22,13,15,4,6,8,19,8,8,18,9,2",0.505,0.82,0.58375,0.5043478260869565,0.58,0.5395348837209303,0.505,0.8573136329650879
"19,10,11,7,13,18,16,6,17,21,12,20,11,20,5",0.51,0.8,0.5825,0.5073529411764706,0.69,0.5847457627118644,0.51,0.9722838401794434
"19,10,16,4,13,18,12,6,13,21,12,20,11,8,5",0.53,0.74,0.5825,0.5170454545454546,0.91,0.6594202898550725,0.53,0.8763566017150879
"16,5,5,6,11,18,12,6,17,21,8,20,11,9,5",0.5,0.83,0.5825,0.5,0.36,0.4186046511627907,0.5,0.7027373313903809
"10,18,13,18,15,3,3,11,9,8,2,18,19,8,10",0.59,0.56,0.5825,0.5661764705882353,0.77,0.652542372881356,0.59,1.5963401794433594
"18,2,1,17,12,9,16,11,15,19,10,4,2,22,5",0.57,0.62,0.5825,0.5411764705882353,0.92,0.6814814814814815,0.5700000000000001,1.014730453491211
"8,5,6,0,16,15,12,3,10,19,15,0,13,0,9",0.545,0.69,0.58125,0.5789473684210527,0.33,0.42038216560509556,0.545,0.703272819519043
"19,10,5,16,13,18,16,6,17,21,12,20,11,8,5",0.455,0.96,0.58125,0.4262295081967213,0.26,0.32298136645962733,0.455,1.0085890293121338
"19,10,12,5,13,18,16,6,17,21,12,20,11,8,5",0.475,0.9,0.5812499999999999,0.463768115942029,0.32,0.378698224852071,0.475,0.9600076675415039
"4,16,5,16,13,17,5,6,4,2,8,7,16,8,11",0.5,0.82,0.5800000000000001,0.5,0.48,0.4897959183673469,0.5,0.7761154174804688
"21,7,17,18,5,6,9,23,13,23,15,0,7,19,8",0.57,0.61,0.5800000000000001,0.6346153846153846,0.33,0.4342105263157895,0.5700000000000001,0.8683521747589111
"16,11,23,10,7,18,19,8,2,5,4,19,16,9,13",0.56,0.64,0.5800000000000001,0.6578947368421053,0.25,0.36231884057971014,0.56,1.7765483856201172
"17,21,9,4,10,14,20,7,13,2,4,1,22,9,6",0.57,0.61,0.5800000000000001,0.547945205479452,0.8,0.6504065040650406,0.5700000000000001,0.746636152267456
"12,10,17,6,11,10,20,6,13,4,12,8,14,9,4",0.53,0.73,0.5800000000000001,0.5454545454545454,0.36,0.43373493975903615,0.53,0.7770841121673584
"19,12,12,15,11,13,16,15,17,21,12,10,11,11,11",0.56,0.64,0.58,0.5340909090909091,0.94,0.6811594202898551,0.5599999999999999,0.9755833148956299
"12,17,3,6,7,15,11,16,1,16,18,19,12,7,20",0.56,0.64,0.58,0.5461538461538461,0.71,0.6173913043478261,0.5599999999999999,1.7233843803405762
"16,10,23,16,13,18,16,6,13,21,12,10,11,8,5",0.49,0.85,0.58,0.49,0.49,0.49,0.49,0.7730216979980469
"14,12,16,14,14,2,13,3,4,22,15,4,13,18,4",0.545,0.68,0.5787500000000001,0.5542168674698795,0.46,0.5027322404371585,0.545,0.8122875690460205
"19,10,9,19,13,18,16,6,17,21,12,20,11,8,5",0.475,0.89,0.57875,0.4528301886792453,0.24,0.3137254901960784,0.475,1.0564227104187012
"19,10,17,13,13,18,16,6,17,21,12,20,11,8,5",0.475,0.89,0.57875,0.46835443037974683,0.37,0.4134078212290503,0.475,1.0036914348602295
"17,9,0,0,22,10,21,15,20,3,10,9,3,7,7",0.535,0.71,0.5787499999999999,0.5315315315315315,0.59,0.5592417061611374,0.5349999999999999,0.7296676635742188
"2,17,5,11,9,10,14,23,1,5,15,6,4,16,17",0.57,0.6,0.5775000000000001,0.5777777777777777,0.52,0.5473684210526316,0.5700000000000001,0.8648021221160889
"14,16,5,19,18,17,5,10,4,2,8,7,16,23,11",0.5,0.81,0.5775,0.5,0.62,0.5535714285714286,0.5,1.9522027969360352
"4,11,3,9,12,19,16,15,5,23,12,13,14,10,2",0.56,0.63,0.5775,0.5441176470588235,0.74,0.6271186440677966,0.56,0.8955667018890381
"0,18,2,14,5,6,16,13,21,8,12,10,22,17,12",0.49,0.84,0.5775,0.49038461538461536,0.51,0.5,0.49,0.8208529949188232
"10,15,11,23,5,5,3,10,14,12,9,5,2,13,11",0.57,0.6,0.5775,0.559322033898305,0.66,0.6055045871559633,0.5700000000000001,0.689793586730957
"14,10,11,6,11,10,20,6,12,4,12,10,14,9,4",0.55,0.66,0.5775,0.5308641975308642,0.86,0.6564885496183206,0.55,0.7865986824035645
