fitness,encoding
0.57125,"10,21,14,2,23,15,12,16,17,2,17,13,1,5,23"
0.5800000000000001,"16,11,23,10,7,18,19,8,2,5,4,19,16,9,13"
0.5925,"14,20,16,15,11,14,16,7,15,1,13,4,10,23,8"
0.63125,"19,10,16,22,13,18,16,6,17,21,12,20,11,8,5"
0.63125,"19,10,16,22,13,18,16,6,17,21,12,20,11,8,5"
0.63125,"19,10,16,22,13,18,16,6,17,21,12,20,11,8,5"
0.63125,"19,10,16,22,13,18,16,6,17,21,12,20,11,8,5"
0.63125,"19,10,16,22,13,18,16,6,17,21,12,20,11,8,5"
0.63125,"19,10,16,22,13,18,16,6,17,21,12,20,11,8,5"
0.63125,"19,10,16,22,13,18,16,6,17,21,12,20,11,8,5"
0.63125,"19,10,16,22,13,18,16,6,17,21,12,20,11,8,5"
0.63125,"19,10,16,22,13,18,16,6,17,21,12,20,11,8,5"
0.63125,"19,10,16,22,13,18,16,6,17,21,12,20,11,8,5"
0.63125,"19,10,16,22,13,18,16,6,17,21,12,20,11,8,5"
0.63125,"19,10,16,22,13,18,16,6,17,21,12,20,11,8,5"
0.66625,"19,10,11,7,13,18,16,6,17,21,12,20,11,8,5"
0.66625,"19,10,11,7,13,18,16,6,17,21,12,20,11,8,5"
0.66625,"19,10,11,7,13,18,16,6,17,21,12,20,11,8,5"
0.66625,"19,10,11,7,13,18,16,6,17,21,12,20,11,8,5"
0.66625,"19,10,11,7,13,18,16,6,17,21,12,20,11,8,5"
0.66625,"19,10,11,7,13,18,16,6,17,21,12,20,11,8,5"
0.66625,"19,10,11,7,13,18,16,6,17,21,12,20,11,8,5"
0.66625,"19,10,11,7,13,18,16,6,17,21,12,20,11,8,5"
0.66625,"19,10,11,7,13,18,16,6,17,21,12,20,11,8,5"
0.66625,"19,10,11,7,13,18,16,6,17,21,12,20,11,8,5"
0.66625,"19,10,11,7,13,18,16,6,17,21,12,20,11,8,5"
0.66625,"19,10,11,7,13,18,16,6,17,21,12,20,11,8,5"
0.66625,"19,10,11,7,13,18,16,6,17,21,12,20,11,8,5"
0.66625,"19,10,11,7,13,18,16,6,17,21,12,20,11,8,5"
0.66625,"19,10,11,7,13,18,16,6,17,21,12,20,11,8,5"
0.66625,"19,10,11,7,13,18,16,6,17,21,12,20,11,8,5"
0.66625,"19,10,11,7,13,18,16,6,17,21,12,20,11,8,5"
0.66625,"19,10,11,7,13,18,16,6,17,21,12,20,11,8,5"
0.66625,"19,10,11,7,13,18,16,6,17,21,12,20,11,8,5"
0.66625,"19,10,11,7,13,18,16,6,17,21,12,20,11,8,5"
0.66625,"19,10,11,7,13,18,16,6,17,21,12,20,11,8,5"
0.66625,"19,10,11,7,13,18,16,6,17,21,12,20,11,8,5"
0.66625,"19,10,11,7,13,18,16,6,17,21,12,20,11,8,5"
0.66625,"19,10,11,7,13,18,16,6,17,21,12,20,11,8,5"
0.66625,"19,10,11,7,13,18,16,6,17,21,12,20,11,8,5"
0.66625,"19,10,11,7,13,18,16,6,17,21,12,20,11,8,5"
0.66625,"19,10,11,7,13,18,16,6,17,21,12,20,11,8,5"
0.66625,"19,10,11,7,13,18,16,6,17,21,12,20,11,8,5"
0.66625,"19,10,11,7,13,18,16,6,17,21,12,20,11,8,5"
0.66625,"19,10,11,7,13,18,16,6,17,21,12,20,11,8,5"
0.66625,"19,10,11,7,13,18,16,6,17,21,12,20,11,8,5"
0.66625,"19,10,11,7,13,18,16,6,17,21,12,20,11,8,5"
0.66625,"19,10,11,7,13,18,16,6,17,21,12,20,11,8,5"
0.66625,"19,10,11,7,13,18,16,6,17,21,12,20,11,8,5"
0.66625,"19,10,11,7,13,18,16,6,17,21,12,20,11,8,5"
