encoding,test accuracy,training accuracy,combined accuracy,test precision,test recall,test fscore,test auc,training time
"14,12,0,17,19,15,4,14,12,15,10,23,12,11,13",0.625,0.83,0.67625,0.5786163522012578,0.92,0.7104247104247104,0.625,1.2561099529266357
"17,12,0,17,19,15,4,14,13,15,10,9,12,12,13",0.57,0.97,0.67,0.5875,0.47,0.5222222222222223,0.5700000000000001,1.1265192031860352
"4,17,0,17,19,12,14,14,19,6,11,11,11,22,0",0.56,0.99,0.6675,0.581081081081081,0.43,0.4942528735632184,0.5599999999999999,1.2059547901153564
"17,4,0,17,19,15,4,14,12,15,10,23,12,12,13",0.55,0.96,0.6525000000000001,0.5543478260869565,0.51,0.53125,0.55,1.2079336643218994
"4,17,0,17,19,12,14,14,19,6,11,11,11,22,12",0.535,1.0,0.65125,0.5353535353535354,0.53,0.5326633165829145,0.535,1.1999728679656982
"14,12,0,15,19,15,4,14,12,15,10,23,12,11,13",0.555,0.93,0.6487499999999999,0.5419847328244275,0.71,0.6147186147186147,0.5549999999999999,0.8625936508178711
"14,12,0,13,19,15,4,14,12,15,10,23,12,11,13",0.585,0.83,0.64625,0.5669291338582677,0.72,0.6343612334801763,0.585,0.8496711254119873
"14,4,16,17,19,15,4,14,12,15,10,23,12,12,13",0.55,0.93,0.645,0.5641025641025641,0.44,0.4943820224719101,0.55,1.1483783721923828
"14,12,0,17,19,15,4,14,12,15,10,23,12,10,13",0.565,0.88,0.6437499999999999,0.5481481481481482,0.74,0.6297872340425532,0.565,1.1635537147521973
"4,17,17,15,6,12,14,7,19,10,11,11,11,22,0",0.525,0.98,0.63875,0.5675675675675675,0.21,0.30656934306569344,0.525,0.8113305568695068
"12,14,20,16,15,11,14,16,7,15,1,13,4,10,23",0.64,0.63,0.6375,0.6186440677966102,0.73,0.6697247706422018,0.64,0.7880675792694092
"9,10,19,6,5,13,2,3,17,7,4,8,14,7,3",0.62,0.68,0.635,0.6621621621621622,0.49,0.5632183908045977,0.62,0.6865301132202148
"17,12,0,17,19,15,4,14,12,15,10,23,12,11,13",0.545,0.9,0.63375,0.5276073619631901,0.86,0.6539923954372624,0.545,1.1281554698944092
"17,23,0,13,19,13,6,14,13,23,6,9,12,12,16",0.56,0.85,0.6325000000000001,0.6071428571428571,0.34,0.4358974358974359,0.56,0.8187434673309326
"19,10,16,22,13,18,16,6,17,21,12,20,11,8,5",0.555,0.86,0.63125,0.5321637426900585,0.91,0.6715867158671587,0.555,1.0007927417755127
"14,12,0,13,19,15,23,14,6,17,6,12,4,11,13",0.57,0.81,0.6300000000000001,0.559322033898305,0.66,0.6055045871559633,0.5700000000000001,0.7526388168334961
"10,20,3,9,0,4,6,14,14,0,17,15,13,20,0",0.635,0.6,0.62625,0.6,0.81,0.6893617021276596,0.635,0.650557279586792
"14,12,17,15,19,15,4,14,12,15,10,23,12,11,13",0.56,0.82,0.625,0.5375,0.86,0.6615384615384615,0.56,0.8775498867034912
"12,19,17,4,17,11,13,15,13,17,19,8,23,11,16",0.56,0.82,0.625,0.6071428571428571,0.34,0.4358974358974359,0.56,1.4971537590026855
"14,12,16,13,11,15,4,13,12,15,10,23,12,11,13",0.59,0.73,0.625,0.5542168674698795,0.92,0.6917293233082706,0.5900000000000001,0.8847806453704834
"19,12,0,13,19,15,4,14,12,15,10,23,12,11,13",0.54,0.88,0.625,0.5246913580246914,0.85,0.648854961832061,0.54,1.0992543697357178
"6,17,9,19,12,12,15,11,13,18,15,11,6,17,10",0.565,0.8,0.62375,0.5436241610738255,0.81,0.6506024096385542,0.5650000000000001,0.7906033992767334
"17,10,0,17,19,15,4,14,12,15,12,23,12,12,2",0.545,0.86,0.6237499999999999,0.6,0.27,0.3724137931034483,0.5449999999999999,1.2570359706878662
"17,12,0,17,19,15,4,14,13,15,10,23,12,10,13",0.51,0.96,0.6225,0.5083333333333333,0.61,0.5545454545454546,0.51,1.2106261253356934
"4,17,0,17,19,12,14,13,19,6,11,11,11,22,0",0.525,0.91,0.6212500000000001,0.5163398692810458,0.79,0.6245059288537549,0.525,1.1546897888183594
"14,12,0,17,19,15,4,14,12,15,10,23,12,6,13",0.55,0.82,0.6175,0.5384615384615384,0.7,0.6086956521739131,0.55,1.090635061264038
"14,4,0,17,19,15,4,14,12,15,10,23,12,12,13",0.52,0.91,0.6174999999999999,0.5277777777777778,0.38,0.4418604651162791,0.52,1.0898566246032715
"14,4,0,17,19,15,4,14,12,15,10,23,12,10,13",0.51,0.94,0.6174999999999999,0.5131578947368421,0.39,0.4431818181818182,0.51,1.105835199356079
"5,12,0,13,19,15,23,14,6,17,6,12,4,11,13",0.53,0.87,0.615,0.5294117647058824,0.54,0.5346534653465347,0.53,0.7297532558441162
"17,4,6,17,19,16,4,16,12,15,10,2,12,12,7",0.5,0.96,0.615,0.5,0.4,0.4444444444444444,0.5,1.3730549812316895
"0,16,5,22,4,17,17,15,6,12,14,7,19,10,11",0.49,0.98,0.6125,0.48936170212765956,0.46,0.4742268041237113,0.49,0.802013635635376
"17,4,0,17,18,15,4,14,12,15,10,23,12,12,13",0.5,0.95,0.6125,0.5,0.45,0.47368421052631576,0.5,0.9992547035217285
"14,12,16,17,19,15,4,13,12,15,10,23,12,11,13",0.5,0.95,0.6125,0.5,0.43,0.46236559139784944,0.5,1.2528455257415771
"14,12,19,6,17,9,19,12,12,15,11,13,18,15,11",0.515,0.9,0.61125,0.5185185185185185,0.42,0.46408839779005523,0.515,1.0530791282653809
"16,5,23,6,11,10,20,6,12,4,23,10,14,9,4",0.565,0.75,0.61125,0.6585365853658537,0.27,0.3829787234042553,0.565,0.7966430187225342
"14,12,0,13,19,15,4,14,12,15,10,23,12,10,13",0.545,0.81,0.61125,0.5633802816901409,0.4,0.4678362573099415,0.5449999999999999,0.8654627799987793
"14,17,5,20,11,14,19,12,4,22,2,11,3,8,20",0.545,0.81,0.61125,0.5405405405405406,0.6,0.5687203791469194,0.5449999999999999,0.7073402404785156
"18,12,0,17,19,15,4,14,19,15,10,11,11,22,13",0.53,0.85,0.61,0.5202702702702703,0.77,0.6209677419354839,0.53,1.3969919681549072
"17,12,0,17,19,15,4,14,12,15,10,23,12,14,13",0.525,0.86,0.60875,0.5146198830409356,0.88,0.6494464944649446,0.525,1.124290943145752
"14,12,11,18,1,10,5,4,4,2,8,8,16,11,6",0.595,0.65,0.60875,0.6233766233766234,0.48,0.5423728813559322,0.595,0.6911478042602539
"14,12,0,17,19,15,4,14,12,15,15,23,12,11,13",0.51,0.9,0.6075,0.5161290322580645,0.32,0.3950617283950617,0.51,1.1034975051879883
