encoding,test accuracy,training accuracy,combined accuracy,test precision,test recall,test fscore,test auc,training time
"17,4,6,15,17,16,4,2,5,13,15,3,13,23,12",0.56,0.9,0.645,0.5625,0.54,0.5510204081632653,0.56,0.7181963920593262
"14,4,6,15,11,16,4,7,5,13,0,3,13,23,12",0.605,0.76,0.64375,0.5929203539823009,0.67,0.6291079812206573,0.605,0.6553404331207275
"12,14,20,16,15,11,14,16,7,15,1,13,4,10,23",0.64,0.63,0.6375,0.6186440677966102,0.73,0.6697247706422018,0.64,0.7641730308532715
"9,10,19,6,5,13,2,3,17,7,4,8,14,7,3",0.62,0.68,0.635,0.6621621621621622,0.49,0.5632183908045977,0.62,0.6698579788208008
"14,4,16,15,11,16,4,7,5,13,0,3,13,23,12",0.6,0.73,0.6325000000000001,0.5909090909090909,0.65,0.6190476190476191,0.6000000000000001,0.7581946849822998
"14,4,16,15,11,16,4,7,5,13,3,3,13,23,12",0.6,0.73,0.6325000000000001,0.5909090909090909,0.65,0.6190476190476191,0.6000000000000001,0.687793493270874
"19,10,16,22,13,18,16,6,17,21,12,20,11,8,5",0.555,0.86,0.63125,0.5321637426900585,0.91,0.6715867158671587,0.555,1.002953290939331
"19,4,16,4,10,16,4,6,5,13,0,3,13,9,12",0.535,0.9,0.62625,0.5217391304347826,0.84,0.6436781609195402,0.535,0.9698655605316162
"12,19,17,4,17,11,13,15,13,17,19,8,23,11,16",0.56,0.82,0.625,0.6071428571428571,0.34,0.4358974358974359,0.56,1.5535972118377686
"19,14,6,16,11,11,14,23,7,15,1,13,4,10,23",0.605,0.67,0.62125,0.64,0.48,0.5485714285714286,0.605,0.9283075332641602
"17,19,6,9,17,14,13,2,4,22,13,12,13,2,13",0.555,0.81,0.6187499999999999,0.5433070866141733,0.69,0.6079295154185022,0.5549999999999999,1.034127950668335
"0,16,5,22,4,17,17,15,6,12,14,7,19,10,11",0.49,0.98,0.6125,0.48936170212765956,0.46,0.4742268041237113,0.49,0.8776090145111084
"12,4,16,15,15,16,4,16,5,13,0,3,13,23,12",0.55,0.8,0.6125,0.5446428571428571,0.61,0.5754716981132075,0.55,0.695392370223999
"14,12,19,6,17,9,19,12,12,15,11,13,18,15,11",0.515,0.9,0.61125,0.5185185185185185,0.42,0.46408839779005523,0.515,1.1170456409454346
"16,5,23,6,11,10,20,6,12,4,23,10,14,9,4",0.565,0.75,0.61125,0.6585365853658537,0.27,0.3829787234042553,0.565,0.7703826427459717
"14,12,11,18,1,10,5,4,4,2,8,8,16,11,6",0.595,0.65,0.60875,0.6233766233766234,0.48,0.5423728813559322,0.595,0.6780142784118652
"17,13,21,14,3,5,14,12,19,6,17,9,19,12,12",0.505,0.92,0.60875,0.5051546391752577,0.49,0.49746192893401014,0.505,1.1371567249298096
"19,10,16,22,13,18,16,6,17,21,12,20,2,8,5",0.545,0.8,0.6087499999999999,0.5290322580645161,0.82,0.6431372549019608,0.5449999999999999,1.0239388942718506
"18,9,16,19,18,17,4,10,19,0,6,0,7,17,13",0.54,0.81,0.6075,0.5526315789473685,0.42,0.4772727272727273,0.54,2.0883116722106934
"19,18,17,4,10,19,0,6,0,7,17,13,10,9,5",0.5,0.93,0.6074999999999999,0.0,0.0,0.0,0.5,1.9654314517974854
"14,18,16,15,11,16,4,7,5,13,13,3,13,23,12",0.51,0.9,0.6074999999999999,0.52,0.26,0.3466666666666667,0.51,0.7690143585205078
"12,14,16,14,15,11,14,16,7,15,1,13,4,10,23",0.59,0.66,0.6074999999999999,0.59375,0.57,0.5816326530612245,0.59,0.7265615463256836
"13,21,14,3,5,14,12,19,6,17,9,19,12,12,15",0.555,0.76,0.60625,0.5314285714285715,0.93,0.6763636363636364,0.555,1.0505282878875732
"19,6,12,0,3,23,2,8,10,7,6,20,4,10,12",0.53,0.82,0.6025,0.5333333333333333,0.48,0.5052631578947369,0.53,0.8321423530578613
"4,18,5,4,16,18,17,1,8,5,13,15,0,11,1",0.58,0.67,0.6025,0.5975609756097561,0.49,0.5384615384615384,0.5800000000000001,1.0616583824157715
"14,4,16,15,15,16,4,16,13,13,0,3,13,23,12",0.53,0.82,0.6025,0.5576923076923077,0.29,0.3815789473684211,0.53,0.7775111198425293
"17,18,6,4,16,18,17,1,13,5,13,12,0,11,1",0.53,0.82,0.6025,0.5288461538461539,0.55,0.5392156862745098,0.53,1.2561044692993164
