encoding,test accuracy,training accuracy,combined accuracy,test precision,test recall,test fscore,test auc,training time
"19,16,8,9,9,11,17,14,13,6,15,3,19,18,7",0.6,0.99,0.6975,0.5657894736842105,0.86,0.6825396825396826,0.6,2.341460943222046
"19,16,8,8,12,11,17,19,13,6,15,3,19,18,7",0.606,0.96,0.6945000000000001,0.5936395759717314,0.672,0.6303939962476548,0.6060000000000001,2.814767599105835
"19,0,0,5,9,11,17,19,13,6,15,3,9,20,7",0.59,0.97,0.685,0.5800711743772242,0.652,0.6139359698681732,0.5900000000000001,1.493300199508667
"19,16,8,5,9,11,17,14,13,6,15,3,19,18,7",0.606,0.9,0.6795,0.606425702811245,0.604,0.6052104208416834,0.606,2.348693609237671
"19,16,16,9,13,11,17,14,10,6,15,20,11,8,7",0.572,1.0,0.679,0.5857142857142857,0.492,0.5347826086956522,0.5720000000000001,1.3306622505187988
"19,16,8,0,9,11,17,14,13,6,15,3,19,18,7",0.584,0.95,0.6755,0.5614035087719298,0.768,0.6486486486486487,0.5840000000000001,2.3819260597229004
"19,16,8,0,9,10,21,15,4,3,15,3,19,18,7",0.576,0.97,0.6745000000000001,0.5811965811965812,0.544,0.5619834710743802,0.5760000000000001,2.354182481765747
"19,0,0,5,9,11,17,19,13,6,15,3,9,7,7",0.564,0.99,0.6704999999999999,0.5418848167539267,0.828,0.6550632911392406,0.564,1.494565486907959
"19,10,16,19,13,18,16,6,10,21,12,20,11,8,5",0.556,0.99,0.6645000000000001,0.547945205479452,0.64,0.5904059040590406,0.556,1.3944334983825684
"0,16,5,22,4,17,17,15,6,12,14,7,19,10,11",0.552,1.0,0.664,0.54421768707483,0.64,0.5882352941176471,0.552,0.8401541709899902
"19,16,16,9,13,22,17,14,13,6,15,20,9,8,7",0.546,1.0,0.6595,0.5351681957186545,0.7,0.6065857885615251,0.546,1.3387815952301025
"19,10,16,22,13,18,16,6,10,21,12,20,11,8,5",0.552,0.98,0.6589999999999999,0.5403726708074534,0.696,0.6083916083916084,0.5519999999999999,1.1848046779632568
"19,16,16,0,13,11,17,20,13,6,15,3,19,18,5",0.552,0.96,0.654,0.5416666666666666,0.676,0.6014234875444839,0.552,2.3733463287353516
"16,5,22,4,17,17,15,6,12,14,7,19,10,11,11",0.538,1.0,0.6535,0.5272206303724928,0.736,0.6143572621035058,0.538,0.8250839710235596
"19,0,16,9,13,11,17,14,10,6,5,20,11,8,7",0.554,0.95,0.653,0.542319749216301,0.692,0.6080843585237259,0.5539999999999999,1.3161289691925049
"19,16,16,22,9,11,17,14,13,6,15,3,19,18,7",0.538,0.98,0.6485000000000001,0.5223529411764706,0.888,0.6577777777777778,0.538,2.3828299045562744
"19,16,8,9,9,20,17,14,13,6,15,3,19,18,7",0.536,0.98,0.647,0.5703125,0.292,0.3862433862433862,0.536,2.3475801944732666
"19,16,16,0,9,11,17,15,13,6,15,3,19,18,7",0.534,0.98,0.6455,0.5218508997429306,0.812,0.6353677621283255,0.534,2.381504774093628
"11,0,16,5,22,4,17,17,15,6,12,14,7,19,10",0.54,0.96,0.645,0.5331125827814569,0.644,0.5833333333333334,0.54,0.7629332542419434
"12,11,11,17,22,16,12,18,18,6,5,7,0,12,3",0.572,0.86,0.644,0.5526315789473685,0.756,0.6385135135135135,0.5720000000000001,1.1184346675872803
"19,16,8,8,9,11,17,14,13,6,15,3,19,18,7",0.558,0.9,0.6435000000000001,0.5351089588377724,0.884,0.6666666666666666,0.558,2.357783317565918
"16,5,22,4,17,17,15,6,12,16,7,19,10,11,11",0.524,0.99,0.6405000000000001,0.515625,0.792,0.6246056782334385,0.524,0.8325729370117188
"16,0,22,9,13,11,17,14,10,6,5,20,11,8,7",0.546,0.92,0.6395000000000001,0.5418181818181819,0.596,0.5676190476190476,0.546,0.7393524646759033
"19,16,0,5,9,11,17,14,13,6,15,3,19,18,7",0.526,0.98,0.6395,0.5274261603375527,0.5,0.5133470225872689,0.526,2.3349905014038086
"4,6,14,14,0,17,15,13,20,0,10,21,3,10,22",0.554,0.89,0.638,0.5395894428152492,0.736,0.622673434856176,0.554,0.682013988494873
"11,0,16,5,17,4,17,6,15,6,12,14,7,19,11",0.526,0.97,0.637,0.518005540166205,0.748,0.6121112929623568,0.526,0.7153384685516357
"19,16,16,8,13,22,17,14,13,6,15,20,9,8,7",0.526,0.97,0.637,0.5274261603375527,0.5,0.5133470225872689,0.526,1.3465967178344727
"19,9,8,0,9,10,21,15,4,3,10,3,19,18,7",0.542,0.92,0.6365000000000001,0.5432098765432098,0.528,0.5354969574036511,0.542,1.9799304008483887
"19,16,8,9,9,11,9,14,13,6,15,3,19,18,7",0.544,0.91,0.6355,0.5753424657534246,0.336,0.42424242424242425,0.544,2.3237199783325195
"19,16,16,9,13,11,17,6,13,6,15,3,19,18,7",0.52,0.98,0.635,0.5198412698412699,0.524,0.5219123505976095,0.52,2.364166021347046
"15,14,14,4,6,14,11,16,4,23,5,13,0,3,13",0.52,0.98,0.635,0.515527950310559,0.664,0.5804195804195804,0.52,0.6791431903839111
"19,18,11,15,17,21,10,5,5,17,18,9,10,5,21",0.516,0.99,0.6345000000000001,0.5147058823529411,0.56,0.5363984674329502,0.516,2.2921688556671143
"16,5,23,6,11,10,20,6,12,4,23,10,14,9,4",0.54,0.91,0.6325000000000001,0.5245098039215687,0.856,0.6504559270516718,0.54,0.7101306915283203
"19,16,16,15,9,11,17,14,13,6,15,3,19,18,7",0.522,0.96,0.6315,0.5175718849840255,0.648,0.5754884547069272,0.522,2.3953278064727783
"19,0,16,20,13,11,17,14,10,6,5,20,11,8,7",0.512,0.99,0.6315,0.5104166666666666,0.588,0.5464684014869888,0.512,1.306140661239624
"19,16,5,22,9,11,17,14,13,6,15,3,19,18,7",0.52,0.96,0.63,0.5141242937853108,0.728,0.6026490066225165,0.52,2.356065273284912
"17,16,0,9,12,11,17,19,13,6,15,3,19,18,7",0.522,0.95,0.629,0.5204460966542751,0.56,0.5394990366088632,0.522,2.20158314704895
"16,16,22,9,17,11,17,6,13,6,15,3,19,18,7",0.522,0.95,0.629,0.5185185185185185,0.616,0.5630712979890311,0.522,1.6975147724151611
