fitness,encoding
0.619,"16,15,21,10,18,0,8,12,11,10,12,15,7,19,18"
0.619,"16,15,21,10,18,0,8,12,11,10,12,15,7,19,18"
0.619,"16,15,21,10,18,0,8,12,11,10,12,15,7,19,18"
0.619,"16,15,21,10,18,0,8,12,11,10,12,15,7,19,18"
0.619,"16,15,21,10,18,0,8,12,11,10,12,15,7,19,18"
0.6260000000000001,"17,9,0,0,22,10,21,15,20,3,10,9,3,7,7"
0.6365000000000001,"19,9,8,0,9,10,21,15,4,3,10,3,19,18,7"
0.6975,"19,16,8,9,9,11,17,14,13,6,15,3,19,18,7"
0.6975,"19,16,8,9,9,11,17,14,13,6,15,3,19,18,7"
0.6975,"19,16,8,9,9,11,17,14,13,6,15,3,19,18,7"
0.6975,"19,16,8,9,9,11,17,14,13,6,15,3,19,18,7"
0.6975,"19,16,8,9,9,11,17,14,13,6,15,3,19,18,7"
0.6975,"19,16,8,9,9,11,17,14,13,6,15,3,19,18,7"
0.6975,"19,16,8,9,9,11,17,14,13,6,15,3,19,18,7"
0.6975,"19,16,8,9,9,11,17,14,13,6,15,3,19,18,7"
0.6975,"19,16,8,9,9,11,17,14,13,6,15,3,19,18,7"
0.6975,"19,16,8,9,9,11,17,14,13,6,15,3,19,18,7"
0.6975,"19,16,8,9,9,11,17,14,13,6,15,3,19,18,7"
0.6975,"19,16,8,9,9,11,17,14,13,6,15,3,19,18,7"
0.6975,"19,16,8,9,9,11,17,14,13,6,15,3,19,18,7"
0.6975,"19,16,8,9,9,11,17,14,13,6,15,3,19,18,7"
0.6975,"19,16,8,9,9,11,17,14,13,6,15,3,19,18,7"
0.6975,"19,16,8,9,9,11,17,14,13,6,15,3,19,18,7"
0.6975,"19,16,8,9,9,11,17,14,13,6,15,3,19,18,7"
0.6975,"19,16,8,9,9,11,17,14,13,6,15,3,19,18,7"
0.6975,"19,16,8,9,9,11,17,14,13,6,15,3,19,18,7"
0.6975,"19,16,8,9,9,11,17,14,13,6,15,3,19,18,7"
0.6975,"19,16,8,9,9,11,17,14,13,6,15,3,19,18,7"
0.6975,"19,16,8,9,9,11,17,14,13,6,15,3,19,18,7"
0.6975,"19,16,8,9,9,11,17,14,13,6,15,3,19,18,7"
0.6975,"19,16,8,9,9,11,17,14,13,6,15,3,19,18,7"
0.6975,"19,16,8,9,9,11,17,14,13,6,15,3,19,18,7"
0.6975,"19,16,8,9,9,11,17,14,13,6,15,3,19,18,7"
0.6975,"19,16,8,9,9,11,17,14,13,6,15,3,19,18,7"
0.6975,"19,16,8,9,9,11,17,14,13,6,15,3,19,18,7"
0.6975,"19,16,8,9,9,11,17,14,13,6,15,3,19,18,7"
0.6975,"19,16,8,9,9,11,17,14,13,6,15,3,19,18,7"
0.6975,"19,16,8,9,9,11,17,14,13,6,15,3,19,18,7"
0.6975,"19,16,8,9,9,11,17,14,13,6,15,3,19,18,7"
0.6975,"19,16,8,9,9,11,17,14,13,6,15,3,19,18,7"
0.6975,"19,16,8,9,9,11,17,14,13,6,15,3,19,18,7"
0.6975,"19,16,8,9,9,11,17,14,13,6,15,3,19,18,7"
0.6975,"19,16,8,9,9,11,17,14,13,6,15,3,19,18,7"
0.6975,"19,16,8,9,9,11,17,14,13,6,15,3,19,18,7"
0.6975,"19,16,8,9,9,11,17,14,13,6,15,3,19,18,7"
0.6975,"19,16,8,9,9,11,17,14,13,6,15,3,19,18,7"
0.6975,"19,16,8,9,9,11,17,14,13,6,15,3,19,18,7"
0.6975,"19,16,8,9,9,11,17,14,13,6,15,3,19,18,7"
0.6975,"19,16,8,9,9,11,17,14,13,6,15,3,19,18,7"
0.6975,"19,16,8,9,9,11,17,14,13,6,15,3,19,18,7"
