encoding,test accuracy,training accuracy,combined accuracy,test precision,test recall,test fscore,test auc,training time
"0,16,0,14,0,0,15,5,3,17,4,19,14,13,0",0.6666666666666666,0.9857142857142858,0.7467948717948718,0.5714285714285714,0.6666666666666666,0.6153846153846154,0.6666666666666666,0.9805240631103516
"17,0,6,9,17,3,19,4,13,20,8,18,13,22,3",0.6333333333333333,0.8714285714285714,0.7274348635235732,0.5238095238095238,0.9166666666666666,0.6666666666666666,0.6805555555555556,1.0014419555664062
"23,10,14,0,5,13,0,3,5,18,2,14,17,2,1",0.7666666666666667,0.5714285714285714,0.7198097601323408,0.6666666666666666,0.8333333333333334,0.7407407407407407,0.7777777777777778,0.6253838539123535
"18,11,9,6,21,9,19,16,3,14,2,12,21,10,9",0.7,0.8285714285714286,0.7098842018196857,0.6666666666666666,0.5,0.5714285714285714,0.6666666666666667,0.9027533531188965
"0,16,0,14,10,0,15,5,3,17,4,19,14,13,18",0.7,0.6857142857142857,0.7087468982630274,0.5882352941176471,0.8333333333333334,0.6896551724137931,0.7222222222222223,1.0128984451293945
"16,6,13,18,15,3,4,9,3,14,0,0,17,7,8",0.6666666666666666,0.8428571428571429,0.7026726633581473,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.6527777777777778,0.6177725791931152
"20,5,0,14,0,0,23,17,3,19,4,19,9,12,0",0.6333333333333333,0.9571428571428572,0.696236559139785,0.5454545454545454,0.5,0.5217391304347826,0.6111111111111112,2.7823781967163086
"17,23,3,17,18,17,10,8,15,11,16,6,15,19,10",0.6,0.8142857142857143,0.6937810173697271,0.5,0.9166666666666666,0.6470588235294118,0.6527777777777778,1.9959731101989746
"19,6,11,5,11,6,16,20,16,10,17,22,12,14,23",0.6,0.9,0.6930055831265509,0.5,0.75,0.6,0.625,0.828665018081665
"16,20,3,15,18,6,10,8,15,3,9,23,15,13,10",0.6666666666666666,0.8428571428571429,0.6922559966914805,0.6,0.5,0.5454545454545454,0.6388888888888888,0.7168681621551514
"0,16,0,14,0,0,15,5,3,17,4,19,9,13,0",0.6666666666666666,0.8142857142857143,0.6866728701406121,0.6,0.5,0.5454545454545454,0.6388888888888888,0.9079768657684326
"18,5,12,20,17,10,23,17,12,19,16,16,10,12,14",0.6666666666666666,0.7714285714285715,0.6866470223325063,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.6527777777777778,0.8731338977813721
"18,11,9,6,21,9,19,16,3,14,12,12,21,10,9",0.7,0.7571428571428571,0.6842690239867659,0.7142857142857143,0.4166666666666667,0.5263157894736842,0.6527777777777778,0.9180858135223389
"16,20,17,15,3,6,21,15,18,4,9,23,14,13,10",0.5333333333333333,0.9,0.6809346567411083,0.46153846153846156,1.0,0.631578947368421,0.6111111111111112,0.7601640224456787
"9,1,17,17,5,9,17,16,10,20,16,9,0,9,11",0.7,0.4857142857142857,0.6789185277088503,0.5714285714285714,1.0,0.7272727272727273,0.75,0.7397298812866211
"23,10,14,0,5,13,0,3,5,18,2,14,17,2,3",0.7,0.6142857142857143,0.6773418114143921,0.6,0.75,0.6666666666666666,0.7083333333333333,0.6078124046325684
"0,12,16,8,16,17,23,14,4,22,14,17,13,17,1",0.6333333333333333,0.6571428571428571,0.6765405293631099,0.5217391304347826,1.0,0.6857142857142857,0.6944444444444444,0.7165732383728027
"0,16,0,14,0,0,15,5,3,17,4,19,15,13,0",0.6333333333333333,0.9,0.6754807692307692,0.5555555555555556,0.4166666666666667,0.47619047619047616,0.5972222222222222,1.015289068222046
"22,7,8,19,18,12,21,14,21,8,22,0,14,11,20",0.7333333333333333,0.4857142857142857,0.675118899917287,0.6428571428571429,0.75,0.6923076923076923,0.7361111111111112,1.3694126605987549
"17,23,3,17,18,17,10,8,15,19,16,6,15,19,10",0.6,0.9428571428571428,0.6738523573200992,0.5,0.5,0.5,0.5833333333333333,2.39388108253479
"23,12,18,18,14,14,2,10,1,21,5,15,0,1,20",0.7,0.6142857142857143,0.6727150537634408,0.6153846153846154,0.6666666666666666,0.64,0.6944444444444444,1.0340189933776855
"9,19,3,17,2,9,13,8,17,7,16,9,9,19,17",0.7,0.5,0.6654259718775848,0.5882352941176471,0.8333333333333334,0.6896551724137931,0.7222222222222223,1.3367583751678467
"16,20,0,15,0,6,15,5,3,13,9,23,14,13,10",0.6333333333333333,0.8571428571428571,0.6650382547559966,0.5555555555555556,0.4166666666666667,0.47619047619047616,0.5972222222222222,0.6627733707427979
"0,16,0,14,10,0,15,5,3,17,4,19,14,13,0",0.5666666666666667,0.8285714285714286,0.6632547559966915,0.47619047619047616,0.8333333333333334,0.6060606060606061,0.6111111111111112,0.9561061859130859
"18,5,14,20,17,10,23,17,12,18,16,16,10,12,14",0.6333333333333333,0.8285714285714286,0.6594551282051282,0.5555555555555556,0.4166666666666667,0.47619047619047616,0.5972222222222222,0.883782148361206
"0,10,16,0,12,13,15,17,19,13,17,20,11,13,4",0.6333333333333333,0.7142857142857143,0.6584470636889992,0.5333333333333333,0.6666666666666666,0.5925925925925926,0.6388888888888888,1.020047903060913
"19,2,2,18,3,10,21,15,17,14,4,23,10,19,10",0.5666666666666667,0.8714285714285714,0.6561724565756824,0.47058823529411764,0.6666666666666666,0.5517241379310345,0.5833333333333333,1.7055177688598633
"19,13,17,20,11,13,4,19,19,6,1,1,8,3,14",0.6,0.8571428571428571,0.65462158808933,0.5,0.5,0.5,0.5833333333333333,2.628647804260254
"23,11,0,19,5,17,15,14,15,10,22,9,16,20,12",0.6,0.8,0.6543631100082714,0.5,0.6666666666666666,0.5714285714285714,0.6111111111111112,0.9992015361785889
"14,14,2,10,1,21,5,15,0,1,20,7,14,0,18",0.6666666666666666,0.6,0.6536393713813069,0.5714285714285714,0.6666666666666666,0.6153846153846154,0.6666666666666666,0.6364915370941162
"14,1,0,18,13,23,10,1,17,20,9,2,8,14,2",0.6333333333333333,0.6,0.6516490901571548,0.5238095238095238,0.9166666666666666,0.6666666666666666,0.6805555555555556,0.6990234851837158
"14,11,6,22,3,2,11,5,8,5,3,13,6,13,18",0.7,0.5285714285714286,0.6513389164598843,0.6363636363636364,0.5833333333333334,0.6086956521739131,0.6805555555555556,0.6256053447723389
"19,6,11,0,11,13,16,3,16,10,17,14,12,14,23",0.5666666666666667,0.9142857142857143,0.6466087675765095,0.46153846153846156,0.5,0.48,0.5555555555555556,0.8109095096588135
"22,10,11,13,17,0,6,9,17,3,19,4,13,20,8",0.6333333333333333,0.6285714285714286,0.645497311827957,0.5294117647058824,0.75,0.6206896551724138,0.6527777777777778,0.9489631652832031
"9,13,6,4,17,7,14,4,19,3,18,17,21,14,10",0.6666666666666666,0.5857142857142857,0.6446443341604632,0.5714285714285714,0.6666666666666666,0.6153846153846154,0.6666666666666666,1.7602407932281494
"18,5,17,20,17,10,23,17,12,20,16,16,10,12,14",0.5666666666666667,0.9428571428571428,0.6434294871794872,0.45454545454545453,0.4166666666666667,0.43478260869565216,0.5416666666666666,1.0899474620819092
"5,12,20,17,10,23,17,12,19,16,16,10,12,14,4",0.5333333333333333,0.8428571428571429,0.6431451612903225,0.45454545454545453,0.8333333333333334,0.5882352941176471,0.5833333333333334,0.7765493392944336
"18,10,10,15,2,6,6,11,19,10,6,4,20,0,14",0.6333333333333333,0.6285714285714286,0.6421887923904053,0.5294117647058824,0.75,0.6206896551724138,0.6527777777777778,0.6439549922943115
"14,19,6,11,5,11,6,16,20,16,10,17,22,12,14",0.5666666666666667,0.9,0.6417493796526055,0.46153846153846156,0.5,0.48,0.5555555555555556,0.7817084789276123
"19,6,11,0,11,13,16,3,16,10,17,14,12,14,20",0.5333333333333333,0.9428571428571428,0.6409480976013234,0.4375,0.5833333333333334,0.5,0.5416666666666667,0.803307294845581
"16,20,17,15,3,6,21,15,18,4,9,23,14,10,10",0.5,0.9,0.6400951199338296,0.43478260869565216,0.8333333333333334,0.5714285714285714,0.5555555555555556,0.8078982830047607
"16,20,2,15,3,6,21,15,18,3,9,23,14,13,10",0.6333333333333333,0.7142857142857143,0.6392679900744418,0.5454545454545454,0.5,0.5217391304347826,0.6111111111111112,0.7272229194641113
"16,16,3,15,18,6,15,5,15,17,9,23,15,13,10",0.5666666666666667,0.9142857142857143,0.6361921009098428,0.45454545454545453,0.4166666666666667,0.43478260869565216,0.5416666666666666,0.8005836009979248
"16,10,14,15,5,6,10,8,15,18,2,14,17,13,10",0.6333333333333333,0.6571428571428571,0.6360370140612076,0.5384615384615384,0.5833333333333334,0.56,0.625,0.7560064792633057
"6,16,20,16,10,17,22,12,14,23,0,10,21,12,13",0.5333333333333333,0.8857142857142857,0.6352357320099256,0.4444444444444444,0.6666666666666666,0.5333333333333333,0.5555555555555556,0.7004451751708984
"4,15,5,11,13,11,13,8,13,5,15,14,9,7,6",0.5666666666666667,0.6857142857142857,0.6350031017369727,0.4782608695652174,0.9166666666666666,0.6285714285714286,0.625,0.7257170677185059
"12,11,17,14,5,15,17,16,10,1,2,20,0,15,6",0.6,0.6,0.6349514061207611,0.5,0.9166666666666666,0.6470588235294118,0.6527777777777778,0.6553440093994141
"4,19,3,18,17,21,14,10,17,23,14,14,0,11,8",0.5,0.8857142857142857,0.6344086021505376,0.43478260869565216,0.8333333333333334,0.5714285714285714,0.5555555555555556,2.0288076400756836
"19,14,5,3,14,0,4,16,17,17,2,23,4,9,9",0.5333333333333333,0.8571428571428571,0.631306865177833,0.4444444444444444,0.6666666666666666,0.5333333333333333,0.5555555555555556,1.0112857818603516
"9,16,17,11,7,22,7,3,15,4,0,5,13,14,18",0.6666666666666666,0.4857142857142857,0.6309708436724566,0.5625,0.75,0.6428571428571429,0.6805555555555556,0.6662356853485107
"17,20,11,13,4,19,19,6,1,1,8,3,14,8,14",0.5666666666666667,0.6857142857142857,0.6295492142266337,0.47619047619047616,0.8333333333333334,0.6060606060606061,0.6111111111111112,2.4486422538757324
"13,4,19,19,6,1,1,8,3,14,8,14,11,9,11",0.5,0.8285714285714286,0.6295233664185277,0.44,0.9166666666666666,0.5945945945945946,0.5694444444444444,2.3863162994384766
"8,15,22,0,10,13,15,1,12,5,13,5,18,8,10",0.6,0.6142857142857143,0.6293941273779984,0.5,0.8333333333333334,0.625,0.6388888888888888,0.675623893737793
"14,18,5,12,20,17,10,23,17,12,19,16,16,10,12",0.5,0.8857142857142857,0.6281275847808105,0.42857142857142855,0.75,0.5454545454545454,0.5416666666666666,0.8720970153808594
