encoding,test accuracy,training accuracy,combined accuracy,test precision,test recall,test fscore,test auc,training time
"0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1",0.592,0.95,0.6815,0.571875,0.732,0.6421052631578947,0.592,0.6259286403656006
"0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0",0.598,0.91,0.676,0.5735735735735735,0.764,0.6552315608919382,0.598,0.5694785118103027
"0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0",0.6,0.9,0.6749999999999999,0.5806451612903226,0.72,0.6428571428571429,0.6,0.5873372554779053
"0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,1,1,1",0.586,0.92,0.6695,0.5567282321899736,0.844,0.670906200317965,0.586,0.6340017318725586
"0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1",0.586,0.92,0.6695,0.5609065155807366,0.792,0.6567164179104478,0.5860000000000001,0.6312522888183594
"0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0",0.594,0.89,0.6679999999999999,0.5701492537313433,0.764,0.652991452991453,0.594,0.6214356422424316
"0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,1,0,0,1,1,1",0.584,0.92,0.6679999999999999,0.5636363636363636,0.744,0.6413793103448275,0.584,0.647268533706665
"0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1",0.598,0.87,0.666,0.5620253164556962,0.888,0.6883720930232559,0.598,0.6315295696258545
"0,0,0,0,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1,0,1",0.57,0.95,0.665,0.542997542997543,0.884,0.6727549467275494,0.5700000000000001,0.604076623916626
"0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0",0.612,0.82,0.6639999999999999,0.5790960451977402,0.82,0.6788079470198676,0.612,0.6491200923919678
"0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0",0.574,0.93,0.663,0.5545722713864307,0.752,0.6383701188455009,0.5740000000000001,0.5885298252105713
"0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1",0.568,0.94,0.661,0.5502958579881657,0.744,0.6326530612244898,0.5680000000000001,0.5909066200256348
"0,0,0,0,0,1,1,1,0,0,1,0,1,1,1,1,0,0,1,1,0",0.584,0.89,0.6605000000000001,0.5734265734265734,0.656,0.6119402985074627,0.5840000000000001,0.5849838256835938
"1,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1,0,0,1,1,1",0.576,0.91,0.6595,0.576,0.576,0.576,0.576,0.6296348571777344
"0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0",0.57,0.92,0.6575,0.5513196480938416,0.752,0.6362098138747885,0.5700000000000001,0.6838247776031494
"0,0,0,0,0,1,0,1,0,1,1,0,1,1,1,0,1,1,0,0,1",0.56,0.95,0.6575,0.5405405405405406,0.8,0.6451612903225806,0.56,0.6148104667663574
