fitness,encoding
0.6185,"1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,1"
0.6415000000000001,"1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,0"
0.6679999999999999,"0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,1,0,0,1,1,1"
0.6749999999999999,"0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0"
0.6749999999999999,"0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0"
0.6749999999999999,"0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0"
0.6749999999999999,"0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0"
0.6815,"0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1"
0.6815,"0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1"
0.6815,"0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1"
0.6815,"0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1"
0.6815,"0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1"
0.6815,"0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1"
0.6815,"0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1"
0.6815,"0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1"
0.6815,"0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1"
0.6815,"0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1"
0.6815,"0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1"
0.6815,"0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1"
0.6815,"0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1"
0.6815,"0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1"
0.6815,"0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1"
0.6815,"0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1"
0.6815,"0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1"
0.6815,"0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1"
0.6815,"0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1"
0.6815,"0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1"
0.6815,"0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1"
0.6815,"0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1"
0.6815,"0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1"
0.6815,"0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1"
0.6815,"0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1"
0.6815,"0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1"
0.6815,"0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1"
0.6815,"0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1"
0.6815,"0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1"
0.6815,"0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1"
0.6815,"0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1"
0.6815,"0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1"
0.6815,"0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1"
0.6815,"0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1"
0.6815,"0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1"
0.6815,"0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1"
0.6815,"0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1"
0.6815,"0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1"
0.6815,"0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1"
0.6815,"0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1"
0.6815,"0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1"
0.6815,"0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1"
0.6815,"0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1"
