encoding,test accuracy,training accuracy,combined accuracy,test precision,test recall,test fscore,test auc,training time
"0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,1,0,1,1",0.612,0.93,0.6915,0.6111111111111112,0.616,0.6135458167330677,0.612,0.6180243492126465
"0,1,1,1,1,0,1,1,0,1,0,0,1,1,1,0,1,1,0,0,0",0.598,0.91,0.676,0.5735735735735735,0.764,0.6552315608919382,0.598,0.6277892589569092
"0,1,1,1,1,0,1,1,0,1,0,0,1,0,1,1,1,1,0,0,0",0.598,0.91,0.676,0.5735735735735735,0.764,0.6552315608919382,0.598,0.6112720966339111
"0,1,1,1,1,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0",0.598,0.91,0.676,0.5735735735735735,0.764,0.6552315608919382,0.598,0.5897266864776611
"0,1,1,1,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0",0.598,0.91,0.676,0.5735735735735735,0.764,0.6552315608919382,0.598,0.6332488059997559
"0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0",0.598,0.91,0.676,0.5735735735735735,0.764,0.6552315608919382,0.598,0.6510217189788818
"0,1,1,1,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0",0.598,0.91,0.676,0.5735735735735735,0.764,0.6552315608919382,0.598,0.5830039978027344
"0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0",0.598,0.91,0.676,0.5735735735735735,0.764,0.6552315608919382,0.598,0.623133659362793
"0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0",0.598,0.91,0.676,0.5735735735735735,0.764,0.6552315608919382,0.598,0.6059706211090088
"0,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0",0.598,0.91,0.676,0.5735735735735735,0.764,0.6552315608919382,0.598,0.6625545024871826
"0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1",0.586,0.92,0.6695,0.5609065155807366,0.792,0.6567164179104478,0.5860000000000001,0.6072342395782471
