precision,recall,f1-score,accuracy,auc,features,training time (s)
0.875,0.5833333333333334,0.7000000000000001,0.8,0.7638888888888888,"MLP with solver adam,                     activation tanh in hidden layers and                     architecture [32, 32, 1]",452.0277490615845
0.625,0.8333333333333334,0.7142857142857143,0.7333333333333333,0.75,"MLP with solver lbfgs,                     activation identity in hidden layers and                     architecture [4, 4, 16, 1]",452.0277490615845
0.7,0.5833333333333334,0.6363636363636365,0.7333333333333333,0.7083333333333334,"MLP with solver adam,                     activation tanh in hidden layers and                     architecture [128, 1]",452.0277490615845
0.7,0.5833333333333334,0.6363636363636365,0.7333333333333333,0.7083333333333334,"MLP with solver adam,                     activation relu in hidden layers and                     architecture [8, 64, 64, 1]",452.0277490615845
0.6,0.75,0.6666666666666665,0.7,0.7083333333333333,"MLP with solver adam,                     activation relu in hidden layers and                     architecture [4, 4, 1]",452.0277490615845
0.6,0.75,0.6666666666666665,0.7,0.7083333333333333,"MLP with solver adam,                     activation tanh in hidden layers and                     architecture [16, 32, 32, 1]",452.0277490615845
0.5555555555555556,0.8333333333333334,0.6666666666666667,0.6666666666666666,0.6944444444444444,"MLP with solver lbfgs,                     activation identity in hidden layers and                     architecture [8, 16, 16, 1]",452.0277490615845
0.5555555555555556,0.8333333333333334,0.6666666666666667,0.6666666666666666,0.6944444444444444,"MLP with solver adam,                     activation relu in hidden layers and                     architecture [8, 16, 1]",452.0277490615845
0.5555555555555556,0.8333333333333334,0.6666666666666667,0.6666666666666666,0.6944444444444444,"MLP with solver lbfgs,                     activation logistic in hidden layers and                     architecture [16, 64, 64, 1]",452.0277490615845
0.6153846153846154,0.6666666666666666,0.64,0.7,0.6944444444444444,"MLP with solver lbfgs,                     activation tanh in hidden layers and                     architecture [4, 128, 128, 1]",452.0277490615845
0.75,0.5,0.6,0.7333333333333333,0.6944444444444444,"MLP with solver sgd,                     activation tanh in hidden layers and                     architecture [8, 32, 64, 1]",452.0277490615845
0.6153846153846154,0.6666666666666666,0.64,0.7,0.6944444444444444,"MLP with solver adam,                     activation tanh in hidden layers and                     architecture [8, 32, 32, 1]",452.0277490615845
0.5555555555555556,0.8333333333333334,0.6666666666666667,0.6666666666666666,0.6944444444444444,"MLP with solver lbfgs,                     activation identity in hidden layers and                     architecture [4, 32, 128, 1]",452.0277490615845
0.5555555555555556,0.8333333333333334,0.6666666666666667,0.6666666666666666,0.6944444444444444,"MLP with solver lbfgs,                     activation tanh in hidden layers and                     architecture [32, 32, 1]",452.0277490615845
