encoding,test accuracy,training accuracy,combined accuracy,test precision,test recall,test fscore,test auc,training time
"9,6,16,9,13,15,3,11,16,7,23,5,17,18,11",0.6333333333333333,0.6,0.6354910714285714,0.5714285714285714,0.8571428571428571,0.6857142857142857,0.6473214285714286,0.36637091636657715
"8,22,15,14,9,1,0,1,2,0,16,9,13,8,14",0.6333333333333333,0.6,0.6287946428571429,0.5882352941176471,0.7142857142857143,0.6451612903225806,0.6383928571428572,0.25051283836364746
"0,19,4,16,11,9,11,23,0,8,22,0,14,0,10",0.6333333333333333,0.6,0.6120535714285715,0.7142857142857143,0.35714285714285715,0.47619047619047616,0.6160714285714286,0.43535566329956055
"17,14,0,4,14,5,2,0,16,14,17,4,6,10,9",0.6,0.6,0.6120535714285715,0.5454545454545454,0.8571428571428571,0.6666666666666666,0.6160714285714286,0.3036632537841797
"2,3,4,0,19,4,16,11,9,11,23,0,8,22,0",0.6,0.6,0.6087053571428571,0.55,0.7857142857142857,0.6470588235294118,0.6116071428571428,0.367872953414917
"17,14,3,4,4,18,8,0,15,20,7,9,8,9,9",0.5,0.9,0.6033482142857143,0.47058823529411764,0.5714285714285714,0.5161290322580645,0.5044642857142857,0.349365234375
"14,12,19,6,1,1,13,1,18,8,16,1,18,16,5",0.6,0.6,0.5953125,0.5833333333333334,0.5,0.5384615384615384,0.59375,0.36461806297302246
"1,5,1,3,8,9,4,16,3,9,19,19,17,13,3",0.6333333333333333,0.4,0.5921875,0.56,1.0,0.717948717948718,0.65625,1.0133311748504639
"17,14,5,4,4,18,3,0,15,20,8,9,8,20,9",0.6,0.5,0.5904017857142857,0.5416666666666666,0.9285714285714286,0.6842105263157895,0.6205357142857143,0.2970099449157715
"12,3,0,0,14,5,16,20,16,11,17,4,6,10,0",0.5,0.8,0.5883928571428572,0.4782608695652174,0.7857142857142857,0.5945945945945946,0.5178571428571428,0.26993513107299805
"16,15,5,4,6,17,11,4,4,9,3,5,17,9,14",0.5,0.9,0.5832589285714286,0.4,0.14285714285714285,0.21052631578947367,0.4776785714285714,0.26708030700683594
"12,3,0,22,14,5,2,20,16,14,17,4,6,10,19",0.6666666666666666,0.4,0.5821428571428571,1.0,0.2857142857142857,0.4444444444444444,0.6428571428571428,0.28400707244873047
"17,5,19,2,15,13,13,21,7,13,0,17,22,1,8",0.5666666666666667,0.6,0.5785714285714285,0.5294117647058824,0.6428571428571429,0.5806451612903226,0.5714285714285714,0.4669678211212158
"23,3,5,8,2,7,8,22,14,20,9,21,9,7,2",0.6,0.5,0.5770089285714286,0.5625,0.6428571428571429,0.6,0.6026785714285714,0.2575082778930664
"9,15,15,14,6,1,0,1,2,0,16,5,17,8,14",0.6333333333333333,0.4,0.5754464285714286,0.6,0.6428571428571429,0.6206896551724138,0.6339285714285714,0.27428746223449707
"17,14,3,4,4,18,8,0,15,20,7,9,8,20,9",0.4666666666666667,0.9,0.5698660714285715,0.4166666666666667,0.35714285714285715,0.38461538461538464,0.4598214285714286,0.34644269943237305
"3,6,5,4,4,18,8,7,16,13,8,9,10,9,7",0.5333333333333333,0.6,0.5685267857142857,0.5,0.9285714285714286,0.65,0.5580357142857143,0.3395693302154541
"9,22,15,14,9,1,0,1,2,0,16,9,13,8,14",0.6333333333333333,0.4,0.5620535714285715,0.7142857142857143,0.35714285714285715,0.47619047619047616,0.6160714285714286,0.2958214282989502
"10,2,3,15,4,18,8,10,15,20,7,9,8,20,8",0.6,0.4,0.5553571428571429,0.5555555555555556,0.7142857142857143,0.625,0.6071428571428572,0.3652317523956299
"3,14,5,4,4,18,8,7,1,13,8,9,10,9,7",0.5333333333333333,0.7,0.5533482142857142,0.5,0.07142857142857142,0.125,0.5044642857142857,0.3045525550842285
"9,6,5,9,13,15,8,11,16,7,8,5,17,18,11",0.5,0.7,0.5533482142857142,0.47058823529411764,0.5714285714285714,0.5161290322580645,0.5044642857142857,0.3671610355377197
"3,22,2,7,8,18,14,14,15,1,1,20,14,2,5",0.4666666666666667,0.7,0.55,0.4666666666666667,1.0,0.6363636363636364,0.5,0.3069155216217041
"14,8,17,6,1,10,12,2,13,14,13,13,17,3,20",0.5,0.6,0.5484375,0.4827586206896552,1.0,0.6511627906976745,0.53125,0.3214898109436035
"8,20,3,7,1,5,1,3,8,9,4,16,3,9,19",0.5333333333333333,0.5,0.546875,0.5,1.0,0.6666666666666666,0.5625,0.28485870361328125
"11,9,11,23,0,8,22,0,14,0,10,9,22,15,14",0.4666666666666667,0.7,0.5466517857142856,0.4642857142857143,0.9285714285714286,0.6190476190476191,0.4955357142857143,0.2859303951263428
"10,2,2,15,12,19,19,10,5,20,16,11,13,9,8",0.5,0.6,0.5450892857142857,0.48148148148148145,0.9285714285714286,0.6341463414634146,0.5267857142857143,0.8646667003631592
"11,16,5,3,11,11,16,22,9,11,14,18,9,15,22",0.4666666666666667,0.8,0.5448660714285715,0.4166666666666667,0.35714285714285715,0.38461538461538464,0.4598214285714286,0.4710850715637207
"15,5,4,6,17,11,4,4,9,3,5,17,9,14,6",0.6,0.4,0.5419642857142857,0.6,0.42857142857142855,0.5,0.5892857142857143,0.25221872329711914
"10,6,20,12,11,13,9,8,13,15,14,5,19,6,1",0.5,0.6,0.5417410714285715,0.48,0.8571428571428571,0.6153846153846154,0.5223214285714286,0.32538533210754395
"10,5,20,16,11,13,9,8,13,21,14,12,19,6,1",0.5,0.6,0.5417410714285715,0.48,0.8571428571428571,0.6153846153846154,0.5223214285714286,0.3358185291290283
"18,14,7,2,12,10,2,2,19,11,4,6,1,1,7",0.5,0.6,0.5417410714285714,0.48,0.8571428571428571,0.6153846153846154,0.5223214285714286,0.32427263259887695
