,encoding,test accuracy,training accuracy,combined accuracy,test precision,test recall,test fscore,test auc,training time
0,"17,14,16,5,13,18,17,6,6,21,12,17,11,11,5",0.6,0.61,0.6025,0.5704225352112676,0.81,0.6694214876033058,0.6000000000000001,7.883277416229248
0,"19,14,15,16,18,16,17,6,17,16,6,17,23,11,11",0.6,0.605,0.6012500000000001,0.7777777777777778,0.28,0.4117647058823529,0.6000000000000001,12.654050588607788
0,"19,16,5,22,6,8,17,15,6,5,18,19,3,10,8",0.51,0.815,0.5862499999999999,0.5116279069767442,0.44,0.4731182795698925,0.51,20.132002115249634
0,"0,18,2,14,5,6,16,13,21,8,12,10,22,17,12",0.555,0.675,0.585,0.5846153846153846,0.38,0.46060606060606063,0.5549999999999999,9.994105339050293
0,"19,17,18,5,4,16,17,15,6,8,15,23,15,0,10",0.56,0.655,0.58375,0.575,0.46,0.5111111111111111,0.56,12.747071743011475
0,"19,14,0,16,10,19,17,6,17,12,3,20,12,11,20",0.58,0.58,0.5800000000000001,0.625,0.4,0.4878048780487805,0.5800000000000001,12.180210590362549
0,"16,14,15,16,18,16,17,6,17,4,6,17,23,11,11",0.575,0.565,0.5725,0.5454545454545454,0.9,0.6792452830188679,0.575,8.84985613822937
0,"14,17,17,15,6,12,12,7,19,10,11,11,11,22,0",0.575,0.55,0.56875,0.5423728813559322,0.96,0.6931407942238267,0.575,9.104731321334839
0,"16,23,16,5,13,18,17,6,6,21,12,20,11,11,5",0.565,0.565,0.565,0.5371428571428571,0.94,0.6836363636363636,0.565,8.579469680786133
0,"17,23,15,5,18,16,17,6,6,4,14,17,23,11,11",0.56,0.56,0.5599999999999999,0.532967032967033,0.97,0.6879432624113475,0.5599999999999999,9.221634864807129
0,"19,16,15,5,23,12,13,10,10,2,16,5,0,15,11",0.56,0.55,0.5575000000000001,0.7,0.21,0.3230769230769231,0.56,10.453958511352539
0,"17,23,15,5,18,16,3,6,15,4,6,17,23,11,11",0.555,0.525,0.5475,0.5291005291005291,1.0,0.6920415224913494,0.555,8.825957298278809
0,"0,16,5,18,4,10,17,15,4,12,14,18,19,10,10",0.54,0.565,0.54625,0.5285714285714286,0.74,0.6166666666666667,0.54,13.868560075759888
0,"16,16,5,16,4,13,17,15,6,12,14,18,19,10,10",0.535,0.57,0.54375,0.7058823529411765,0.12,0.20512820512820512,0.5349999999999999,10.660042524337769
0,"16,18,0,16,15,13,17,3,6,20,15,8,8,9,10",0.535,0.56,0.54125,0.5187165775401069,0.97,0.6759581881533101,0.535,8.29602336883545
0,"6,4,19,18,11,15,3,21,10,5,5,17,18,9,10",0.53,0.555,0.53625,0.6363636363636364,0.14,0.22950819672131148,0.53,14.48104453086853
0,"15,9,11,8,19,13,3,11,13,18,14,15,10,13,12",0.54,0.525,0.53625,0.5238095238095238,0.88,0.6567164179104478,0.54,7.365260601043701
0,"15,9,11,8,19,13,3,11,5,18,14,15,10,13,12",0.535,0.53,0.53375,0.52046783625731,0.89,0.6568265682656826,0.535,6.8615171909332275
0,"5,6,0,19,15,12,13,6,13,15,20,13,15,9,7",0.525,0.535,0.5275000000000001,0.5132275132275133,0.97,0.671280276816609,0.525,8.924274206161499
0,"16,14,15,5,18,16,17,6,17,4,6,17,23,11,11",0.535,0.505,0.5275,0.5191256830601093,0.95,0.6713780918727915,0.5349999999999999,8.053568124771118
0,"5,16,5,16,4,12,17,15,4,12,14,7,19,10,7",0.515,0.565,0.5275,0.6666666666666666,0.06,0.11009174311926606,0.515,7.487538576126099
0,"16,23,16,5,13,18,17,6,17,21,12,20,11,11,5",0.53,0.515,0.52625,1.0,0.06,0.11320754716981132,0.53,8.953835725784302
0,"5,16,5,16,4,12,17,15,6,12,14,7,19,10,7",0.515,0.56,0.52625,0.6666666666666666,0.06,0.11009174311926606,0.515,8.449588060379028
0,"0,16,5,16,4,12,17,15,6,12,14,7,19,10,7",0.5,0.54,0.51,0.5,0.02,0.038461538461538464,0.5,6.8961570262908936
0,"17,4,18,5,4,16,18,15,11,8,8,13,15,0,11",0.5,0.515,0.50375,0.0,0.0,0.0,0.5,7.739773750305176
0,"19,17,17,15,6,12,12,7,19,10,11,11,11,22,7",0.5,0.505,0.50125,0.5,1.0,0.6666666666666666,0.5,11.893050909042358
0,"16,14,15,16,18,15,17,6,15,4,6,17,23,11,11",0.5,0.5,0.5,0.5,1.0,0.6666666666666666,0.5,7.406580924987793
0,"16,14,15,16,18,15,17,6,17,4,6,17,23,11,11",0.5,0.5,0.5,0.0,0.0,0.0,0.5,7.9765050411224365
0,"16,14,15,16,18,15,17,6,15,4,15,17,23,11,11",0.5,0.5,0.5,0.5,1.0,0.6666666666666666,0.5,9.313318729400635
0,"16,14,15,16,18,15,17,22,15,4,6,14,0,11,11",0.5,0.5,0.5,0.5,1.0,0.6666666666666666,0.5,7.337747573852539
0,"19,16,18,16,2,12,17,15,5,12,6,11,10,10,10",0.5,0.5,0.5,0.5,1.0,0.6666666666666666,0.5,8.799886465072632
0,"16,14,15,16,18,15,3,6,17,4,6,17,23,11,11",0.5,0.5,0.5,0.5,1.0,0.6666666666666666,0.5,8.0692880153656
