,encoding,test accuracy,training accuracy,combined accuracy,test precision,test recall,test fscore,test auc,training time
0,"15,12,17,4,18,5,16,16,13,17,11,8,5,13,14",0.63,0.61,0.625,0.6413043478260869,0.59,0.6145833333333334,0.63,7.562286853790283
0,"16,5,22,4,17,17,16,6,17,14,12,19,10,11,5",0.575,0.765,0.6224999999999999,0.5862068965517241,0.51,0.5454545454545454,0.575,8.271361589431763
0,"16,5,22,4,17,17,22,11,12,14,13,19,2,11,23",0.625,0.61,0.62125,0.7272727272727273,0.4,0.5161290322580645,0.625,8.482529163360596
0,"16,5,22,4,17,17,15,5,12,14,7,19,7,11,11",0.61,0.65,0.62,0.5932203389830508,0.7,0.6422018348623854,0.61,7.728665828704834
0,"18,18,17,6,8,17,9,22,5,13,22,12,9,10,16",0.58,0.74,0.6199999999999999,0.6538461538461539,0.34,0.4473684210526316,0.58,10.054352760314941
0,"16,5,22,4,17,17,15,6,12,14,15,19,10,11,13",0.605,0.66,0.61875,0.7142857142857143,0.35,0.4697986577181208,0.605,8.249955415725708
0,"19,10,16,15,13,18,16,6,17,21,12,20,11,8,5",0.56,0.795,0.61875,0.5491803278688525,0.67,0.6036036036036037,0.56,14.226804733276367
0,"19,18,11,15,17,21,10,14,4,17,18,9,10,5,21",0.58,0.725,0.6162500000000001,0.5727272727272728,0.63,0.6,0.5800000000000001,14.40432858467102
0,"19,4,0,16,15,5,17,6,6,17,9,13,10,9,13",0.595,0.67,0.61375,0.5664335664335665,0.81,0.6666666666666666,0.595,10.007379293441772
0,"16,5,22,4,17,17,16,6,13,14,5,18,12,11,6",0.63,0.56,0.6125,0.6805555555555556,0.49,0.5697674418604651,0.63,7.704031229019165
0,"17,5,22,4,17,6,16,6,17,2,12,19,10,11,5",0.59,0.66,0.6075,0.5789473684210527,0.66,0.616822429906542,0.5900000000000001,8.464017629623413
0,"0,18,14,15,4,17,12,0,2,16,17,15,2,22,10",0.585,0.67,0.60625,0.5794392523364486,0.62,0.5990338164251208,0.585,8.261997699737549
