precision,recall,f1-score,accuracy,auc,features,training time (s)
0.640625,0.82,0.7192982456140351,0.68,0.6799999999999999,"MLP with solver sgd,                     activation tanh in hidden layers and                     architecture [8, 16, 128, 1]",556.4342274665833
0.6323529411764706,0.86,0.728813559322034,0.68,0.6799999999999999,"MLP with solver sgd,                     activation tanh in hidden layers and                     architecture [32, 32, 64, 1]",556.4342274665833
0.6153846153846154,0.96,0.7500000000000001,0.68,0.6799999999999999,"MLP with solver adam,                     activation identity in hidden layers and                     architecture [4, 8, 32, 1]",556.4342274665833
0.6153846153846154,0.96,0.7500000000000001,0.68,0.6799999999999999,"MLP with solver adam,                     activation identity in hidden layers and                     architecture [16, 16, 32, 1]",556.4342274665833
0.6153846153846154,0.96,0.7500000000000001,0.68,0.6799999999999999,"MLP with solver lbfgs,                     activation identity in hidden layers and                     architecture [4, 4, 64, 1]",556.4342274665833
0.6103896103896104,0.94,0.7401574803149605,0.67,0.6699999999999999,"MLP with solver adam,                     activation identity in hidden layers and                     architecture [4, 16, 64, 1]",556.4342274665833
0.6103896103896104,0.94,0.7401574803149605,0.67,0.6699999999999999,"MLP with solver adam,                     activation identity in hidden layers and                     architecture [8, 16, 1]",556.4342274665833
0.6103896103896104,0.94,0.7401574803149605,0.67,0.6699999999999999,"MLP with solver adam,                     activation identity in hidden layers and                     architecture [4, 4, 32, 1]",556.4342274665833
0.6075949367088608,0.96,0.7441860465116279,0.67,0.6699999999999999,"MLP with solver adam,                     activation identity in hidden layers and                     architecture [128, 1]",556.4342274665833
0.6103896103896104,0.94,0.7401574803149605,0.67,0.6699999999999999,"MLP with solver adam,                     activation identity in hidden layers and                     architecture [4, 8, 8, 1]",556.4342274665833
0.6103896103896104,0.94,0.7401574803149605,0.67,0.6699999999999999,"MLP with solver adam,                     activation identity in hidden layers and                     architecture [4, 8, 64, 1]",556.4342274665833
0.6103896103896104,0.94,0.7401574803149605,0.67,0.6699999999999999,"MLP with solver adam,                     activation identity in hidden layers and                     architecture [16, 64, 64, 1]",556.4342274665833
0.6103896103896104,0.94,0.7401574803149605,0.67,0.6699999999999999,"MLP with solver adam,                     activation identity in hidden layers and                     architecture [4, 8, 128, 1]",556.4342274665833
0.6103896103896104,0.94,0.7401574803149605,0.67,0.6699999999999999,"MLP with solver lbfgs,                     activation identity in hidden layers and                     architecture [32, 64, 1]",556.4342274665833
0.6103896103896104,0.94,0.7401574803149605,0.67,0.6699999999999999,"MLP with solver adam,                     activation identity in hidden layers and                     architecture [4, 32, 32, 1]",556.4342274665833
0.6103896103896104,0.94,0.7401574803149605,0.67,0.6699999999999999,"MLP with solver adam,                     activation identity in hidden layers and                     architecture [8, 32, 32, 1]",556.4342274665833
0.6103896103896104,0.94,0.7401574803149605,0.67,0.6699999999999999,"MLP with solver adam,                     activation tanh in hidden layers and                     architecture [64, 64, 128, 1]",556.4342274665833
0.6103896103896104,0.94,0.7401574803149605,0.67,0.6699999999999999,"MLP with solver lbfgs,                     activation identity in hidden layers and                     architecture [8, 8, 128, 1]",556.4342274665833
0.6103896103896104,0.94,0.7401574803149605,0.67,0.6699999999999999,"MLP with solver adam,                     activation identity in hidden layers and                     architecture [8, 16, 128, 1]",556.4342274665833
0.6075949367088608,0.96,0.7441860465116279,0.67,0.6699999999999999,"MLP with solver lbfgs,                     activation identity in hidden layers and                     architecture [8, 16, 64, 1]",556.4342274665833
0.6103896103896104,0.94,0.7401574803149605,0.67,0.6699999999999999,"MLP with solver lbfgs,                     activation identity in hidden layers and                     architecture [4, 128, 128, 1]",556.4342274665833
0.6103896103896104,0.94,0.7401574803149605,0.67,0.6699999999999999,"MLP with solver adam,                     activation identity in hidden layers and                     architecture [4, 64, 128, 1]",556.4342274665833
0.6103896103896104,0.94,0.7401574803149605,0.67,0.6699999999999999,"MLP with solver lbfgs,                     activation identity in hidden layers and                     architecture [16, 16, 32, 1]",556.4342274665833
0.6052631578947368,0.92,0.7301587301587301,0.66,0.66,"MLP with solver adam,                     activation identity in hidden layers and                     architecture [4, 4, 64, 1]",556.4342274665833
0.6111111111111112,0.88,0.7213114754098361,0.66,0.66,"MLP with solver sgd,                     activation tanh in hidden layers and                     architecture [64, 1]",556.4342274665833
0.7,0.56,0.6222222222222222,0.66,0.66,"MLP with solver lbfgs,                     activation tanh in hidden layers and                     architecture [8, 8, 32, 1]",556.4342274665833
0.6052631578947368,0.92,0.7301587301587301,0.66,0.66,"MLP with solver sgd,                     activation identity in hidden layers and                     architecture [4, 128, 128, 1]",556.4342274665833
0.6052631578947368,0.92,0.7301587301587301,0.66,0.66,"MLP with solver adam,                     activation identity in hidden layers and                     architecture [4, 64, 64, 1]",556.4342274665833
0.6052631578947368,0.92,0.7301587301587301,0.66,0.66,"MLP with solver lbfgs,                     activation identity in hidden layers and                     architecture [16, 64, 1]",556.4342274665833
0.6052631578947368,0.92,0.7301587301587301,0.66,0.66,"MLP with solver adam,                     activation identity in hidden layers and                     architecture [16, 128, 1]",556.4342274665833
0.6052631578947368,0.92,0.7301587301587301,0.66,0.66,"MLP with solver lbfgs,                     activation identity in hidden layers and                     architecture [4, 8, 128, 1]",556.4342274665833
0.6052631578947368,0.92,0.7301587301587301,0.66,0.66,"MLP with solver adam,                     activation identity in hidden layers and                     architecture [4, 32, 128, 1]",556.4342274665833
