models,test accuracy,training accuracy,test precision,test recall,test fscore,test auc
"1,3,6,8,9",0.7333333333333333,0.8,0.75,0.6428571428571429,0.6923076923076923,0.7276785714285714
"1,2,3,4,7",0.7333333333333333,0.8,0.8,0.5714285714285714,0.6666666666666666,0.7232142857142857
"0,4,5,6,9",0.7,0.8,0.6086956521739131,1.0,0.7567567567567568,0.71875
"0,4,5,7,9",0.7,0.8,0.6086956521739131,1.0,0.7567567567567568,0.71875
"0,4,5,8,9",0.7,0.8,0.6086956521739131,1.0,0.7567567567567568,0.71875
"0,1,5,6,9",0.7,0.7,0.6190476190476191,0.9285714285714286,0.7428571428571429,0.7142857142857143
"0,1,5,7,9",0.7,0.7,0.6190476190476191,0.9285714285714286,0.7428571428571429,0.7142857142857143
"0,1,5,8,9",0.7,0.7,0.6190476190476191,0.9285714285714286,0.7428571428571429,0.7142857142857143
"0,4,6,7,9",0.7,0.8,0.6190476190476191,0.9285714285714286,0.7428571428571429,0.7142857142857143
"0,4,6,8,9",0.7,0.8,0.6190476190476191,0.9285714285714286,0.7428571428571429,0.7142857142857143
"0,4,7,8,9",0.7,0.8,0.6190476190476191,0.9285714285714286,0.7428571428571429,0.7142857142857143
"0,1,6,7,9",0.7,0.7,0.631578947368421,0.8571428571428571,0.7272727272727273,0.7098214285714286
"0,1,6,8,9",0.7,0.7,0.631578947368421,0.8571428571428571,0.7272727272727273,0.7098214285714286
"0,1,7,8,9",0.7,0.7,0.631578947368421,0.8571428571428571,0.7272727272727273,0.7098214285714286
"1,4,5,6,9",0.7,0.8,0.631578947368421,0.8571428571428571,0.7272727272727273,0.7098214285714286
"1,4,5,7,9",0.7,0.8,0.631578947368421,0.8571428571428571,0.7272727272727273,0.7098214285714286
"1,4,5,8,9",0.7,0.8,0.631578947368421,0.8571428571428571,0.7272727272727273,0.7098214285714286
"0,2,3,4,9",0.7,0.7,0.6470588235294118,0.7857142857142857,0.7096774193548387,0.7053571428571428
"0,3,4,5,6",0.7,0.8,0.6470588235294118,0.7857142857142857,0.7096774193548387,0.7053571428571428
"0,3,4,5,7",0.7,0.8,0.6470588235294118,0.7857142857142857,0.7096774193548387,0.7053571428571428
"0,3,4,5,8",0.7,0.8,0.6470588235294118,0.7857142857142857,0.7096774193548387,0.7053571428571428
"0,1,2,5,6",0.7,0.8,0.6666666666666666,0.7142857142857143,0.6896551724137931,0.7008928571428572
"0,1,2,5,7",0.7,0.8,0.6666666666666666,0.7142857142857143,0.6896551724137931,0.7008928571428572
"0,1,2,5,8",0.7,0.8,0.6666666666666666,0.7142857142857143,0.6896551724137931,0.7008928571428572
"0,1,2,6,7",0.7,0.8,0.6666666666666666,0.7142857142857143,0.6896551724137931,0.7008928571428572
"0,1,2,6,8",0.7,0.8,0.6666666666666666,0.7142857142857143,0.6896551724137931,0.7008928571428572
"0,1,2,7,8",0.7,0.8,0.6666666666666666,0.7142857142857143,0.6896551724137931,0.7008928571428572
"0,1,3,5,6",0.7,0.8,0.6666666666666666,0.7142857142857143,0.6896551724137931,0.7008928571428572
"0,1,3,5,7",0.7,0.8,0.6666666666666666,0.7142857142857143,0.6896551724137931,0.7008928571428572
"0,1,3,5,8",0.7,0.8,0.6666666666666666,0.7142857142857143,0.6896551724137931,0.7008928571428572
"0,2,3,5,6",0.7,0.8,0.6666666666666666,0.7142857142857143,0.6896551724137931,0.7008928571428572
"0,2,3,5,8",0.7,0.8,0.6666666666666666,0.7142857142857143,0.6896551724137931,0.7008928571428572
"0,3,4,6,8",0.7,0.8,0.6666666666666666,0.7142857142857143,0.6896551724137931,0.7008928571428572
"0,5,6,7,9",0.7,0.6,0.6666666666666666,0.7142857142857143,0.6896551724137931,0.7008928571428572
"0,5,6,8,9",0.7,0.6,0.6666666666666666,0.7142857142857143,0.6896551724137931,0.7008928571428572
"0,5,7,8,9",0.7,0.6,0.6666666666666666,0.7142857142857143,0.6896551724137931,0.7008928571428572
"1,2,4,5,6",0.7,0.8,0.6666666666666666,0.7142857142857143,0.6896551724137931,0.7008928571428572
"1,2,4,5,7",0.7,0.8,0.6666666666666666,0.7142857142857143,0.6896551724137931,0.7008928571428572
"1,2,4,5,8",0.7,0.8,0.6666666666666666,0.7142857142857143,0.6896551724137931,0.7008928571428572
"1,2,4,6,7",0.7,0.8,0.6666666666666666,0.7142857142857143,0.6896551724137931,0.7008928571428572
"1,2,4,6,8",0.7,0.8,0.6666666666666666,0.7142857142857143,0.6896551724137931,0.7008928571428572
"1,2,4,7,8",0.7,0.8,0.6666666666666666,0.7142857142857143,0.6896551724137931,0.7008928571428572
"1,3,4,6,7",0.7,0.8,0.6666666666666666,0.7142857142857143,0.6896551724137931,0.7008928571428572
"1,3,4,7,8",0.7,0.8,0.6666666666666666,0.7142857142857143,0.6896551724137931,0.7008928571428572
"1,3,5,6,9",0.7,0.8,0.6666666666666666,0.7142857142857143,0.6896551724137931,0.7008928571428572
"1,3,5,7,9",0.7,0.8,0.6666666666666666,0.7142857142857143,0.6896551724137931,0.7008928571428572
"1,3,5,8,9",0.7,0.8,0.6666666666666666,0.7142857142857143,0.6896551724137931,0.7008928571428572
"2,4,6,7,9",0.7,0.8,0.6666666666666666,0.7142857142857143,0.6896551724137931,0.7008928571428572
"2,4,6,8,9",0.7,0.8,0.6666666666666666,0.7142857142857143,0.6896551724137931,0.7008928571428572
"2,4,7,8,9",0.7,0.8,0.6666666666666666,0.7142857142857143,0.6896551724137931,0.7008928571428572
"0,1,2,3,7",0.7,0.8,0.6923076923076923,0.6428571428571429,0.6666666666666666,0.6964285714285714
"0,1,3,6,8",0.7,0.8,0.6923076923076923,0.6428571428571429,0.6666666666666666,0.6964285714285714
"0,1,6,7,8",0.7,0.6,0.6923076923076923,0.6428571428571429,0.6666666666666666,0.6964285714285714
"0,2,3,4,7",0.7,0.8,0.6923076923076923,0.6428571428571429,0.6666666666666666,0.6964285714285714
"0,2,3,6,7",0.7,0.8,0.6923076923076923,0.6428571428571429,0.6666666666666666,0.6964285714285714
"0,2,3,6,8",0.7,0.8,0.6923076923076923,0.6428571428571429,0.6666666666666666,0.6964285714285714
"0,2,3,7,8",0.7,0.8,0.6923076923076923,0.6428571428571429,0.6666666666666666,0.6964285714285714
"0,2,6,7,8",0.7,0.6,0.6923076923076923,0.6428571428571429,0.6666666666666666,0.6964285714285714
"0,4,6,7,8",0.7,0.6,0.6923076923076923,0.6428571428571429,0.6666666666666666,0.6964285714285714
"0,5,6,7,8",0.7,0.6,0.6923076923076923,0.6428571428571429,0.6666666666666666,0.6964285714285714
"0,6,7,8,9",0.7,0.6,0.6923076923076923,0.6428571428571429,0.6666666666666666,0.6964285714285714
"1,2,3,5,7",0.7,0.8,0.6923076923076923,0.6428571428571429,0.6666666666666666,0.6964285714285714
"1,2,6,7,8",0.7,0.6,0.6923076923076923,0.6428571428571429,0.6666666666666666,0.6964285714285714
"1,4,6,7,8",0.7,0.6,0.6923076923076923,0.6428571428571429,0.6666666666666666,0.6964285714285714
"1,5,6,7,8",0.7,0.6,0.6923076923076923,0.6428571428571429,0.6666666666666666,0.6964285714285714
"1,6,7,8,9",0.7,0.6,0.6923076923076923,0.6428571428571429,0.6666666666666666,0.6964285714285714
"2,4,6,7,8",0.7,0.6,0.6923076923076923,0.6428571428571429,0.6666666666666666,0.6964285714285714
"2,5,6,7,8",0.7,0.6,0.6923076923076923,0.6428571428571429,0.6666666666666666,0.6964285714285714
"2,6,7,8,9",0.7,0.6,0.6923076923076923,0.6428571428571429,0.6666666666666666,0.6964285714285714
"3,4,6,8,9",0.7,0.8,0.6923076923076923,0.6428571428571429,0.6666666666666666,0.6964285714285714
"3,5,6,7,9",0.7,0.6,0.6923076923076923,0.6428571428571429,0.6666666666666666,0.6964285714285714
"3,5,7,8,9",0.7,0.6,0.6923076923076923,0.6428571428571429,0.6666666666666666,0.6964285714285714
"4,5,6,7,8",0.7,0.6,0.6923076923076923,0.6428571428571429,0.6666666666666666,0.6964285714285714
"4,6,7,8,9",0.7,0.6,0.6923076923076923,0.6428571428571429,0.6666666666666666,0.6964285714285714
"5,6,7,8,9",0.7,0.6,0.6923076923076923,0.6428571428571429,0.6666666666666666,0.6964285714285714
"2,3,6,7,9",0.7,0.8,0.7272727272727273,0.5714285714285714,0.64,0.6919642857142857
"2,3,6,8,9",0.7,0.8,0.7272727272727273,0.5714285714285714,0.64,0.6919642857142857
"2,3,7,8,9",0.7,0.8,0.7272727272727273,0.5714285714285714,0.64,0.6919642857142857
"0,3,4,5,9",0.6666666666666666,0.8,0.5909090909090909,0.9285714285714286,0.7222222222222222,0.6830357142857143
"0,1,4,5,6",0.6666666666666666,0.8,0.6111111111111112,0.7857142857142857,0.6875,0.6741071428571428
"0,1,4,5,7",0.6666666666666666,0.8,0.6111111111111112,0.7857142857142857,0.6875,0.6741071428571428
"0,1,4,5,8",0.6666666666666666,0.8,0.6111111111111112,0.7857142857142857,0.6875,0.6741071428571428
"0,1,4,6,7",0.6666666666666666,0.8,0.6111111111111112,0.7857142857142857,0.6875,0.6741071428571428
"0,1,4,6,8",0.6666666666666666,0.8,0.6111111111111112,0.7857142857142857,0.6875,0.6741071428571428
"0,1,4,7,8",0.6666666666666666,0.8,0.6111111111111112,0.7857142857142857,0.6875,0.6741071428571428
"0,2,4,5,6",0.6666666666666666,0.8,0.625,0.7142857142857143,0.6666666666666666,0.6696428571428572
"0,2,4,5,7",0.6666666666666666,0.8,0.625,0.7142857142857143,0.6666666666666666,0.6696428571428572
"0,2,4,5,8",0.6666666666666666,0.8,0.625,0.7142857142857143,0.6666666666666666,0.6696428571428572
"0,2,4,6,7",0.6666666666666666,0.8,0.625,0.7142857142857143,0.6666666666666666,0.6696428571428572
"0,2,4,6,8",0.6666666666666666,0.8,0.625,0.7142857142857143,0.6666666666666666,0.6696428571428572
"0,2,4,7,8",0.6666666666666666,0.8,0.625,0.7142857142857143,0.6666666666666666,0.6696428571428572
"1,3,4,5,6",0.6666666666666666,0.8,0.625,0.7142857142857143,0.6666666666666666,0.6696428571428572
"1,3,4,5,7",0.6666666666666666,0.8,0.625,0.7142857142857143,0.6666666666666666,0.6696428571428572
"1,3,4,5,8",0.6666666666666666,0.8,0.625,0.7142857142857143,0.6666666666666666,0.6696428571428572
"2,4,5,6,9",0.6666666666666666,0.8,0.625,0.7142857142857143,0.6666666666666666,0.6696428571428572
"2,4,5,7,9",0.6666666666666666,0.8,0.625,0.7142857142857143,0.6666666666666666,0.6696428571428572
"2,4,5,8,9",0.6666666666666666,0.8,0.625,0.7142857142857143,0.6666666666666666,0.6696428571428572
"3,4,5,6,9",0.6666666666666666,0.8,0.625,0.7142857142857143,0.6666666666666666,0.6696428571428572
"3,4,5,7,9",0.6666666666666666,0.8,0.625,0.7142857142857143,0.6666666666666666,0.6696428571428572
"3,4,5,8,9",0.6666666666666666,0.8,0.625,0.7142857142857143,0.6666666666666666,0.6696428571428572
"0,2,3,5,7",0.6666666666666666,0.8,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.6651785714285714
"0,3,5,6,7",0.6666666666666666,0.6,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.6651785714285714
"0,3,5,7,8",0.6666666666666666,0.6,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.6651785714285714
"1,3,4,6,8",0.6666666666666666,0.8,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.6651785714285714
"1,3,5,6,7",0.6666666666666666,0.6,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.6651785714285714
"1,3,5,7,8",0.6666666666666666,0.6,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.6651785714285714
"1,5,6,7,9",0.6666666666666666,0.6,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.6651785714285714
"1,5,6,8,9",0.6666666666666666,0.6,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.6651785714285714
"1,5,7,8,9",0.6666666666666666,0.6,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.6651785714285714
"2,3,4,5,6",0.6666666666666666,0.8,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.6651785714285714
"2,3,4,5,8",0.6666666666666666,0.8,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.6651785714285714
"2,3,5,6,9",0.6666666666666666,0.8,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.6651785714285714
"2,3,5,8,9",0.6666666666666666,0.8,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.6651785714285714
"2,5,6,7,9",0.6666666666666666,0.6,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.6651785714285714
"2,5,6,8,9",0.6666666666666666,0.6,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.6651785714285714
"2,5,7,8,9",0.6666666666666666,0.6,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.6651785714285714
"3,4,5,6,7",0.6666666666666666,0.6,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.6651785714285714
"3,4,5,7,8",0.6666666666666666,0.6,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.6651785714285714
"4,5,6,7,9",0.6666666666666666,0.6,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.6651785714285714
"4,5,6,8,9",0.6666666666666666,0.6,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.6651785714285714
"4,5,7,8,9",0.6666666666666666,0.6,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.6651785714285714
"0,3,6,7,8",0.6666666666666666,0.6,0.6666666666666666,0.5714285714285714,0.6153846153846154,0.6607142857142857
"1,3,6,7,8",0.6666666666666666,0.6,0.6666666666666666,0.5714285714285714,0.6153846153846154,0.6607142857142857
"2,3,4,6,7",0.6666666666666666,0.8,0.6666666666666666,0.5714285714285714,0.6153846153846154,0.6607142857142857
"2,3,4,6,8",0.6666666666666666,0.8,0.6666666666666666,0.5714285714285714,0.6153846153846154,0.6607142857142857
"2,3,4,7,8",0.6666666666666666,0.8,0.6666666666666666,0.5714285714285714,0.6153846153846154,0.6607142857142857
"3,4,6,7,8",0.6666666666666666,0.6,0.6666666666666666,0.5714285714285714,0.6153846153846154,0.6607142857142857
"3,5,6,7,8",0.6666666666666666,0.6,0.6666666666666666,0.5714285714285714,0.6153846153846154,0.6607142857142857
"3,5,6,8,9",0.6666666666666666,0.6,0.6666666666666666,0.5714285714285714,0.6153846153846154,0.6607142857142857
"3,6,7,8,9",0.6666666666666666,0.6,0.6666666666666666,0.5714285714285714,0.6153846153846154,0.6607142857142857
"0,1,4,5,9",0.6333333333333333,0.7,0.5652173913043478,0.9285714285714286,0.7027027027027027,0.6517857142857143
"0,2,4,5,9",0.6333333333333333,0.7,0.5714285714285714,0.8571428571428571,0.6857142857142857,0.6473214285714286
"0,3,4,6,9",0.6333333333333333,0.8,0.5714285714285714,0.8571428571428571,0.6857142857142857,0.6473214285714286
"0,3,4,7,9",0.6333333333333333,0.8,0.5714285714285714,0.8571428571428571,0.6857142857142857,0.6473214285714286
"0,3,4,8,9",0.6333333333333333,0.8,0.5714285714285714,0.8571428571428571,0.6857142857142857,0.6473214285714286
"0,1,3,4,9",0.6333333333333333,0.7,0.5789473684210527,0.7857142857142857,0.6666666666666666,0.6428571428571428
"1,2,4,5,9",0.6333333333333333,0.8,0.5882352941176471,0.7142857142857143,0.6451612903225806,0.6383928571428572
"1,2,4,6,9",0.6333333333333333,0.8,0.5882352941176471,0.7142857142857143,0.6451612903225806,0.6383928571428572
"1,2,4,7,9",0.6333333333333333,0.8,0.5882352941176471,0.7142857142857143,0.6451612903225806,0.6383928571428572
"1,2,4,8,9",0.6333333333333333,0.8,0.5882352941176471,0.7142857142857143,0.6451612903225806,0.6383928571428572
"0,1,5,6,7",0.6333333333333333,0.6,0.6,0.6428571428571429,0.6206896551724138,0.6339285714285714
"0,1,5,6,8",0.6333333333333333,0.6,0.6,0.6428571428571429,0.6206896551724138,0.6339285714285714
"0,1,5,7,8",0.6333333333333333,0.6,0.6,0.6428571428571429,0.6206896551724138,0.6339285714285714
"0,2,5,6,7",0.6333333333333333,0.6,0.6,0.6428571428571429,0.6206896551724138,0.6339285714285714
"0,2,5,6,8",0.6333333333333333,0.6,0.6,0.6428571428571429,0.6206896551724138,0.6339285714285714
"0,2,5,7,8",0.6333333333333333,0.6,0.6,0.6428571428571429,0.6206896551724138,0.6339285714285714
"0,4,5,6,7",0.6333333333333333,0.6,0.6,0.6428571428571429,0.6206896551724138,0.6339285714285714
"0,4,5,6,8",0.6333333333333333,0.6,0.6,0.6428571428571429,0.6206896551724138,0.6339285714285714
"0,4,5,7,8",0.6333333333333333,0.6,0.6,0.6428571428571429,0.6206896551724138,0.6339285714285714
"1,2,5,6,7",0.6333333333333333,0.6,0.6,0.6428571428571429,0.6206896551724138,0.6339285714285714
"1,2,5,6,8",0.6333333333333333,0.6,0.6,0.6428571428571429,0.6206896551724138,0.6339285714285714
"1,2,5,7,8",0.6333333333333333,0.6,0.6,0.6428571428571429,0.6206896551724138,0.6339285714285714
"1,4,5,6,7",0.6333333333333333,0.6,0.6,0.6428571428571429,0.6206896551724138,0.6339285714285714
"1,4,5,6,8",0.6333333333333333,0.6,0.6,0.6428571428571429,0.6206896551724138,0.6339285714285714
"1,4,5,7,8",0.6333333333333333,0.6,0.6,0.6428571428571429,0.6206896551724138,0.6339285714285714
"2,4,5,6,7",0.6333333333333333,0.6,0.6,0.6428571428571429,0.6206896551724138,0.6339285714285714
"2,4,5,6,8",0.6333333333333333,0.6,0.6,0.6428571428571429,0.6206896551724138,0.6339285714285714
"2,4,5,7,8",0.6333333333333333,0.6,0.6,0.6428571428571429,0.6206896551724138,0.6339285714285714
"0,3,5,6,8",0.6333333333333333,0.6,0.6153846153846154,0.5714285714285714,0.5925925925925926,0.6294642857142857
"1,3,5,6,8",0.6333333333333333,0.6,0.6153846153846154,0.5714285714285714,0.5925925925925926,0.6294642857142857
"2,3,4,5,7",0.6333333333333333,0.8,0.6153846153846154,0.5714285714285714,0.5925925925925926,0.6294642857142857
"2,3,5,6,7",0.6333333333333333,0.6,0.6153846153846154,0.5714285714285714,0.5925925925925926,0.6294642857142857
"2,3,5,6,8",0.6333333333333333,0.6,0.6153846153846154,0.5714285714285714,0.5925925925925926,0.6294642857142857
"2,3,5,7,8",0.6333333333333333,0.6,0.6153846153846154,0.5714285714285714,0.5925925925925926,0.6294642857142857
"2,3,5,7,9",0.6333333333333333,0.8,0.6153846153846154,0.5714285714285714,0.5925925925925926,0.6294642857142857
"3,4,5,6,8",0.6333333333333333,0.6,0.6153846153846154,0.5714285714285714,0.5925925925925926,0.6294642857142857
"2,3,6,7,8",0.6333333333333333,0.6,0.6363636363636364,0.5,0.56,0.625
"0,1,4,6,9",0.6,0.7,0.5454545454545454,0.8571428571428571,0.6666666666666666,0.6160714285714286
"0,1,4,7,9",0.6,0.7,0.5454545454545454,0.8571428571428571,0.6666666666666666,0.6160714285714286
