,encoding,test accuracy,training accuracy,combined accuracy,test precision,test recall,test fscore,test auc,training time
0,"16,6,13,13,15,6,23,5,4,6,5,8,15,11,2",0.6333333333333333,0.9,0.7037946428571429,0.5882352941176471,0.7142857142857143,0.6451612903225806,0.6383928571428572,3.1921486854553223
0,"16,6,13,13,4,6,23,5,4,6,5,8,15,11,2",0.6333333333333333,0.8,0.6888392857142858,0.5652173913043478,0.9285714285714286,0.7027027027027027,0.6517857142857143,1.4621734619140625
0,"16,14,3,3,21,14,14,2,19,15,17,0,21,7,9",0.7333333333333333,0.4,0.6457589285714286,0.75,0.6428571428571429,0.6923076923076923,0.7276785714285714,1.6377003192901611
0,"19,4,16,11,9,11,2,0,8,22,0,14,0,10,9",0.6333333333333333,0.7,0.6404017857142856,0.6666666666666666,0.42857142857142855,0.5217391304347826,0.6205357142857143,2.050691843032837
0,"5,16,23,5,9,23,13,7,16,4,10,3,16,5,9",0.6333333333333333,0.7,0.6370535714285714,0.7142857142857143,0.35714285714285715,0.47619047619047616,0.6160714285714286,2.217468500137329
0,"5,11,12,17,21,12,14,20,3,10,14,0,7,3,23",0.6,0.7,0.633705357142857,0.55,0.7857142857142857,0.6470588235294118,0.6116071428571428,3.0963258743286133
0,"19,4,16,11,9,11,23,0,8,22,0,14,0,10,9",0.6,0.7,0.6203125,0.5833333333333334,0.5,0.5384615384615384,0.59375,2.1676275730133057
0,"5,7,23,17,9,23,13,7,16,13,10,13,4,5,9",0.6666666666666666,0.5,0.6171875,0.7,0.5,0.5833333333333334,0.65625,1.6923010349273682
0,"16,16,4,5,4,6,5,11,4,4,3,3,5,17,9",0.5666666666666667,0.8,0.6151785714285715,0.5555555555555556,0.35714285714285715,0.43478260869565216,0.5535714285714286,1.3297719955444336
0,"16,1,22,14,7,13,10,23,11,2,2,11,4,15,1",0.6333333333333333,0.5,0.6037946428571429,0.5882352941176471,0.7142857142857143,0.6451612903225806,0.6383928571428572,1.963261604309082
0,"17,14,5,4,4,18,3,0,15,20,8,9,8,20,9",0.6666666666666666,0.4,0.5921875,0.7,0.5,0.5833333333333334,0.65625,1.5130183696746826
0,"16,6,13,13,15,6,23,5,4,6,4,8,15,9,2",0.5666666666666667,0.7,0.5901785714285714,0.5555555555555556,0.35714285714285715,0.43478260869565216,0.5535714285714286,3.769237756729126
0,"17,4,0,19,4,16,3,16,0,11,20,9,14,18,13",0.5666666666666667,0.7,0.5801339285714285,0.6666666666666666,0.14285714285714285,0.23529411764705882,0.5401785714285714,2.1628687381744385
0,"18,14,6,6,22,7,8,6,3,6,1,0,20,2,0",0.5,0.8,0.5783482142857144,0.47058823529411764,0.5714285714285714,0.5161290322580645,0.5044642857142857,4.8978424072265625
0,"17,1,18,14,7,2,12,10,2,2,19,11,4,6,1",0.5666666666666667,0.5,0.5703125,0.5185185185185185,1.0,0.6829268292682927,0.59375,1.8576569557189941
0,"3,4,0,19,4,16,11,9,11,23,0,8,22,0,14",0.5,0.7,0.5667410714285714,0.48,0.8571428571428571,0.6153846153846154,0.5223214285714286,2.565358877182007
0,"17,1,5,4,7,18,3,0,15,20,8,11,4,20,1",0.6,0.5,0.5636160714285714,0.625,0.35714285714285715,0.45454545454545453,0.5848214285714286,2.1082980632781982
0,"4,0,18,8,7,2,12,11,2,2,19,11,4,6,0",0.5666666666666667,0.6,0.5618303571428571,0.5714285714285714,0.2857142857142857,0.38095238095238093,0.5491071428571428,1.5873866081237793
0,"19,4,8,11,9,11,14,0,8,22,14,7,0,10,9",0.5666666666666667,0.5,0.5602678571428571,0.5238095238095238,0.7857142857142857,0.6285714285714286,0.5803571428571428,2.0403783321380615
0,"5,7,23,17,9,23,13,7,16,13,10,13,16,5,9",0.6,0.4,0.5587053571428571,0.55,0.7857142857142857,0.6470588235294118,0.6116071428571428,1.9047083854675293
0,"19,6,16,11,9,11,23,0,8,22,0,14,0,10,9",0.6,0.5,0.5569196428571428,0.75,0.21428571428571427,0.3333333333333333,0.5758928571428571,2.0869340896606445
0,"19,4,16,11,9,11,23,0,8,22,0,7,0,10,9",0.6,0.5,0.5535714285714286,1.0,0.14285714285714285,0.25,0.5714285714285714,2.052006244659424
0,"16,6,13,13,15,6,23,5,4,6,5,8,15,9,2",0.5666666666666667,0.5,0.5535714285714286,0.5294117647058824,0.6428571428571429,0.5806451612903226,0.5714285714285714,1.7133021354675293
0,"16,16,15,5,4,6,17,11,4,4,9,3,9,17,9",0.5666666666666667,0.5,0.5535714285714286,0.5294117647058824,0.6428571428571429,0.5806451612903226,0.5714285714285714,1.6496005058288574
0,"18,17,2,17,6,17,15,14,17,6,2,15,7,0,11",0.5333333333333333,0.6,0.5517857142857143,0.5,0.5714285714285714,0.5333333333333333,0.5357142857142857,5.49349570274353
0,"19,4,19,4,9,11,23,0,8,22,8,14,15,10,0",0.5,0.7,0.5366071428571428,0.42857142857142855,0.21428571428571427,0.2857142857142857,0.48214285714285715,4.238510608673096
