fitness,encoding
0.5587500000000001,"1,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0"
0.575,"0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,1,1,0,1"
0.585,"1,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,1,1,0,1,1"
0.59625,"1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,1,0,1,1"
0.60375,"0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,1,0"
0.60375,"0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,1,0"
0.60375,"0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,1,0"
0.60375,"0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,1,0"
0.60375,"0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,1,0"
0.60375,"0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,1,0"
0.60375,"0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,1,0"
0.645,"0,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,1,0,1"
0.645,"0,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,1,0,1"
0.645,"0,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,1,0,1"
0.645,"0,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,1,0,1"
0.645,"0,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,1,0,1"
0.645,"0,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,1,0,1"
0.645,"0,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,1,0,1"
0.645,"0,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,1,0,1"
0.645,"0,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,1,0,1"
0.645,"0,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,1,0,1"
0.645,"0,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,1,0,1"
0.645,"0,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,1,0,1"
0.645,"0,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,1,0,1"
0.645,"0,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,1,0,1"
0.645,"0,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,1,0,1"
0.645,"0,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,1,0,1"
0.645,"0,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,1,0,1"
0.645,"0,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,1,0,1"
0.645,"0,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,1,0,1"
0.645,"0,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,1,0,1"
0.645,"0,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,1,0,1"
0.645,"0,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,1,0,1"
0.645,"0,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,1,0,1"
0.645,"0,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,1,0,1"
0.645,"0,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,1,0,1"
0.645,"0,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,1,0,1"
0.645,"0,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,1,0,1"
0.645,"0,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,1,0,1"
0.645,"0,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,1,0,1"
0.645,"0,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,1,0,1"
0.645,"0,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,1,0,1"
0.645,"0,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,1,0,1"
0.6475,"0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1"
0.6475,"0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1"
0.6475,"0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1"
0.6475,"0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1"
0.6475,"0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1"
0.6475,"0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1"
0.6475,"0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1"
