fitness,encoding
0.6225,"0,1,0,0,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0"
0.6225,"0,1,0,0,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0"
0.6225,"0,1,0,0,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0"
0.6225,"0,1,0,0,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0"
0.6225,"0,1,0,0,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0"
0.64625,"0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,0"
0.64625,"0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,0"
0.64625,"0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,0"
0.64625,"0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,0"
0.64625,"0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,0"
0.64625,"0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,0"
0.64625,"0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,0"
0.64625,"0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,0"
0.64625,"0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,0"
0.64625,"0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,0"
0.64625,"0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,0"
0.64625,"0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,0"
0.64625,"0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,0"
0.64625,"0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,0"
0.64625,"0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,0"
0.64625,"0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,0"
0.64625,"0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,0"
0.64625,"0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,0"
0.64625,"0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,0"
0.64625,"0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,0"
0.64625,"0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,0"
0.64625,"0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,0"
0.64625,"0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,0"
0.64625,"0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,0"
0.64625,"0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,0"
0.64625,"0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,0"
0.64625,"0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,0"
0.64625,"0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,0"
0.64625,"0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,0"
0.64625,"0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,0"
0.64625,"0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,0"
0.64625,"0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,0"
0.64625,"0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,0"
0.64625,"0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,0"
0.64625,"0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,0"
0.64625,"0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,0"
0.64625,"0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,0"
0.64625,"0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,0"
0.64625,"0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,0"
0.64625,"0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,0"
0.64625,"0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,0"
0.64625,"0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,0"
0.64625,"0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,0"
0.64625,"0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,0"
0.64625,"0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,0"
