models,test accuracy,training accuracy,test precision,test recall,test fscore,test auc
"0,1,2,3,8",0.6,0.7,0.625,0.35714285714285715,0.45454545454545453,0.5848214285714286
"0,1,3,5,9",0.6,0.7,0.625,0.35714285714285715,0.45454545454545453,0.5848214285714286
"0,1,3,7,8",0.6,0.8,0.625,0.35714285714285715,0.45454545454545453,0.5848214285714286
"0,3,7,8,9",0.6,0.7,0.625,0.35714285714285715,0.45454545454545453,0.5848214285714286
"1,3,5,6,8",0.6,0.6,0.625,0.35714285714285715,0.45454545454545453,0.5848214285714286
"1,5,6,8,9",0.6,0.8,0.625,0.35714285714285715,0.45454545454545453,0.5848214285714286
"2,3,5,7,9",0.5666666666666667,0.8,0.5217391304347826,0.8571428571428571,0.6486486486486487,0.5848214285714286
"2,4,5,6,8",0.6,0.7,0.625,0.35714285714285715,0.45454545454545453,0.5848214285714286
"3,4,5,6,9",0.6,0.7,0.625,0.35714285714285715,0.45454545454545453,0.5848214285714286
"3,4,7,8,9",0.6,0.6,0.625,0.35714285714285715,0.45454545454545453,0.5848214285714286
"0,2,4,5,8",0.6,0.7,0.6666666666666666,0.2857142857142857,0.4,0.5803571428571428
"1,2,3,6,7",0.5666666666666667,0.6,0.5263157894736842,0.7142857142857143,0.6060606060606061,0.5758928571428572
"1,2,3,7,9",0.5666666666666667,0.7,0.5263157894736842,0.7142857142857143,0.6060606060606061,0.5758928571428572
"2,4,6,7,9",0.5666666666666667,0.6,0.5263157894736842,0.7142857142857143,0.6060606060606061,0.5758928571428572
"0,3,5,8,9",0.6,0.6,0.75,0.21428571428571427,0.3333333333333333,0.5758928571428571
"0,4,5,8,9",0.6,0.7,0.75,0.21428571428571427,0.3333333333333333,0.5758928571428571
"1,3,4,5,8",0.6,0.7,0.75,0.21428571428571427,0.3333333333333333,0.5758928571428571
