encoding,test accuracy,training accuracy,combined accuracy,test precision,test recall,test fscore,test auc,training time
"13,15,13,11,5,19,4,0,11,0,8,5,20,13,11",0.74,0.95,0.7925,0.7068965517241379,0.82,0.7592592592592593,0.74,0.7148745059967041
"13,15,13,11,5,19,4,0,11,0,8,5,20,0,11",0.73,0.94,0.7825,0.6949152542372882,0.82,0.7522935779816514,0.73,0.7073514461517334
"13,15,13,11,5,19,4,0,11,0,8,5,20,6,11",0.72,0.85,0.7525000000000001,0.7156862745098039,0.73,0.7227722772277227,0.72,0.7962076663970947
"15,22,16,12,19,19,4,5,11,0,8,5,20,7,11",0.665,1.0,0.74875,0.6299212598425197,0.8,0.7048458149779736,0.665,2.278500556945801
"13,15,16,12,4,19,4,0,13,0,8,5,8,22,11",0.675,0.96,0.7462500000000001,0.6966292134831461,0.62,0.656084656084656,0.675,0.7433919906616211
"19,15,16,11,19,19,4,0,11,14,8,5,5,0,11",0.67,0.97,0.7449999999999999,0.6976744186046512,0.6,0.6451612903225806,0.6699999999999999,2.9512107372283936
"19,15,16,11,19,19,4,0,11,0,8,5,5,0,11",0.655,1.0,0.74125,0.6396396396396397,0.71,0.6729857819905213,0.655,2.9428212642669678
"19,15,16,11,19,19,4,5,11,0,8,5,20,0,12",0.65,1.0,0.7375,0.6595744680851063,0.62,0.6391752577319587,0.65,2.876596689224243
"13,16,16,19,5,19,4,0,13,0,8,5,20,0,0",0.645,1.0,0.73375,0.6746987951807228,0.56,0.6120218579234973,0.645,2.4981861114501953
"15,15,14,12,19,19,4,5,11,0,8,5,20,7,11",0.65,0.98,0.7325,0.5986842105263158,0.91,0.7222222222222222,0.65,2.262617349624634
"13,15,16,19,5,19,4,0,13,0,8,5,20,0,0",0.645,0.99,0.73125,0.6933333333333334,0.52,0.5942857142857143,0.645,2.4018189907073975
"19,15,16,12,5,19,4,0,11,0,8,5,20,0,11",0.64,1.0,0.73,0.6666666666666666,0.56,0.6086956521739131,0.64,1.3008453845977783
"19,12,12,15,11,13,18,15,11,6,17,10,12,11,11",0.64,1.0,0.73,0.64,0.64,0.64,0.64,1.2862722873687744
"13,12,12,11,5,13,18,0,11,6,17,10,12,0,11",0.685,0.86,0.72875,0.6554621848739496,0.78,0.7123287671232876,0.685,0.8468143939971924
"13,15,16,11,5,19,4,0,11,0,8,5,20,0,11",0.655,0.95,0.72875,0.6324786324786325,0.74,0.6820276497695853,0.655,0.6916284561157227
"13,15,13,11,5,19,4,0,2,0,8,15,8,22,11",0.68,0.87,0.7275,0.652542372881356,0.77,0.7064220183486238,0.6799999999999999,0.8172931671142578
"19,15,16,11,19,19,4,0,11,0,8,5,20,0,11",0.635,1.0,0.7262500000000001,0.6551724137931034,0.57,0.6096256684491979,0.635,2.8983688354492188
"13,15,16,11,5,19,4,0,13,0,8,5,20,0,11",0.65,0.95,0.7250000000000001,0.6086956521739131,0.84,0.7058823529411765,0.65,0.7081520557403564
"15,15,13,12,4,19,4,6,11,0,8,5,20,0,11",0.64,0.98,0.725,0.6944444444444444,0.5,0.5813953488372093,0.64,0.7647678852081299
"15,4,17,12,19,2,6,5,15,8,22,10,12,7,12",0.66,0.92,0.7249999999999999,0.6951219512195121,0.57,0.6263736263736264,0.6599999999999999,0.8749351501464844
