fitness,encoding
0.5912499999999999,"14,19,6,5,11,5,10,17,19,12,10,6,1,2,18"
0.6525000000000001,"14,15,8,12,4,19,4,6,11,0,8,5,20,0,11"
0.69875,"13,15,16,12,5,19,4,0,11,0,8,5,20,0,11"
0.69875,"13,15,16,12,5,19,4,0,11,0,8,5,20,0,11"
0.72875,"13,15,16,11,5,19,4,0,11,0,8,5,20,0,11"
0.72875,"13,15,16,11,5,19,4,0,11,0,8,5,20,0,11"
0.72875,"13,15,16,11,5,19,4,0,11,0,8,5,20,0,11"
0.72875,"13,15,16,11,5,19,4,0,11,0,8,5,20,0,11"
0.72875,"13,15,16,11,5,19,4,0,11,0,8,5,20,0,11"
0.7825,"13,15,13,11,5,19,4,0,11,0,8,5,20,0,11"
0.7825,"13,15,13,11,5,19,4,0,11,0,8,5,20,0,11"
0.7825,"13,15,13,11,5,19,4,0,11,0,8,5,20,0,11"
0.7825,"13,15,13,11,5,19,4,0,11,0,8,5,20,0,11"
0.7825,"13,15,13,11,5,19,4,0,11,0,8,5,20,0,11"
0.7825,"13,15,13,11,5,19,4,0,11,0,8,5,20,0,11"
0.7825,"13,15,13,11,5,19,4,0,11,0,8,5,20,0,11"
0.7825,"13,15,13,11,5,19,4,0,11,0,8,5,20,0,11"
0.7825,"13,15,13,11,5,19,4,0,11,0,8,5,20,0,11"
0.7825,"13,15,13,11,5,19,4,0,11,0,8,5,20,0,11"
0.7825,"13,15,13,11,5,19,4,0,11,0,8,5,20,0,11"
0.7825,"13,15,13,11,5,19,4,0,11,0,8,5,20,0,11"
0.7825,"13,15,13,11,5,19,4,0,11,0,8,5,20,0,11"
0.7825,"13,15,13,11,5,19,4,0,11,0,8,5,20,0,11"
0.7825,"13,15,13,11,5,19,4,0,11,0,8,5,20,0,11"
0.7825,"13,15,13,11,5,19,4,0,11,0,8,5,20,0,11"
0.7825,"13,15,13,11,5,19,4,0,11,0,8,5,20,0,11"
0.7825,"13,15,13,11,5,19,4,0,11,0,8,5,20,0,11"
0.7825,"13,15,13,11,5,19,4,0,11,0,8,5,20,0,11"
0.7825,"13,15,13,11,5,19,4,0,11,0,8,5,20,0,11"
0.7825,"13,15,13,11,5,19,4,0,11,0,8,5,20,0,11"
0.7825,"13,15,13,11,5,19,4,0,11,0,8,5,20,0,11"
0.7825,"13,15,13,11,5,19,4,0,11,0,8,5,20,0,11"
0.7825,"13,15,13,11,5,19,4,0,11,0,8,5,20,0,11"
0.7825,"13,15,13,11,5,19,4,0,11,0,8,5,20,0,11"
0.7825,"13,15,13,11,5,19,4,0,11,0,8,5,20,0,11"
0.7825,"13,15,13,11,5,19,4,0,11,0,8,5,20,0,11"
0.7825,"13,15,13,11,5,19,4,0,11,0,8,5,20,0,11"
0.7825,"13,15,13,11,5,19,4,0,11,0,8,5,20,0,11"
0.7825,"13,15,13,11,5,19,4,0,11,0,8,5,20,0,11"
0.7825,"13,15,13,11,5,19,4,0,11,0,8,5,20,0,11"
0.7825,"13,15,13,11,5,19,4,0,11,0,8,5,20,0,11"
0.7825,"13,15,13,11,5,19,4,0,11,0,8,5,20,0,11"
0.7825,"13,15,13,11,5,19,4,0,11,0,8,5,20,0,11"
0.7825,"13,15,13,11,5,19,4,0,11,0,8,5,20,0,11"
0.7825,"13,15,13,11,5,19,4,0,11,0,8,5,20,0,11"
0.7925,"13,15,13,11,5,19,4,0,11,0,8,5,20,13,11"
0.7925,"13,15,13,11,5,19,4,0,11,0,8,5,20,13,11"
0.7925,"13,15,13,11,5,19,4,0,11,0,8,5,20,13,11"
0.7925,"13,15,13,11,5,19,4,0,11,0,8,5,20,13,11"
0.7925,"13,15,13,11,5,19,4,0,11,0,8,5,20,13,11"
