fitness,encoding
0.6812499999999999,"19,16,17,13,6,5,20,11,2,19,15,11,5,12,6"
0.6812499999999999,"19,16,17,13,6,5,20,11,2,19,15,11,5,12,6"
0.6812499999999999,"19,16,17,13,6,5,20,11,2,19,15,11,5,12,6"
0.6875,"15,15,17,4,18,5,4,16,18,17,2,8,5,13,15"
0.6912499999999999,"19,15,17,13,6,22,15,19,19,5,2,5,3,12,22"
0.6912499999999999,"19,15,17,13,6,22,15,19,19,5,2,5,3,12,22"
0.6912499999999999,"19,15,17,13,6,22,15,19,19,5,2,5,3,12,22"
0.695,"19,10,17,22,13,18,16,6,13,21,12,11,11,8,5"
0.69875,"17,12,17,13,6,10,21,16,10,3,10,9,5,13,7"
0.71625,"19,12,17,13,6,10,21,11,10,3,10,9,5,13,7"
0.71625,"19,12,17,13,6,10,21,11,10,3,10,9,5,13,7"
0.7250000000000001,"19,15,17,13,13,18,16,6,13,21,2,11,11,8,5"
0.7525,"19,12,17,13,13,18,15,6,19,5,10,11,3,8,5"
0.7525,"19,12,17,13,13,18,15,6,19,5,10,11,3,8,5"
0.7525,"19,12,17,13,13,18,15,6,19,5,10,11,3,8,5"
0.7525,"19,12,17,13,13,18,15,6,19,5,10,11,3,8,5"
0.7525,"19,12,17,13,13,18,15,6,19,5,10,11,3,8,5"
0.7525,"19,12,17,13,13,18,15,6,19,5,10,11,3,8,5"
0.7525,"19,12,17,13,13,18,15,6,19,5,10,11,3,8,5"
0.7525,"19,12,17,13,13,18,15,6,19,5,10,11,3,8,5"
0.7525,"19,12,17,13,13,18,15,6,19,5,10,11,3,8,5"
0.7525,"19,12,17,13,13,18,15,6,19,5,10,11,3,8,5"
0.7525,"19,12,17,13,13,18,15,6,19,5,10,11,3,8,5"
0.7525,"19,12,17,13,13,18,15,6,19,5,10,11,3,8,5"
0.7525,"19,12,17,13,13,18,15,6,19,5,10,11,3,8,5"
0.7525,"19,12,17,13,13,18,15,6,19,5,10,11,3,8,5"
0.7525,"19,12,17,13,13,18,15,6,19,5,10,11,3,8,5"
0.7525,"19,12,17,13,13,18,15,6,19,5,10,11,3,8,5"
0.7525,"19,12,17,13,13,18,15,6,19,5,10,11,3,8,5"
0.7525,"19,12,17,13,13,18,15,6,19,5,10,11,3,8,5"
0.7525,"19,12,17,13,13,18,15,6,19,5,10,11,3,8,5"
0.7525,"19,12,17,13,13,18,15,6,19,5,10,11,3,8,5"
0.7525,"19,12,17,13,13,18,15,6,19,5,10,11,3,8,5"
0.7525,"19,12,17,13,13,18,15,6,19,5,10,11,3,8,5"
0.7525,"19,12,17,13,13,18,15,6,19,5,10,11,3,8,5"
0.7525,"19,12,17,13,13,18,15,6,19,5,10,11,3,8,5"
0.7525,"19,12,17,13,13,18,15,6,19,5,10,11,3,8,5"
0.7525,"19,12,17,13,13,18,15,6,19,5,10,11,3,8,5"
0.7525,"19,12,17,13,13,18,15,6,19,5,10,11,3,8,5"
0.7525,"19,12,17,13,13,18,15,6,19,5,10,11,3,8,5"
0.7525,"19,12,17,13,13,18,15,6,19,5,10,11,3,8,5"
0.7525,"19,12,17,13,13,18,15,6,19,5,10,11,3,8,5"
0.7525,"19,12,17,13,13,18,15,6,19,5,10,11,3,8,5"
0.7525,"19,12,17,13,13,18,15,6,19,5,10,11,3,8,5"
0.7525,"19,12,17,13,13,18,15,6,19,5,10,11,3,8,5"
0.7525,"19,12,17,13,13,18,15,6,19,5,10,11,3,8,5"
0.7525,"19,12,17,13,13,18,15,6,19,5,10,11,3,8,5"
0.7525,"19,12,17,13,13,18,15,6,19,5,10,11,3,8,5"
0.7525,"19,12,17,13,13,18,15,6,19,5,10,11,3,8,5"
0.7525,"19,12,17,13,13,18,15,6,19,5,10,11,3,8,5"
