fitness,encoding
0.6325000000000001,"12,19,16,6,22,3,13,12,6,14,7,22,1,12,20"
0.6812499999999999,"19,19,15,12,12,8,15,4,13,8,17,4,19,7,8"
0.6812499999999999,"19,19,15,12,12,8,15,4,13,8,17,4,19,7,8"
0.7,"19,19,13,12,12,8,15,4,13,8,17,4,19,7,8"
0.7,"19,19,13,12,12,8,15,4,13,8,17,4,19,7,8"
0.7,"19,19,13,12,12,8,15,4,13,8,17,4,19,7,8"
0.7,"19,19,13,12,12,8,15,4,13,8,17,4,19,7,8"
0.7,"19,19,13,12,12,8,15,4,13,8,17,4,19,7,8"
0.7374999999999999,"13,14,13,12,12,12,16,4,16,6,18,19,15,4,5"
0.74125,"13,14,15,12,22,12,16,12,16,6,18,19,15,4,5"
0.76625,"13,14,15,12,22,12,16,12,16,6,18,19,15,10,5"
0.76625,"13,14,15,12,22,12,16,12,16,6,18,19,15,10,5"
0.76625,"13,14,15,12,22,12,16,12,16,6,18,19,15,10,5"
0.76625,"13,14,15,12,22,12,16,12,16,6,18,19,15,10,5"
0.76625,"13,14,15,12,22,12,16,12,16,6,18,19,15,10,5"
0.76625,"13,14,15,12,22,12,16,12,16,6,18,19,15,10,5"
0.76625,"13,14,15,12,22,12,16,12,16,6,18,19,15,10,5"
0.76625,"13,14,15,12,22,12,16,12,16,6,18,19,15,10,5"
0.76625,"13,14,15,12,22,12,16,12,16,6,18,19,15,10,5"
0.76625,"13,14,15,12,22,12,16,12,16,6,18,19,15,10,5"
0.76625,"13,14,15,12,22,12,16,12,16,6,18,19,15,10,5"
0.76625,"13,14,15,12,22,12,16,12,16,6,18,19,15,10,5"
0.76625,"13,14,15,12,22,12,16,12,16,6,18,19,15,10,5"
0.76625,"13,14,15,12,22,12,16,12,16,6,18,19,15,10,5"
0.76625,"13,14,15,12,22,12,16,12,16,6,18,19,15,10,5"
0.76625,"13,14,15,12,22,12,16,12,16,6,18,19,15,10,5"
0.76625,"13,14,15,12,22,12,16,12,16,6,18,19,15,10,5"
0.76625,"13,14,15,12,22,12,16,12,16,6,18,19,15,10,5"
0.76625,"13,14,15,12,22,12,16,12,16,6,18,19,15,10,5"
0.76625,"13,14,15,12,22,12,16,12,16,6,18,19,15,10,5"
0.76625,"13,14,15,12,22,12,16,12,16,6,18,19,15,10,5"
0.76625,"13,14,15,12,22,12,16,12,16,6,18,19,15,10,5"
0.76625,"13,14,15,12,22,12,16,12,16,6,18,19,15,10,5"
0.76625,"13,14,15,12,22,12,16,12,16,6,18,19,15,10,5"
0.76625,"13,14,15,12,22,12,16,12,16,6,18,19,15,10,5"
0.76625,"13,14,15,12,22,12,16,12,16,6,18,19,15,10,5"
0.76625,"13,14,15,12,22,12,16,12,16,6,18,19,15,10,5"
0.7825,"13,14,15,12,22,12,16,12,16,6,17,19,15,10,2"
0.7825,"13,14,15,12,22,12,16,12,16,6,17,19,15,10,2"
0.7825,"13,14,15,12,22,12,16,12,16,6,17,19,15,10,2"
0.80375,"13,19,15,12,12,12,16,4,16,6,17,19,15,10,2"
0.80375,"13,19,15,12,12,12,16,4,16,6,17,19,15,10,2"
0.80375,"13,19,15,12,12,12,16,4,16,6,17,19,15,10,2"
0.80375,"13,19,15,12,12,12,16,4,16,6,17,19,15,10,2"
0.80375,"13,19,15,12,12,12,16,4,16,6,17,19,15,10,2"
0.80375,"13,19,15,12,12,12,16,4,16,6,17,19,15,10,2"
0.80375,"13,19,15,12,12,12,16,4,16,6,17,19,15,10,2"
0.80375,"13,19,15,12,12,12,16,4,16,6,17,19,15,10,2"
0.80375,"13,19,15,12,12,12,16,4,16,6,17,19,15,10,2"
0.80375,"13,19,15,12,12,12,16,4,16,6,17,19,15,10,2"
