encoding,test accuracy,training accuracy,combined accuracy,test precision,test recall,test fscore,test auc,training time
"18,18,6,17,15,13,14,18,13,11,6,12,6,9,10",0.705,1.0,0.7787499999999999,0.7029702970297029,0.71,0.7064676616915423,0.705,1.6254496574401855
"18,18,6,17,15,13,14,18,13,11,6,12,0,9,10",0.7,0.99,0.7725,0.803030303030303,0.53,0.6385542168674698,0.7,1.691948413848877
"18,6,13,10,15,16,16,18,13,21,12,8,11,9,7",0.685,0.98,0.75875,0.7341772151898734,0.58,0.6480446927374302,0.685,1.083223819732666
"18,6,13,10,15,7,16,18,17,21,12,8,11,20,7",0.67,0.99,0.75,0.6888888888888889,0.62,0.6526315789473685,0.6699999999999999,1.2660353183746338
"18,6,13,10,15,7,16,18,17,21,12,8,11,9,7",0.67,0.99,0.75,0.6888888888888889,0.62,0.6526315789473685,0.6699999999999999,1.2769575119018555
"18,18,13,10,15,13,14,18,5,11,6,15,6,8,10",0.665,0.99,0.7462500000000001,0.6410256410256411,0.75,0.6912442396313364,0.665,1.4324243068695068
"18,18,6,17,15,13,14,18,13,11,6,12,5,8,10",0.66,1.0,0.745,0.7051282051282052,0.55,0.6179775280898876,0.66,1.6126391887664795
"18,18,18,10,15,13,14,18,13,11,6,12,5,8,10",0.685,0.92,0.74375,0.6581196581196581,0.77,0.7096774193548387,0.685,1.9469890594482422
"18,6,13,10,15,16,16,18,17,21,12,8,3,9,7",0.67,0.96,0.7424999999999999,0.6517857142857143,0.73,0.6886792452830188,0.6699999999999999,1.3672327995300293
"13,18,14,16,20,13,14,18,13,11,6,15,10,8,10",0.68,0.93,0.7424999999999999,0.6764705882352942,0.69,0.6831683168316832,0.6799999999999999,0.8655076026916504
"18,18,13,10,15,13,14,18,5,11,6,15,10,8,10",0.66,0.98,0.74,0.6126760563380281,0.87,0.71900826446281,0.66,1.4437675476074219
"18,6,13,10,15,16,16,18,13,21,12,8,3,9,7",0.66,0.97,0.7374999999999999,0.7424242424242424,0.49,0.5903614457831325,0.6599999999999999,1.106043815612793
"13,18,14,16,20,13,14,18,13,11,4,15,10,8,10",0.67,0.94,0.7374999999999999,0.6634615384615384,0.69,0.6764705882352942,0.6699999999999999,0.8809270858764648
"18,6,14,11,15,7,16,18,17,21,12,8,11,9,7",0.655,0.98,0.7362500000000001,0.7183098591549296,0.51,0.5964912280701754,0.655,1.3068172931671143
"18,6,13,10,15,7,16,18,17,21,12,8,3,9,7",0.68,0.9,0.735,0.68,0.68,0.68,0.68,1.421111822128296
"18,18,6,10,15,13,14,18,13,11,6,12,0,9,10",0.645,1.0,0.73375,0.638095238095238,0.67,0.6536585365853659,0.645,1.4562654495239258
"18,6,13,10,15,16,16,18,17,21,12,8,11,9,7",0.65,0.98,0.7324999999999999,0.6293103448275862,0.73,0.6759259259259259,0.6499999999999999,1.444154977798462
"18,18,6,17,15,13,14,18,13,11,15,12,6,9,10",0.64,1.0,0.73,0.6428571428571429,0.63,0.6363636363636364,0.64,1.7203407287597656
"18,18,14,17,15,13,14,18,13,11,4,15,10,9,10",0.64,0.98,0.725,0.6129032258064516,0.76,0.6785714285714286,0.64,1.4705371856689453
"14,21,14,11,19,8,9,12,19,3,19,6,13,8,16",0.705,0.78,0.7237500000000001,0.6541353383458647,0.87,0.7467811158798283,0.7050000000000001,2.4277307987213135
"18,6,18,10,15,7,16,18,17,21,12,8,11,9,7",0.63,1.0,0.7225,0.6181818181818182,0.68,0.6476190476190476,0.63,1.8201923370361328
"18,6,6,16,20,12,3,9,13,15,0,12,0,9,10",0.64,0.97,0.7224999999999999,0.6428571428571429,0.63,0.6363636363636364,0.64,1.029273509979248
"18,18,18,10,15,13,14,18,13,11,6,12,0,9,10",0.645,0.95,0.72125,0.6106870229007634,0.8,0.6926406926406926,0.645,1.9532477855682373
"18,6,13,11,15,7,16,18,13,21,12,8,11,9,7",0.64,0.96,0.72,0.6707317073170732,0.55,0.6043956043956044,0.64,1.105085849761963
"13,18,14,17,20,13,14,18,13,11,6,12,6,9,10",0.65,0.92,0.7174999999999999,0.6630434782608695,0.61,0.6354166666666666,0.6499999999999999,0.7871043682098389
"18,6,13,10,15,13,14,18,5,11,13,15,10,8,10",0.63,0.97,0.7150000000000001,0.6413043478260869,0.59,0.6145833333333334,0.63,0.9461429119110107
"18,6,13,10,15,7,16,18,17,21,12,8,11,9,2",0.635,0.95,0.71375,0.6216216216216216,0.69,0.6540284360189573,0.635,1.321258544921875
"18,6,6,9,17,4,14,18,5,11,6,12,5,8,8",0.63,0.96,0.7125,0.5902777777777778,0.85,0.6967213114754098,0.63,0.9245507717132568
"18,18,6,17,15,13,14,18,13,5,6,12,5,8,10",0.615,1.0,0.7112499999999999,0.5966386554621849,0.71,0.6484018264840182,0.615,1.6182682514190674
"18,18,18,10,15,13,14,18,13,6,6,12,0,9,10",0.625,0.97,0.7112499999999999,0.6262626262626263,0.62,0.6231155778894473,0.625,1.9433059692382812
"18,18,13,10,15,13,14,18,13,11,6,8,10,8,10",0.64,0.92,0.71,0.6707317073170732,0.55,0.6043956043956044,0.64,1.4658284187316895
"18,16,18,10,15,13,14,18,13,11,6,12,0,9,10",0.625,0.96,0.70875,0.6106194690265486,0.69,0.647887323943662,0.625,1.1241917610168457
"18,18,13,10,15,13,14,18,13,11,6,12,0,9,10",0.62,0.97,0.7075,0.5952380952380952,0.75,0.6637168141592921,0.62,1.4350831508636475
"0,5,17,18,6,18,9,14,9,15,17,9,17,18,10",0.61,1.0,0.7075,0.6057692307692307,0.63,0.6176470588235294,0.61,1.7225027084350586
"13,18,14,16,6,13,14,18,13,11,4,15,10,8,10",0.61,1.0,0.7075,0.6145833333333334,0.59,0.6020408163265306,0.61,0.7683601379394531
"18,18,2,10,20,13,14,18,5,11,6,15,10,8,10",0.655,0.86,0.70625,0.7246376811594203,0.5,0.591715976331361,0.655,1.494110345840454
"18,6,18,10,15,13,14,18,13,11,6,12,3,9,10",0.615,0.96,0.7012499999999999,0.6352941176470588,0.54,0.5837837837837838,0.615,1.4295079708099365
"13,18,14,16,20,13,12,18,2,6,17,15,5,8,10",0.625,0.93,0.7012499999999999,0.676056338028169,0.48,0.5614035087719298,0.625,1.0134577751159668
"18,16,18,10,15,13,14,10,13,11,6,12,0,9,10",0.615,0.96,0.7012499999999999,0.5950413223140496,0.72,0.6515837104072398,0.615,1.1277883052825928
"18,18,14,17,15,13,14,18,13,11,6,12,6,9,10",0.605,0.99,0.7012499999999999,0.5755395683453237,0.8,0.6694560669456067,0.605,1.5190455913543701
"18,18,6,16,20,13,14,18,5,11,6,15,10,8,10",0.6,1.0,0.7000000000000001,0.5862068965517241,0.68,0.6296296296296297,0.6000000000000001,1.6208076477050781
"18,16,6,16,15,12,3,10,13,15,0,12,0,9,7",0.61,0.97,0.7000000000000001,0.6,0.66,0.6285714285714286,0.6100000000000001,1.1129169464111328
"18,15,6,9,17,4,14,4,5,11,6,12,8,5,8",0.61,0.97,0.7000000000000001,0.625,0.55,0.5851063829787234,0.6100000000000001,0.9179317951202393
"19,6,13,4,20,7,16,18,17,21,12,8,11,8,7",0.6,1.0,0.7,0.5769230769230769,0.75,0.6521739130434783,0.6,1.5152039527893066
"19,6,13,4,20,7,16,18,17,21,12,8,11,8,10",0.6,1.0,0.7,0.6470588235294118,0.44,0.5238095238095238,0.6,1.538292407989502
"18,6,6,17,15,16,16,18,17,21,12,8,3,9,7",0.615,0.95,0.69875,0.5864661654135338,0.78,0.6695278969957081,0.615,1.559894323348999
"18,6,13,9,17,4,14,18,5,11,6,12,5,8,8",0.615,0.95,0.69875,0.6236559139784946,0.58,0.6010362694300518,0.615,0.9535341262817383
"18,6,18,9,17,7,16,18,17,21,12,8,11,8,7",0.6,0.99,0.6975,0.5862068965517241,0.68,0.6296296296296297,0.6000000000000001,1.7836558818817139
"18,18,13,10,15,16,16,18,17,21,6,8,3,9,7",0.605,0.97,0.69625,0.6082474226804123,0.59,0.5989847715736041,0.605,1.7880127429962158
"18,6,18,16,20,12,3,9,13,15,0,12,0,9,10",0.605,0.96,0.69375,0.5714285714285714,0.84,0.680161943319838,0.605,1.6041591167449951
"18,6,13,10,15,13,14,18,5,11,13,15,10,8,7",0.605,0.96,0.69375,0.5945945945945946,0.66,0.6255924170616114,0.605,1.0415699481964111
"18,15,13,10,15,13,14,18,5,11,6,14,10,8,10",0.595,0.99,0.69375,0.6021505376344086,0.56,0.5803108808290155,0.595,0.9966607093811035
"18,6,18,10,15,13,14,18,13,11,5,12,11,8,10",0.59,1.0,0.6925000000000001,0.6,0.54,0.5684210526315789,0.5900000000000001,1.4361817836761475
"18,6,18,10,15,7,16,18,13,21,12,12,5,8,7",0.615,0.92,0.69125,0.5966386554621849,0.71,0.6484018264840182,0.615,1.538996934890747
"18,6,13,10,15,16,16,18,17,21,6,8,3,9,7",0.605,0.95,0.6912499999999999,0.6129032258064516,0.57,0.5906735751295337,0.605,1.300091028213501
"18,6,6,10,15,16,16,18,13,21,12,8,11,9,7",0.6,0.96,0.69,0.5641025641025641,0.88,0.6875,0.6,1.1833775043487549
"18,6,18,10,15,13,14,18,5,11,13,15,10,8,10",0.6,0.96,0.69,0.6612903225806451,0.41,0.5061728395061729,0.6,1.453627109527588
"18,6,14,4,15,7,10,18,13,5,13,12,0,9,7",0.61,0.93,0.69,0.5763888888888888,0.83,0.680327868852459,0.61,0.9523966312408447
"18,15,6,10,15,4,14,18,5,11,6,12,8,9,8",0.595,0.97,0.68875,0.5683453237410072,0.79,0.6610878661087866,0.595,0.9813342094421387
"18,18,14,16,20,13,14,18,5,11,6,15,10,8,10",0.59,0.98,0.6875,0.5833333333333334,0.63,0.6057692307692307,0.5900000000000001,1.4488847255706787
"5,12,19,17,4,17,11,13,15,13,17,19,8,23,11",0.59,0.98,0.6875,0.618421052631579,0.47,0.5340909090909091,0.59,1.5112605094909668
"15,6,3,20,9,22,16,14,11,4,12,18,9,8,9",0.64,0.82,0.685,0.609375,0.78,0.6842105263157895,0.64,0.8232786655426025
"18,3,4,0,5,0,15,21,13,13,10,5,10,19,0",0.61,0.91,0.685,0.5873015873015873,0.74,0.6548672566371682,0.61,1.0281364917755127
"18,6,6,4,15,7,10,18,13,5,13,12,0,9,7",0.6,0.94,0.6849999999999999,0.5819672131147541,0.71,0.6396396396396397,0.6,0.9814844131469727
"18,18,18,10,15,13,14,18,13,11,6,12,0,9,8",0.615,0.89,0.68375,0.5761589403973509,0.87,0.6932270916334662,0.615,1.909358263015747
"18,18,6,10,15,13,14,18,13,6,6,12,0,9,10",0.585,0.98,0.68375,0.5934065934065934,0.54,0.5654450261780105,0.585,1.4246573448181152
"18,6,18,10,15,13,14,18,13,11,13,12,0,9,10",0.585,0.98,0.68375,0.5825242718446602,0.6,0.5911330049261084,0.585,1.430541753768921
"18,18,18,10,20,13,14,18,13,11,6,12,0,9,7",0.635,0.82,0.68125,0.7454545454545455,0.41,0.5290322580645161,0.635,1.9609861373901367
"19,6,13,22,13,7,10,6,5,5,13,8,5,8,7",0.585,0.97,0.6812499999999999,0.5955056179775281,0.53,0.5608465608465608,0.585,1.1764733791351318
"18,18,6,16,15,13,14,18,5,11,6,15,10,8,10",0.575,1.0,0.6812499999999999,0.5773195876288659,0.56,0.5685279187817259,0.575,1.5973310470581055
"18,18,14,16,20,13,14,18,5,11,6,15,8,8,10",0.585,0.97,0.6812499999999999,0.5876288659793815,0.57,0.5786802030456852,0.585,1.4591877460479736
