encoding,test accuracy,training accuracy,combined accuracy,test precision,test recall,test fscore,test auc,training time
"13,19,15,12,12,12,16,4,16,6,17,19,15,10,2",0.755,0.95,0.80375,0.8,0.68,0.7351351351351352,0.755,1.4087064266204834
"13,14,15,12,22,12,16,12,16,6,17,19,15,10,2",0.73,0.94,0.7825,0.7017543859649122,0.8,0.7476635514018691,0.73,1.1676208972930908
"13,14,15,12,22,12,16,13,13,6,18,19,15,10,2",0.73,0.91,0.7749999999999999,0.7090909090909091,0.78,0.7428571428571429,0.73,1.889864444732666
"13,14,15,12,22,12,16,12,16,6,18,19,15,10,5",0.695,0.98,0.76625,0.6423357664233577,0.88,0.7426160337552743,0.6950000000000001,1.769627332687378
"13,14,15,12,22,12,16,13,16,6,17,19,15,10,5",0.685,0.95,0.75125,0.6581196581196581,0.77,0.7096774193548387,0.685,1.245830774307251
"13,14,15,12,22,12,16,13,16,6,18,19,15,10,5",0.675,0.97,0.74875,0.6296296296296297,0.85,0.723404255319149,0.675,1.8684871196746826
"19,14,13,12,4,12,16,17,16,6,18,19,15,10,8",0.665,0.99,0.7462500000000001,0.6410256410256411,0.75,0.6912442396313364,0.665,2.5139379501342773
"13,14,15,12,22,12,16,12,16,6,18,19,15,10,2",0.7,0.88,0.7449999999999999,0.6587301587301587,0.83,0.7345132743362832,0.7,1.7890150547027588
"19,14,13,12,4,12,16,12,13,6,18,19,15,10,5",0.665,0.98,0.74375,0.6633663366336634,0.67,0.6666666666666666,0.665,2.4245522022247314
"13,18,15,15,22,12,16,17,16,6,18,19,8,22,5",0.665,0.97,0.74125,0.6363636363636364,0.77,0.6968325791855203,0.665,1.7902696132659912
"13,14,15,12,22,12,16,12,16,6,18,19,15,4,5",0.655,1.0,0.74125,0.624,0.78,0.6933333333333334,0.655,1.7808427810668945
"13,19,15,12,22,12,16,12,16,6,17,19,15,10,2",0.68,0.92,0.74,0.6636363636363637,0.73,0.6952380952380952,0.6799999999999999,1.3317346572875977
"19,14,13,12,4,12,16,12,16,6,18,19,15,10,5",0.655,0.99,0.73875,0.6597938144329897,0.64,0.649746192893401,0.655,2.3422725200653076
"13,19,15,12,12,12,19,4,16,6,17,19,15,10,2",0.67,0.94,0.7375,0.7361111111111112,0.53,0.6162790697674418,0.67,1.5583982467651367
"13,14,13,12,12,12,16,4,16,6,18,19,15,4,5",0.65,1.0,0.7374999999999999,0.6363636363636364,0.7,0.6666666666666666,0.6499999999999999,1.8067588806152344
"19,12,12,15,11,13,18,15,11,6,17,10,12,11,11",0.64,1.0,0.73,0.64,0.64,0.64,0.64,1.2328107357025146
"19,19,15,6,22,3,12,12,13,6,17,19,8,12,20",0.65,0.96,0.7274999999999999,0.6339285714285714,0.71,0.6698113207547169,0.6499999999999999,3.412775993347168
"13,14,15,12,22,12,16,13,16,6,18,19,15,10,2",0.66,0.93,0.7274999999999999,0.6176470588235294,0.84,0.711864406779661,0.6599999999999999,1.881335973739624
"13,14,15,12,22,12,16,13,16,6,17,19,15,10,2",0.67,0.9,0.7274999999999999,0.6491228070175439,0.74,0.6915887850467289,0.6699999999999999,1.1629939079284668
"13,14,13,12,12,12,16,4,16,6,17,19,15,10,2",0.665,0.91,0.7262500000000001,0.627906976744186,0.81,0.7074235807860262,0.665,1.3628559112548828
"13,19,15,12,22,12,16,12,16,6,17,19,15,10,5",0.645,0.97,0.7262500000000001,0.6260869565217392,0.72,0.6697674418604651,0.645,1.2986323833465576
"13,14,15,12,22,12,16,12,5,6,18,19,15,10,5",0.65,0.95,0.7250000000000001,0.6530612244897959,0.64,0.6464646464646465,0.65,1.6479887962341309
"13,14,15,15,22,12,16,12,16,6,18,19,15,10,5",0.66,0.92,0.725,0.7051282051282052,0.55,0.6179775280898876,0.66,1.7778499126434326
"14,21,14,11,19,8,9,12,19,3,19,6,13,8,16",0.705,0.78,0.7237500000000001,0.6541353383458647,0.87,0.7467811158798283,0.7050000000000001,2.358283042907715
"19,14,13,12,4,12,16,13,16,6,18,19,15,10,5",0.635,0.99,0.72375,0.6391752577319587,0.62,0.6294416243654822,0.635,2.412553548812866
"13,14,15,12,22,12,16,17,16,6,17,19,15,10,2",0.645,0.95,0.72125,0.6494845360824743,0.63,0.6395939086294417,0.645,1.2691867351531982
"13,14,15,12,22,12,16,12,13,6,18,19,15,10,5",0.64,0.96,0.72,0.625,0.7,0.660377358490566,0.6399999999999999,1.8387761116027832
"13,14,15,15,22,12,16,13,16,6,18,19,15,10,5",0.655,0.91,0.71875,0.6631578947368421,0.63,0.6461538461538462,0.655,1.890578031539917
"19,19,15,6,22,16,12,12,13,6,17,19,8,12,20",0.625,1.0,0.71875,0.6126126126126126,0.68,0.6445497630331753,0.625,3.3844189643859863
"13,14,15,12,22,12,16,12,16,6,8,19,15,10,5",0.64,0.95,0.7174999999999999,0.6272727272727273,0.69,0.6571428571428571,0.6399999999999999,0.7490472793579102
"13,14,15,12,22,12,16,12,16,6,18,19,15,6,5",0.625,0.99,0.71625,0.5912408759124088,0.81,0.6835443037974683,0.625,1.7443337440490723
"19,14,13,12,4,12,16,17,16,6,4,19,15,10,8",0.62,1.0,0.715,0.6111111111111112,0.66,0.6346153846153846,0.62,1.7578613758087158
"13,14,15,12,22,12,16,12,16,6,18,19,8,10,2",0.665,0.86,0.71375,0.6434782608695652,0.74,0.6883720930232559,0.665,1.6736207008361816
"13,14,15,12,22,12,16,12,4,6,18,19,15,4,5",0.625,0.97,0.7112499999999999,0.6213592233009708,0.64,0.6305418719211823,0.625,1.6381194591522217
