fitness,encoding
0.6872932175351529,"10,19,14,4,0,19,15,15,19,16,10,5,13,11,12"
0.6872932175351529,"10,19,14,4,0,19,15,15,19,16,10,5,13,11,12"
0.6872932175351529,"10,19,14,4,0,19,15,15,19,16,10,5,13,11,12"
0.6872932175351529,"10,19,14,4,0,19,15,15,19,16,10,5,13,11,12"
0.6872932175351529,"10,19,14,4,0,19,15,15,19,16,10,5,13,11,12"
0.6872932175351529,"10,19,14,4,0,19,15,15,19,16,10,5,13,11,12"
0.6872932175351529,"10,19,14,4,0,19,15,15,19,16,10,5,13,11,12"
0.7096774193548386,"4,15,5,11,13,11,13,8,13,5,15,14,9,7,6"
0.7139164598842018,"19,7,5,0,13,0,13,8,13,6,6,3,9,23,13"
0.7139164598842018,"19,7,5,0,13,0,13,8,13,6,6,3,9,23,13"
0.7139164598842018,"19,7,5,0,13,0,13,8,13,6,6,3,9,23,13"
0.7139164598842018,"19,7,5,0,13,0,13,8,13,6,6,3,9,23,13"
0.7139164598842018,"19,7,5,0,13,0,13,8,13,6,6,3,9,23,13"
0.7499741521918942,"17,23,16,14,18,17,14,14,15,11,21,6,15,15,13"
0.7499741521918942,"17,23,16,14,18,17,14,14,15,11,21,6,15,15,13"
0.7499741521918942,"17,23,16,14,18,17,14,14,15,11,21,6,15,15,13"
0.7499741521918942,"17,23,16,14,18,17,14,14,15,11,21,6,15,15,13"
0.7499741521918942,"17,23,16,14,18,17,14,14,15,11,21,6,15,15,13"
0.7499741521918942,"17,23,16,14,18,17,14,14,15,11,21,6,15,15,13"
0.7499741521918942,"17,23,16,14,18,17,14,14,15,11,21,6,15,15,13"
0.7499741521918942,"17,23,16,14,18,17,14,14,15,11,21,6,15,15,13"
0.7499741521918942,"17,23,16,14,18,17,14,14,15,11,21,6,15,15,13"
0.7499741521918942,"17,23,16,14,18,17,14,14,15,11,21,6,15,15,13"
0.7499741521918942,"17,23,16,14,18,17,14,14,15,11,21,6,15,15,13"
0.7499741521918942,"17,23,16,14,18,17,14,14,15,11,21,6,15,15,13"
0.7499741521918942,"17,23,16,14,18,17,14,14,15,11,21,6,15,15,13"
0.7499741521918942,"17,23,16,14,18,17,14,14,15,11,21,6,15,15,13"
0.7499741521918942,"17,23,16,14,18,17,14,14,15,11,21,6,15,15,13"
0.7499741521918942,"17,23,16,14,18,17,14,14,15,11,21,6,15,15,13"
0.7499741521918942,"17,23,16,14,18,17,14,14,15,11,21,6,15,15,13"
0.7499741521918942,"17,23,16,14,18,17,14,14,15,11,21,6,15,15,13"
0.7812241521918942,"17,22,10,15,23,0,11,4,0,16,20,10,6,12,0"
0.7812241521918942,"17,22,10,15,23,0,11,4,0,16,20,10,6,12,0"
0.7812241521918942,"17,22,10,15,23,0,11,4,0,16,20,10,6,12,0"
0.7812241521918942,"17,22,10,15,23,0,11,4,0,16,20,10,6,12,0"
0.7812241521918942,"17,22,10,15,23,0,11,4,0,16,20,10,6,12,0"
0.7812241521918942,"17,22,10,15,23,0,11,4,0,16,20,10,6,12,0"
0.7812241521918942,"17,22,10,15,23,0,11,4,0,16,20,10,6,12,0"
0.7812241521918942,"17,22,10,15,23,0,11,4,0,16,20,10,6,12,0"
0.7812241521918942,"17,22,10,15,23,0,11,4,0,16,20,10,6,12,0"
0.7812241521918942,"17,22,10,15,23,0,11,4,0,16,20,10,6,12,0"
0.7812241521918942,"17,22,10,15,23,0,11,4,0,16,20,10,6,12,0"
0.7812241521918942,"17,22,10,15,23,0,11,4,0,16,20,10,6,12,0"
0.7812241521918942,"17,22,10,15,23,0,11,4,0,16,20,10,6,12,0"
0.7812241521918942,"17,22,10,15,23,0,11,4,0,16,20,10,6,12,0"
0.7812241521918942,"17,22,10,15,23,0,11,4,0,16,20,10,6,12,0"
0.7812241521918942,"17,22,10,15,23,0,11,4,0,16,20,10,6,12,0"
0.7812241521918942,"17,22,10,15,23,0,11,4,0,16,20,10,6,12,0"
0.7812241521918942,"17,22,10,15,23,0,11,4,0,16,20,10,6,12,0"
0.7812241521918942,"17,22,10,15,23,0,11,4,0,16,20,10,6,12,0"
