encoding,test accuracy,training accuracy,combined accuracy,test precision,test recall,test fscore,test auc,training time
"9,6,4,11,13,4,4,11,11,4,19,2,15,4,11",0.6666666666666666,0.8,0.7089285714285714,0.6,0.8571428571428571,0.7058823529411765,0.6785714285714286,0.27397751808166504
"5,10,18,9,9,4,4,10,11,5,9,2,0,4,3",0.6666666666666666,0.8,0.702232142857143,0.625,0.7142857142857143,0.6666666666666666,0.6696428571428572,0.19304227828979492
"5,10,18,9,9,4,0,10,11,5,9,2,0,4,3",0.6666666666666666,0.8,0.702232142857143,0.625,0.7142857142857143,0.6666666666666666,0.6696428571428572,0.1948530673980713
"9,6,4,9,13,15,4,11,16,7,19,5,17,18,11",0.7333333333333333,0.6,0.6991071428571429,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7321428571428572,0.42728185653686523
"15,19,1,1,14,12,14,8,1,17,7,8,8,12,10",0.7,0.6,0.6689732142857143,0.7272727272727273,0.5714285714285714,0.64,0.6919642857142857,0.328289270401001
"14,8,1,17,7,8,8,12,10,0,0,2,1,9,13",0.7,0.5,0.6506696428571429,0.6666666666666666,0.7142857142857143,0.6896551724137931,0.7008928571428572,0.28847527503967285
"9,6,16,9,13,15,3,11,16,7,23,5,17,18,11",0.7,0.5,0.6473214285714286,0.6923076923076923,0.6428571428571429,0.6666666666666666,0.6964285714285714,0.32630252838134766
"2,12,4,9,16,23,4,16,2,5,19,16,16,1,3",0.7,0.5,0.6473214285714286,0.6923076923076923,0.6428571428571429,0.6666666666666666,0.6964285714285714,0.48503589630126953
"4,11,4,3,6,0,11,1,23,3,3,13,9,16,15",0.7,0.5,0.6439732142857143,0.7272727272727273,0.5714285714285714,0.64,0.6919642857142857,0.24739289283752441
"2,12,0,9,16,23,4,16,2,5,19,16,16,1,3",0.6666666666666666,0.6,0.6421875,0.7,0.5,0.5833333333333334,0.65625,0.4882328510284424
"16,9,15,15,19,12,7,9,11,18,16,9,3,16,0",0.6,0.7,0.633705357142857,0.55,0.7857142857142857,0.6470588235294118,0.6116071428571428,0.34082460403442383
