encoding,test accuracy,training accuracy,combined accuracy,test precision,test recall,test fscore,test auc,training time
"0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,0,0,1,1",0.7,0.9142857142857143,0.7491211745244002,0.6153846153846154,0.6666666666666666,0.64,0.6944444444444444,0.5891096591949463
"0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,1,1",0.7,0.8714285714285714,0.7395057899090156,0.6153846153846154,0.6666666666666666,0.64,0.6944444444444444,0.5776422023773193
"0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1",0.7,0.8714285714285714,0.7395057899090156,0.6153846153846154,0.6666666666666666,0.64,0.6944444444444444,0.5443313121795654
"0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,1",0.7,0.8285714285714286,0.7345171629445824,0.6,0.75,0.6666666666666666,0.7083333333333333,0.7547922134399414
"0,0,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,0,0,1,1",0.6666666666666666,0.8,0.7264526468155501,0.55,0.9166666666666666,0.6875,0.7083333333333333,0.566922664642334
"0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,1,0",0.7,0.8285714285714286,0.7178194789081886,0.6363636363636364,0.5833333333333334,0.6086956521739131,0.6805555555555556,0.5419692993164062
"0,1,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,1,0,1",0.6666666666666666,0.8714285714285714,0.7161910669975187,0.5714285714285714,0.6666666666666666,0.6153846153846154,0.6666666666666666,0.5950515270233154
"0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1",0.6666666666666666,0.8142857142857143,0.7154414805624484,0.5625,0.75,0.6428571428571429,0.6805555555555556,0.5280580520629883
"0,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1",0.6666666666666666,0.8428571428571429,0.7130893300248139,0.5714285714285714,0.6666666666666666,0.6153846153846154,0.6666666666666666,0.5464718341827393
"0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0",0.7,0.8,0.7130634822167081,0.6363636363636364,0.5833333333333334,0.6086956521739131,0.6805555555555556,0.5411539077758789
