encoding,test accuracy,training accuracy,combined accuracy,test precision,test recall,test fscore,test auc,training time
"0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1",0.7,0.85,0.7374999999999999,0.6886792452830188,0.73,0.7087378640776699,0.7,0.6945815086364746
"0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1",0.725,0.77,0.73625,0.6530612244897959,0.96,0.7773279352226721,0.725,0.6169655323028564
"0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,1,0,1,1,1,0",0.71,0.77,0.725,0.6721311475409836,0.82,0.7387387387387387,0.71,0.6596310138702393
"0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1",0.69,0.81,0.72,0.6357142857142857,0.89,0.7416666666666667,0.69,0.651543378829956
"1,0,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,0,0,1,0",0.69,0.8,0.7175,0.6301369863013698,0.92,0.7479674796747967,0.6900000000000001,0.659320592880249
"0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,1,1",0.69,0.8,0.7175,0.6583333333333333,0.79,0.7181818181818181,0.69,0.6408288478851318
"0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1",0.68,0.81,0.7125,0.6168831168831169,0.95,0.7480314960629921,0.6799999999999999,0.6069307327270508
"0,1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0,0,1,1",0.685,0.79,0.71125,0.6504065040650406,0.8,0.7174887892376681,0.685,0.6327590942382812
"1,0,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1",0.69,0.77,0.71,0.625,0.95,0.753968253968254,0.69,0.6608965396881104
"1,0,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,1,1,0,1",0.675,0.81,0.7087500000000001,0.624113475177305,0.88,0.7302904564315352,0.675,0.608250617980957
"0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1",0.68,0.79,0.7075,0.6363636363636364,0.84,0.7241379310344828,0.6799999999999999,0.6483960151672363
"0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1",0.68,0.79,0.7075,0.6343283582089553,0.85,0.7264957264957265,0.6799999999999999,0.6070551872253418
"0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,0,1,1",0.675,0.8,0.70625,0.6296296296296297,0.85,0.723404255319149,0.675,0.6161854267120361
"0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,0,1",0.665,0.83,0.70625,0.6259541984732825,0.82,0.70995670995671,0.665,0.6326255798339844
"0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1,0",0.685,0.77,0.70625,0.6761904761904762,0.71,0.6926829268292682,0.685,0.6554849147796631
"0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,1",0.68,0.78,0.7050000000000001,0.618421052631579,0.94,0.746031746031746,0.6799999999999999,0.6750292778015137
"1,0,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,0,1,1,1",0.67,0.81,0.705,0.6103896103896104,0.94,0.7401574803149606,0.6699999999999999,0.6321561336517334
"0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1",0.685,0.76,0.7037500000000001,0.6312056737588653,0.89,0.7385892116182573,0.685,0.6469857692718506
"1,0,1,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,1,1,0",0.675,0.79,0.7037500000000001,0.6223776223776224,0.89,0.7325102880658436,0.675,0.6506919860839844
"0,1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0,0,1,0",0.685,0.76,0.7037500000000001,0.6312056737588653,0.89,0.7385892116182573,0.685,0.6297738552093506
"0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1",0.685,0.76,0.7037500000000001,0.6312056737588653,0.89,0.7385892116182573,0.685,0.6098072528839111
"0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1",0.66,0.83,0.7025,0.626984126984127,0.79,0.6991150442477876,0.66,0.6395998001098633
"0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1",0.68,0.77,0.7025,0.62,0.93,0.744,0.68,0.6310899257659912
"0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1",0.675,0.78,0.7012500000000002,0.610062893081761,0.97,0.749034749034749,0.675,0.6699538230895996
"0,1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0",0.685,0.75,0.70125,0.6456692913385826,0.82,0.7224669603524229,0.685,0.6517152786254883
"1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1",0.665,0.81,0.70125,0.6542056074766355,0.7,0.6763285024154589,0.665,0.6388809680938721
"0,1,0,0,0,0,0,1,1,0,1,1,0,1,1,1,1,0,0,1,0",0.665,0.81,0.70125,0.6037735849056604,0.96,0.7413127413127413,0.665,0.6755878925323486
"0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0",0.685,0.75,0.70125,0.6456692913385826,0.82,0.7224669603524229,0.685,0.6053941249847412
"0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1,1",0.665,0.81,0.70125,0.6187050359712231,0.86,0.7196652719665272,0.665,0.6866943836212158
"0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0",0.685,0.75,0.70125,0.6456692913385826,0.82,0.7224669603524229,0.685,0.6004700660705566
"0,1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0,1,1,1",0.66,0.82,0.7,0.6052631578947368,0.92,0.7301587301587301,0.66,0.6315360069274902
"0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,1",0.655,0.83,0.69875,0.6068965517241379,0.88,0.7183673469387755,0.655,0.6062421798706055
"1,0,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,0,0,1,1",0.655,0.83,0.69875,0.6099290780141844,0.86,0.7136929460580913,0.655,0.6961450576782227
