encoding,test accuracy,training accuracy,combined accuracy,test precision,test recall,test fscore,test auc,training time
"1,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0,1,0,1,1,0",0.715,0.77,0.7287500000000001,0.6972477064220184,0.76,0.7272727272727273,0.7150000000000001,0.6307637691497803
"0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,1,1",0.69,0.81,0.72,0.6357142857142857,0.89,0.7416666666666667,0.69,0.5969469547271729
"1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0",0.69,0.8,0.7175,0.6301369863013698,0.92,0.7479674796747967,0.6900000000000001,0.6758544445037842
"1,0,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,0,1,1,0",0.69,0.8,0.7175,0.6301369863013698,0.92,0.7479674796747967,0.6900000000000001,0.7158763408660889
"1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0",0.69,0.8,0.7175,0.6301369863013698,0.92,0.7479674796747967,0.6900000000000001,0.64211106300354
"1,0,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,0,0,1,0",0.69,0.8,0.7175,0.6301369863013698,0.92,0.7479674796747967,0.6900000000000001,0.6231250762939453
"1,0,1,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0",0.69,0.8,0.7175,0.6301369863013698,0.92,0.7479674796747967,0.6900000000000001,0.6632096767425537
"1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,1,1,1,0",0.69,0.8,0.7175,0.6301369863013698,0.92,0.7479674796747967,0.6900000000000001,0.6520979404449463
"0,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0",0.7,0.75,0.7124999999999999,0.6515151515151515,0.86,0.7413793103448276,0.7,0.618084192276001
"0,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,1,0",0.7,0.75,0.7124999999999999,0.6515151515151515,0.86,0.7413793103448276,0.7,0.6247851848602295
"1,0,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,1,1,0",0.675,0.81,0.7087500000000001,0.610062893081761,0.97,0.749034749034749,0.675,0.6562824249267578
"1,0,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,1,1,0,1",0.675,0.81,0.7087500000000001,0.624113475177305,0.88,0.7302904564315352,0.675,0.6496493816375732
"1,0,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0",0.675,0.81,0.7087500000000001,0.610062893081761,0.97,0.749034749034749,0.675,0.6507387161254883
"1,1,0,1,1,1,1,0,1,0,1,0,0,1,0,0,1,1,1,0,1",0.685,0.78,0.70875,0.6209150326797386,0.95,0.7509881422924901,0.6849999999999999,0.6269114017486572
"0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,1,0",0.68,0.79,0.7075,0.6343283582089553,0.85,0.7264957264957265,0.6799999999999999,0.6154553890228271
