fitness,encoding
0.685,"0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,1,0,1"
0.6924999999999999,"0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1"
0.69625,"1,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1"
0.71625,"1,0,1,0,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1"
0.71625,"1,0,1,0,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1"
0.71625,"1,0,1,0,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1"
0.71625,"1,0,1,0,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1"
0.71625,"1,0,1,0,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1"
0.71625,"1,0,1,0,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1"
0.71625,"1,0,1,0,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1"
0.71625,"1,0,1,0,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1"
0.71625,"1,0,1,0,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1"
0.7275,"1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1"
0.7275,"1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1"
0.7275,"1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1"
0.7275,"1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1"
0.7275,"1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1"
0.7275,"1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1"
0.7275,"1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1"
0.7275,"1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1"
0.7275,"1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1"
0.7275,"1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1"
0.7275,"1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1"
0.7275,"1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1"
0.7275,"1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1"
0.7275,"1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1"
0.7275,"1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1"
0.7275,"1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1"
0.7275,"1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1"
0.7275,"1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1"
0.7275,"1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1"
0.7275,"1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1"
0.7275,"1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1"
0.7275,"1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1"
0.7275,"1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1"
0.7275,"1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1"
0.7275,"1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1"
0.7275,"1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1"
0.7275,"1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1"
0.7275,"1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1"
0.7275,"1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1"
0.7275,"1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1"
0.7275,"1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1"
0.7275,"1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1"
0.7374999999999999,"0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1"
0.7374999999999999,"0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1"
0.7374999999999999,"0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1"
0.7374999999999999,"0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1"
0.7374999999999999,"0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1"
0.7374999999999999,"0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1"
