encoding,test accuracy,training accuracy,combined accuracy,test precision,test recall,test fscore,test auc,training time
"0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1",0.6666666666666666,0.9,0.7339285714285714,0.6,0.8571428571428571,0.7058823529411765,0.6785714285714286,0.1734485626220703
"0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1",0.6666666666666666,0.9,0.7339285714285714,0.6,0.8571428571428571,0.7058823529411765,0.6785714285714286,0.16664671897888184
"1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1",0.6666666666666666,0.9,0.7339285714285714,0.6,0.8571428571428571,0.7058823529411765,0.6785714285714286,0.1592240333557129
"0,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,1,1",0.6666666666666666,0.9,0.7171875,0.7,0.5,0.5833333333333334,0.65625,0.20755434036254883
"0,0,1,1,1,0,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0",0.6666666666666666,0.8,0.6988839285714286,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.6651785714285714,0.18854117393493652
"0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1",0.6333333333333333,0.9,0.6970982142857143,0.6153846153846154,0.5714285714285714,0.5925925925925926,0.6294642857142857,0.22157573699951172
"1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,1,0",0.6,0.9,0.69375,0.5384615384615384,1.0,0.7,0.625,0.20012736320495605
"0,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0",0.7333333333333333,0.6,0.6890625,0.875,0.5,0.6363636363636364,0.71875,0.17958903312683105
"0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,1",0.6666666666666666,0.7,0.6872767857142856,0.5909090909090909,0.9285714285714286,0.7222222222222222,0.6830357142857143,0.18102526664733887
"1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1",0.6666666666666666,0.7,0.6705357142857142,0.6666666666666666,0.5714285714285714,0.6153846153846154,0.6607142857142857,0.21825742721557617
"0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,1,1",0.6333333333333333,0.8,0.66875,0.6363636363636364,0.5,0.56,0.625,0.20747995376586914
"0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0",0.6333333333333333,0.8,0.66875,0.6363636363636364,0.5,0.56,0.625,0.2226555347442627
"0,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,1,0",0.6333333333333333,0.8,0.6654017857142858,0.6666666666666666,0.42857142857142855,0.5217391304347826,0.6205357142857143,0.19907736778259277
