precision,recall,f1-score,accuracy,auc,features,training time (s)
0.7692307692307693,0.6,0.6741573033707865,0.71,0.71,"MLP with solver lbfgs,                     activation tanh in hidden layers and                     architecture [8, 8, 1]",528.3439078330994
0.6829268292682927,0.56,0.6153846153846154,0.65,0.65,"MLP with solver lbfgs,                     activation relu in hidden layers and                     architecture [128, 1]",528.3439078330994
0.6829268292682927,0.56,0.6153846153846154,0.65,0.65,"MLP with solver lbfgs,                     activation relu in hidden layers and                     architecture [64, 64, 64, 1]",528.3439078330994
0.7027027027027027,0.52,0.5977011494252874,0.65,0.65,"MLP with solver lbfgs,                     activation tanh in hidden layers and                     architecture [4, 4, 32, 1]",528.3439078330994
0.7333333333333333,0.44,0.5499999999999999,0.64,0.64,"MLP with solver lbfgs,                     activation relu in hidden layers and                     architecture [64, 1]",528.3439078330994
0.7692307692307693,0.4,0.5263157894736842,0.64,0.64,"MLP with solver adam,                     activation relu in hidden layers and                     architecture [128, 1]",528.3439078330994
0.6181818181818182,0.68,0.6476190476190475,0.63,0.63,"MLP with solver adam,                     activation tanh in hidden layers and                     architecture [4, 8, 64, 1]",528.3439078330994
0.6382978723404256,0.6,0.6185567010309279,0.63,0.63,"MLP with solver sgd,                     activation relu in hidden layers and                     architecture [128, 128, 1]",528.3439078330994
0.696969696969697,0.46,0.5542168674698795,0.63,0.63,"MLP with solver lbfgs,                     activation tanh in hidden layers and                     architecture [16, 128, 128, 1]",528.3439078330994
0.696969696969697,0.46,0.5542168674698795,0.63,0.63,"MLP with solver lbfgs,                     activation relu in hidden layers and                     architecture [8, 16, 1]",528.3439078330994
0.6140350877192983,0.7,0.6542056074766356,0.63,0.63,"MLP with solver lbfgs,                     activation tanh in hidden layers and                     architecture [4, 16, 16, 1]",528.3439078330994
0.8095238095238095,0.34,0.47887323943661975,0.63,0.63,"MLP with solver adam,                     activation relu in hidden layers and                     architecture [8, 8, 64, 1]",528.3439078330994
0.6181818181818182,0.68,0.6476190476190475,0.63,0.63,"MLP with solver sgd,                     activation tanh in hidden layers and                     architecture [4, 4, 32, 1]",528.3439078330994
0.6274509803921569,0.64,0.6336633663366336,0.63,0.63,"MLP with solver sgd,                     activation tanh in hidden layers and                     architecture [8, 16, 16, 1]",528.3439078330994
0.76,0.38,0.5066666666666666,0.63,0.63,"MLP with solver adam,                     activation relu in hidden layers and                     architecture [8, 32, 1]",528.3439078330994
0.782608695652174,0.36,0.4931506849315068,0.63,0.63,"MLP with solver adam,                     activation relu in hidden layers and                     architecture [128, 128, 1]",528.3439078330994
0.7241379310344828,0.42,0.5316455696202531,0.63,0.63,"MLP with solver lbfgs,                     activation relu in hidden layers and                     architecture [128, 128, 1]",528.3439078330994
0.7407407407407407,0.4,0.5194805194805194,0.63,0.63,"MLP with solver adam,                     activation relu in hidden layers and                     architecture [64, 128, 1]",528.3439078330994
0.6363636363636364,0.56,0.5957446808510639,0.62,0.6200000000000001,"MLP with solver lbfgs,                     activation relu in hidden layers and                     architecture [8, 64, 64, 1]",528.3439078330994
0.6071428571428571,0.68,0.6415094339622641,0.62,0.6200000000000001,"MLP with solver lbfgs,                     activation tanh in hidden layers and                     architecture [4, 16, 1]",528.3439078330994
0.6071428571428571,0.68,0.6415094339622641,0.62,0.6200000000000001,"MLP with solver lbfgs,                     activation tanh in hidden layers and                     architecture [8, 32, 128, 1]",528.3439078330994
0.6071428571428571,0.68,0.6415094339622641,0.62,0.6200000000000001,"MLP with solver adam,                     activation logistic in hidden layers and                     architecture [128, 128, 128, 1]",528.3439078330994
0.6071428571428571,0.68,0.6415094339622641,0.62,0.6200000000000001,"MLP with solver lbfgs,                     activation tanh in hidden layers and                     architecture [4, 32, 1]",528.3439078330994
0.6071428571428571,0.68,0.6415094339622641,0.62,0.6200000000000001,"MLP with solver sgd,                     activation identity in hidden layers and                     architecture [8, 128, 128, 1]",528.3439078330994
0.6071428571428571,0.68,0.6415094339622641,0.62,0.6200000000000001,"MLP with solver lbfgs,                     activation tanh in hidden layers and                     architecture [16, 1]",528.3439078330994
0.603448275862069,0.7,0.6481481481481481,0.62,0.62,"MLP with solver lbfgs,                     activation logistic in hidden layers and                     architecture [32, 1]",528.3439078330994
0.603448275862069,0.7,0.6481481481481481,0.62,0.62,"MLP with solver lbfgs,                     activation tanh in hidden layers and                     architecture [8, 8, 32, 1]",528.3439078330994
0.603448275862069,0.7,0.6481481481481481,0.62,0.62,"MLP with solver sgd,                     activation tanh in hidden layers and                     architecture [8, 8, 32, 1]",528.3439078330994
0.603448275862069,0.7,0.6481481481481481,0.62,0.62,"MLP with solver lbfgs,                     activation tanh in hidden layers and                     architecture [16, 16, 16, 1]",528.3439078330994
0.603448275862069,0.7,0.6481481481481481,0.62,0.62,"MLP with solver sgd,                     activation identity in hidden layers and                     architecture [4, 16, 16, 1]",528.3439078330994
0.603448275862069,0.7,0.6481481481481481,0.62,0.62,"MLP with solver lbfgs,                     activation tanh in hidden layers and                     architecture [32, 64, 128, 1]",528.3439078330994
0.6764705882352942,0.46,0.5476190476190477,0.62,0.62,"MLP with solver lbfgs,                     activation relu in hidden layers and                     architecture [4, 16, 32, 1]",528.3439078330994
0.8,0.32,0.45714285714285713,0.62,0.62,"MLP with solver lbfgs,                     activation tanh in hidden layers and                     architecture [4, 64, 64, 1]",528.3439078330994
0.603448275862069,0.7,0.6481481481481481,0.62,0.62,"MLP with solver lbfgs,                     activation tanh in hidden layers and                     architecture [4, 32, 64, 1]",528.3439078330994
0.62,0.62,0.62,0.62,0.62,"MLP with solver adam,                     activation tanh in hidden layers and                     architecture [4, 128, 128, 1]",528.3439078330994
0.6578947368421053,0.5,0.5681818181818182,0.62,0.62,"MLP with solver sgd,                     activation relu in hidden layers and                     architecture [8, 8, 64, 1]",528.3439078330994
0.603448275862069,0.7,0.6481481481481481,0.62,0.62,"MLP with solver lbfgs,                     activation tanh in hidden layers and                     architecture [16, 32, 1]",528.3439078330994
0.625,0.6,0.6122448979591836,0.62,0.62,"MLP with solver sgd,                     activation relu in hidden layers and                     architecture [64, 64, 128, 1]",528.3439078330994
0.603448275862069,0.7,0.6481481481481481,0.62,0.62,"MLP with solver lbfgs,                     activation tanh in hidden layers and                     architecture [128, 1]",528.3439078330994
0.6111111111111112,0.66,0.6346153846153846,0.62,0.62,"MLP with solver adam,                     activation tanh in hidden layers and                     architecture [8, 128, 128, 1]",528.3439078330994
0.6111111111111112,0.66,0.6346153846153846,0.62,0.62,"MLP with solver adam,                     activation tanh in hidden layers and                     architecture [64, 64, 64, 1]",528.3439078330994
0.65,0.52,0.5777777777777778,0.62,0.62,"MLP with solver lbfgs,                     activation relu in hidden layers and                     architecture [16, 32, 32, 1]",528.3439078330994
0.6428571428571429,0.54,0.5869565217391305,0.62,0.62,"MLP with solver lbfgs,                     activation relu in hidden layers and                     architecture [128, 128, 128, 1]",528.3439078330994
0.7307692307692307,0.38,0.5,0.62,0.62,"MLP with solver adam,                     activation relu in hidden layers and                     architecture [8, 32, 128, 1]",528.3439078330994
0.603448275862069,0.7,0.6481481481481481,0.62,0.62,"MLP with solver lbfgs,                     activation tanh in hidden layers and                     architecture [4, 16, 128, 1]",528.3439078330994
0.62,0.62,0.62,0.62,0.62,"MLP with solver adam,                     activation tanh in hidden layers and                     architecture [8, 16, 1]",528.3439078330994
0.6,0.72,0.6545454545454547,0.62,0.62,"MLP with solver sgd,                     activation tanh in hidden layers and                     architecture [64, 64, 64, 1]",528.3439078330994
0.625,0.6,0.6122448979591836,0.62,0.62,"MLP with solver adam,                     activation tanh in hidden layers and                     architecture [16, 16, 32, 1]",528.3439078330994
0.603448275862069,0.7,0.6481481481481481,0.62,0.62,"MLP with solver lbfgs,                     activation logistic in hidden layers and                     architecture [32, 128, 1]",528.3439078330994
0.6,0.66,0.6285714285714286,0.61,0.6100000000000001,"MLP with solver lbfgs,                     activation tanh in hidden layers and                     architecture [32, 32, 64, 1]",528.3439078330994
0.5964912280701754,0.68,0.6355140186915889,0.61,0.6100000000000001,"MLP with solver sgd,                     activation tanh in hidden layers and                     architecture [32, 64, 64, 1]",528.3439078330994
0.6222222222222222,0.56,0.5894736842105264,0.61,0.6100000000000001,"MLP with solver lbfgs,                     activation relu in hidden layers and                     architecture [16, 128, 1]",528.3439078330994
0.5964912280701754,0.68,0.6355140186915889,0.61,0.6100000000000001,"MLP with solver sgd,                     activation tanh in hidden layers and                     architecture [4, 4, 4, 1]",528.3439078330994
0.6,0.66,0.6285714285714286,0.61,0.6100000000000001,"MLP with solver lbfgs,                     activation logistic in hidden layers and                     architecture [4, 4, 1]",528.3439078330994
0.6,0.66,0.6285714285714286,0.61,0.6100000000000001,"MLP with solver adam,                     activation logistic in hidden layers and                     architecture [128, 128, 1]",528.3439078330994
0.6,0.66,0.6285714285714286,0.61,0.6100000000000001,"MLP with solver lbfgs,                     activation logistic in hidden layers and                     architecture [8, 64, 1]",528.3439078330994
0.5932203389830508,0.7,0.6422018348623852,0.61,0.61,"MLP with solver lbfgs,                     activation logistic in hidden layers and                     architecture [16, 1]",528.3439078330994
0.5932203389830508,0.7,0.6422018348623852,0.61,0.61,"MLP with solver lbfgs,                     activation tanh in hidden layers and                     architecture [32, 32, 32, 1]",528.3439078330994
0.6666666666666666,0.44,0.5301204819277109,0.61,0.61,"MLP with solver lbfgs,                     activation relu in hidden layers and                     architecture [32, 32, 64, 1]",528.3439078330994
0.6774193548387096,0.42,0.5185185185185185,0.61,0.61,"MLP with solver adam,                     activation relu in hidden layers and                     architecture [8, 128, 1]",528.3439078330994
0.5932203389830508,0.7,0.6422018348623852,0.61,0.61,"MLP with solver lbfgs,                     activation logistic in hidden layers and                     architecture [8, 1]",528.3439078330994
0.5932203389830508,0.7,0.6422018348623852,0.61,0.61,"MLP with solver lbfgs,                     activation tanh in hidden layers and                     architecture [32, 32, 128, 1]",528.3439078330994
0.6774193548387096,0.42,0.5185185185185185,0.61,0.61,"MLP with solver adam,                     activation relu in hidden layers and                     architecture [8, 1]",528.3439078330994
0.6170212765957447,0.58,0.5979381443298969,0.61,0.61,"MLP with solver sgd,                     activation relu in hidden layers and                     architecture [8, 128, 1]",528.3439078330994
0.6896551724137931,0.4,0.5063291139240508,0.61,0.61,"MLP with solver adam,                     activation relu in hidden layers and                     architecture [16, 1]",528.3439078330994
0.6078431372549019,0.62,0.6138613861386139,0.61,0.61,"MLP with solver adam,                     activation logistic in hidden layers and                     architecture [16, 128, 1]",528.3439078330994
0.6078431372549019,0.62,0.6138613861386139,0.61,0.61,"MLP with solver lbfgs,                     activation tanh in hidden layers and                     architecture [32, 128, 128, 1]",528.3439078330994
0.5932203389830508,0.7,0.6422018348623852,0.61,0.61,"MLP with solver lbfgs,                     activation logistic in hidden layers and                     architecture [128, 1]",528.3439078330994
0.6774193548387096,0.42,0.5185185185185185,0.61,0.61,"MLP with solver lbfgs,                     activation tanh in hidden layers and                     architecture [16, 16, 64, 1]",528.3439078330994
0.5932203389830508,0.7,0.6422018348623852,0.61,0.61,"MLP with solver lbfgs,                     activation tanh in hidden layers and                     architecture [32, 128, 1]",528.3439078330994
0.5932203389830508,0.7,0.6422018348623852,0.61,0.61,"MLP with solver lbfgs,                     activation tanh in hidden layers and                     architecture [4, 1]",528.3439078330994
0.6486486486486487,0.48,0.5517241379310345,0.61,0.61,"MLP with solver adam,                     activation relu in hidden layers and                     architecture [16, 128, 128, 1]",528.3439078330994
0.6078431372549019,0.62,0.6138613861386139,0.61,0.61,"MLP with solver sgd,                     activation identity in hidden layers and                     architecture [4, 128, 1]",528.3439078330994
0.5932203389830508,0.7,0.6422018348623852,0.61,0.61,"MLP with solver lbfgs,                     activation tanh in hidden layers and                     architecture [128, 128, 1]",528.3439078330994
0.6122448979591837,0.6,0.6060606060606062,0.61,0.61,"MLP with solver adam,                     activation tanh in hidden layers and                     architecture [4, 64, 1]",528.3439078330994
0.6122448979591837,0.6,0.6060606060606062,0.61,0.61,"MLP with solver adam,                     activation tanh in hidden layers and                     architecture [64, 128, 128, 1]",528.3439078330994
0.6037735849056604,0.64,0.6213592233009708,0.61,0.61,"MLP with solver sgd,                     activation identity in hidden layers and                     architecture [8, 8, 16, 1]",528.3439078330994
0.5932203389830508,0.7,0.6422018348623852,0.61,0.61,"MLP with solver sgd,                     activation tanh in hidden layers and                     architecture [8, 16, 64, 1]",528.3439078330994
0.6666666666666666,0.44,0.5301204819277109,0.61,0.61,"MLP with solver lbfgs,                     activation relu in hidden layers and                     architecture [4, 16, 1]",528.3439078330994
0.6122448979591837,0.6,0.6060606060606062,0.61,0.61,"MLP with solver adam,                     activation tanh in hidden layers and                     architecture [4, 1]",528.3439078330994
0.5932203389830508,0.7,0.6422018348623852,0.61,0.61,"MLP with solver lbfgs,                     activation tanh in hidden layers and                     architecture [4, 16, 64, 1]",528.3439078330994
0.5932203389830508,0.7,0.6422018348623852,0.61,0.61,"MLP with solver lbfgs,                     activation tanh in hidden layers and                     architecture [4, 16, 32, 1]",528.3439078330994
0.6037735849056604,0.64,0.6213592233009708,0.61,0.61,"MLP with solver lbfgs,                     activation tanh in hidden layers and                     architecture [8, 8, 16, 1]",528.3439078330994
0.6896551724137931,0.4,0.5063291139240508,0.61,0.61,"MLP with solver adam,                     activation relu in hidden layers and                     architecture [8, 64, 128, 1]",528.3439078330994
0.6666666666666666,0.4,0.5,0.6,0.6000000000000001,"MLP with solver adam,                     activation relu in hidden layers and                     architecture [4, 64, 1]",528.3439078330994
0.5862068965517241,0.68,0.6296296296296295,0.6,0.6000000000000001,"MLP with solver lbfgs,                     activation tanh in hidden layers and                     architecture [8, 32, 1]",528.3439078330994
0.5862068965517241,0.68,0.6296296296296295,0.6,0.6000000000000001,"MLP with solver lbfgs,                     activation tanh in hidden layers and                     architecture [8, 64, 128, 1]",528.3439078330994
0.5862068965517241,0.68,0.6296296296296295,0.6,0.6000000000000001,"MLP with solver lbfgs,                     activation tanh in hidden layers and                     architecture [8, 1]",528.3439078330994
0.5862068965517241,0.68,0.6296296296296295,0.6,0.6000000000000001,"MLP with solver lbfgs,                     activation tanh in hidden layers and                     architecture [4, 4, 64, 1]",528.3439078330994
0.6666666666666666,0.4,0.5,0.6,0.6000000000000001,"MLP with solver adam,                     activation tanh in hidden layers and                     architecture [4, 16, 16, 1]",528.3439078330994
0.5862068965517241,0.68,0.6296296296296295,0.6,0.6000000000000001,"MLP with solver lbfgs,                     activation logistic in hidden layers and                     architecture [32, 32, 1]",528.3439078330994
0.5862068965517241,0.68,0.6296296296296295,0.6,0.6000000000000001,"MLP with solver lbfgs,                     activation logistic in hidden layers and                     architecture [16, 64, 1]",528.3439078330994
0.5892857142857143,0.66,0.6226415094339622,0.6,0.6000000000000001,"MLP with solver lbfgs,                     activation logistic in hidden layers and                     architecture [4, 64, 1]",528.3439078330994
0.5925925925925926,0.64,0.6153846153846153,0.6,0.6000000000000001,"MLP with solver sgd,                     activation tanh in hidden layers and                     architecture [4, 64, 128, 1]",528.3439078330994
0.5862068965517241,0.68,0.6296296296296295,0.6,0.6000000000000001,"MLP with solver lbfgs,                     activation tanh in hidden layers and                     architecture [16, 128, 1]",528.3439078330994
0.5892857142857143,0.66,0.6226415094339622,0.6,0.6000000000000001,"MLP with solver lbfgs,                     activation tanh in hidden layers and                     architecture [32, 1]",528.3439078330994
0.5862068965517241,0.68,0.6296296296296295,0.6,0.6000000000000001,"MLP with solver lbfgs,                     activation tanh in hidden layers and                     architecture [8, 16, 16, 1]",528.3439078330994
