precision,recall,f1-score,accuracy,auc,features,training time (s)
0.5975609756097561,0.98,0.7424242424242423,0.66,0.66,"MLP with solver adam,                     activation logistic in hidden layers and                     architecture [32, 64, 128, 1]",661.4038178920746
0.6081081081081081,0.9,0.7258064516129032,0.66,0.66,"MLP with solver sgd,                     activation identity in hidden layers and                     architecture [4, 8, 32, 1]",661.4038178920746
0.6829268292682927,0.56,0.6153846153846154,0.65,0.65,"MLP with solver lbfgs,                     activation relu in hidden layers and                     architecture [16, 16, 32, 1]",661.4038178920746
0.5903614457831325,0.98,0.7368421052631579,0.65,0.65,"MLP with solver sgd,                     activation identity in hidden layers and                     architecture [8, 8, 16, 1]",661.4038178920746
0.6944444444444444,0.5,0.5813953488372093,0.64,0.64,"MLP with solver sgd,                     activation tanh in hidden layers and                     architecture [4, 8, 8, 1]",661.4038178920746
0.5802469135802469,0.94,0.717557251908397,0.63,0.63,"MLP with solver sgd,                     activation tanh in hidden layers and                     architecture [4, 16, 32, 1]",661.4038178920746
0.6326530612244898,0.62,0.6262626262626263,0.63,0.63,"MLP with solver sgd,                     activation relu in hidden layers and                     architecture [16, 128, 128, 1]",661.4038178920746
0.589041095890411,0.86,0.6991869918699187,0.63,0.63,"MLP with solver lbfgs,                     activation logistic in hidden layers and                     architecture [128, 128, 128, 1]",661.4038178920746
0.5866666666666667,0.88,0.704,0.63,0.63,"MLP with solver adam,                     activation identity in hidden layers and                     architecture [4, 4, 16, 1]",661.4038178920746
0.6756756756756757,0.5,0.5747126436781609,0.63,0.63,"MLP with solver adam,                     activation relu in hidden layers and                     architecture [4, 16, 128, 1]",661.4038178920746
0.5802469135802469,0.94,0.717557251908397,0.63,0.63,"MLP with solver sgd,                     activation identity in hidden layers and                     architecture [4, 4, 1]",661.4038178920746
0.5942028985507246,0.82,0.6890756302521008,0.63,0.63,"MLP with solver sgd,                     activation tanh in hidden layers and                     architecture [4, 16, 64, 1]",661.4038178920746
0.5789473684210527,0.88,0.6984126984126985,0.62,0.62,"MLP with solver adam,                     activation identity in hidden layers and                     architecture [4, 8, 8, 1]",661.4038178920746
0.5789473684210527,0.88,0.6984126984126985,0.62,0.62,"MLP with solver adam,                     activation identity in hidden layers and                     architecture [64, 128, 128, 1]",661.4038178920746
0.6764705882352942,0.46,0.5476190476190477,0.62,0.62,"MLP with solver lbfgs,                     activation relu in hidden layers and                     architecture [8, 8, 1]",661.4038178920746
0.5789473684210527,0.88,0.6984126984126985,0.62,0.62,"MLP with solver adam,                     activation identity in hidden layers and                     architecture [16, 16, 1]",661.4038178920746
0.625,0.6,0.6122448979591836,0.62,0.62,"MLP with solver lbfgs,                     activation relu in hidden layers and                     architecture [8, 32, 128, 1]",661.4038178920746
0.575,0.92,0.7076923076923077,0.62,0.62,"MLP with solver sgd,                     activation tanh in hidden layers and                     architecture [16, 16, 1]",661.4038178920746
0.5789473684210527,0.88,0.6984126984126985,0.62,0.62,"MLP with solver adam,                     activation identity in hidden layers and                     architecture [4, 32, 64, 1]",661.4038178920746
0.5789473684210527,0.88,0.6984126984126985,0.62,0.62,"MLP with solver adam,                     activation identity in hidden layers and                     architecture [32, 32, 128, 1]",661.4038178920746
0.5857142857142857,0.82,0.6833333333333333,0.62,0.62,"MLP with solver lbfgs,                     activation logistic in hidden layers and                     architecture [32, 32, 32, 1]",661.4038178920746
0.5714285714285714,0.96,0.7164179104477612,0.62,0.62,"MLP with solver sgd,                     activation identity in hidden layers and                     architecture [4, 4, 128, 1]",661.4038178920746
0.5769230769230769,0.9,0.7031249999999999,0.62,0.62,"MLP with solver sgd,                     activation tanh in hidden layers and                     architecture [4, 4, 128, 1]",661.4038178920746
0.5789473684210527,0.88,0.6984126984126985,0.62,0.62,"MLP with solver adam,                     activation identity in hidden layers and                     architecture [16, 16, 16, 1]",661.4038178920746
0.5964912280701754,0.68,0.6355140186915889,0.61,0.6100000000000001,"MLP with solver sgd,                     activation tanh in hidden layers and                     architecture [4, 16, 1]",661.4038178920746
0.627906976744186,0.54,0.5806451612903226,0.61,0.6100000000000001,"MLP with solver sgd,                     activation relu in hidden layers and                     architecture [4, 16, 128, 1]",661.4038178920746
0.5753424657534246,0.84,0.6829268292682927,0.61,0.61,"MLP with solver lbfgs,                     activation identity in hidden layers and                     architecture [16, 64, 1]",661.4038178920746
0.6410256410256411,0.5,0.5617977528089888,0.61,0.61,"MLP with solver lbfgs,                     activation relu in hidden layers and                     architecture [8, 16, 32, 1]",661.4038178920746
0.5797101449275363,0.8,0.6722689075630253,0.61,0.61,"MLP with solver sgd,                     activation identity in hidden layers and                     architecture [32, 64, 128, 1]",661.4038178920746
0.5714285714285714,0.88,0.6929133858267715,0.61,0.61,"MLP with solver adam,                     activation identity in hidden layers and                     architecture [4, 16, 1]",661.4038178920746
0.6666666666666666,0.44,0.5301204819277109,0.61,0.61,"MLP with solver sgd,                     activation relu in hidden layers and                     architecture [64, 64, 128, 1]",661.4038178920746
0.5714285714285714,0.88,0.6929133858267715,0.61,0.61,"MLP with solver adam,                     activation identity in hidden layers and                     architecture [32, 32, 1]",661.4038178920746
0.5753424657534246,0.84,0.6829268292682927,0.61,0.61,"MLP with solver sgd,                     activation tanh in hidden layers and                     architecture [4, 64, 1]",661.4038178920746
0.5846153846153846,0.76,0.6608695652173914,0.61,0.61,"MLP with solver adam,                     activation logistic in hidden layers and                     architecture [4, 1]",661.4038178920746
0.6666666666666666,0.44,0.5301204819277109,0.61,0.61,"MLP with solver lbfgs,                     activation tanh in hidden layers and                     architecture [4, 16, 64, 1]",661.4038178920746
0.5714285714285714,0.88,0.6929133858267715,0.61,0.61,"MLP with solver adam,                     activation logistic in hidden layers and                     architecture [32, 32, 1]",661.4038178920746
0.582089552238806,0.78,0.6666666666666667,0.61,0.61,"MLP with solver sgd,                     activation identity in hidden layers and                     architecture [4, 128, 1]",661.4038178920746
0.5753424657534246,0.84,0.6829268292682927,0.61,0.61,"MLP with solver lbfgs,                     activation identity in hidden layers and                     architecture [16, 16, 128, 1]",661.4038178920746
0.5753424657534246,0.84,0.6829268292682927,0.61,0.61,"MLP with solver lbfgs,                     activation identity in hidden layers and                     architecture [8, 8, 64, 1]",661.4038178920746
0.5714285714285714,0.8,0.6666666666666666,0.6,0.6000000000000001,"MLP with solver lbfgs,                     activation identity in hidden layers and                     architecture [4, 32, 32, 1]",661.4038178920746
0.6086956521739131,0.56,0.5833333333333334,0.6,0.6000000000000001,"MLP with solver lbfgs,                     activation relu in hidden layers and                     architecture [32, 128, 128, 1]",661.4038178920746
0.5714285714285714,0.8,0.6666666666666666,0.6,0.6000000000000001,"MLP with solver lbfgs,                     activation identity in hidden layers and                     architecture [16, 16, 32, 1]",661.4038178920746
