encoding,test accuracy,training accuracy,combined accuracy,test precision,test recall,test fscore,test auc,training time
"19,4,19,19,2,16,18,9,19,8,5,20,15,11,11",0.592,0.96,0.684,0.5827338129496403,0.648,0.6136363636363636,0.5920000000000001,4.42049503326416
"18,4,18,5,2,16,18,9,19,8,5,18,15,10,11",0.61,0.9,0.6825,0.5884244372990354,0.732,0.6524064171122995,0.61,1.3353610038757324
"17,4,18,5,13,16,18,17,1,8,5,13,15,0,11",0.622,0.86,0.6815,0.6286919831223629,0.596,0.6119096509240246,0.622,1.1724860668182373
"19,4,19,5,2,16,18,9,19,8,5,20,15,11,11",0.59,0.95,0.68,0.5818181818181818,0.64,0.6095238095238096,0.5900000000000001,2.725022554397583
"19,4,16,5,13,16,23,9,17,8,5,20,0,13,11",0.58,0.98,0.6799999999999999,0.5641025641025641,0.704,0.6263345195729537,0.58,0.9844670295715332
"19,4,19,15,13,16,18,17,17,8,5,20,0,11,11",0.574,0.99,0.678,0.5524079320113314,0.78,0.6467661691542289,0.5740000000000001,3.036583662033081
"18,4,16,5,13,16,18,9,13,8,5,18,15,10,11",0.582,0.96,0.6765,0.6062176165803109,0.468,0.5282167042889391,0.582,0.9201056957244873
"19,4,16,5,13,16,18,17,17,8,5,20,15,11,11",0.572,0.98,0.674,0.5909090909090909,0.468,0.5223214285714286,0.5720000000000001,1.3562967777252197
"19,4,16,5,13,16,18,17,13,8,5,20,15,11,11",0.57,0.98,0.6725000000000001,0.5665399239543726,0.596,0.580896686159844,0.5700000000000001,1.2757949829101562
"19,4,19,5,13,16,18,17,17,8,5,20,0,11,11",0.566,0.99,0.672,0.5642023346303502,0.58,0.571992110453649,0.5660000000000001,2.80000901222229
"18,4,16,5,13,16,18,17,19,8,5,18,15,10,11",0.582,0.94,0.6715,0.6589147286821705,0.34,0.44854881266490765,0.582,1.5830705165863037
"19,4,16,5,13,16,18,17,19,8,5,18,15,11,11",0.562,1.0,0.6715,0.5555555555555556,0.62,0.5860113421550095,0.562,1.730785608291626
"17,18,18,4,13,18,17,20,8,5,13,15,0,11,5",0.56,1.0,0.67,0.5595238095238095,0.564,0.5617529880478087,0.56,1.5317935943603516
"19,4,16,5,13,16,18,17,17,8,5,20,0,11,11",0.558,1.0,0.6685000000000001,0.5759162303664922,0.44,0.4988662131519274,0.558,1.4359171390533447
"19,4,16,5,13,16,23,9,17,8,5,20,0,11,11",0.564,0.98,0.6679999999999999,0.5487804878048781,0.72,0.6228373702422145,0.564,1.126568078994751
"19,4,16,5,13,16,18,9,17,8,5,20,0,11,11",0.56,0.99,0.6675,0.5457317073170732,0.716,0.6193771626297578,0.56,1.1134517192840576
"19,4,16,5,13,16,18,17,13,8,5,20,0,11,11",0.556,0.99,0.6645000000000001,0.5469798657718121,0.652,0.5948905109489051,0.556,1.3181483745574951
"18,4,16,5,13,16,18,17,13,8,5,18,0,11,11",0.556,0.97,0.6595,0.5693069306930693,0.46,0.5088495575221239,0.556,1.0829472541809082
"17,18,18,4,13,18,17,13,8,5,13,15,0,11,5",0.546,1.0,0.6595,0.5322128851540616,0.76,0.6260296540362438,0.546,1.4828879833221436
"19,4,16,5,13,16,18,9,13,8,5,20,15,10,11",0.546,1.0,0.6595,0.5358255451713395,0.688,0.6024518388791593,0.546,1.075045108795166
"18,4,18,4,2,16,18,9,19,8,5,18,15,10,11",0.562,0.95,0.659,0.543661971830986,0.772,0.6380165289256199,0.562,1.3308568000793457
"18,4,18,19,13,16,18,9,19,8,5,20,15,11,11",0.548,0.99,0.6585000000000001,0.558252427184466,0.46,0.5043859649122807,0.548,2.3217992782592773
"19,4,16,5,13,16,18,9,13,8,5,20,0,11,11",0.548,0.98,0.656,0.5594059405940595,0.452,0.5,0.548,1.1454768180847168
"18,4,16,5,13,16,18,9,13,8,5,18,0,11,11",0.544,0.99,0.6555,0.5478260869565217,0.504,0.525,0.544,0.8461997509002686
"19,4,19,5,13,16,18,9,17,8,5,20,0,11,11",0.542,0.99,0.654,0.5462555066079295,0.496,0.519916142557652,0.542,2.559784412384033
"19,4,19,19,2,16,18,9,17,8,5,20,15,11,11",0.552,0.96,0.654,0.5416666666666666,0.676,0.6014234875444839,0.552,4.379403591156006
"18,4,18,19,2,16,18,9,19,8,5,20,15,11,11",0.554,0.95,0.653,0.5425867507886435,0.688,0.6067019400352733,0.5539999999999999,2.408592700958252
"17,18,18,4,13,23,17,13,8,5,13,15,0,11,5",0.536,1.0,0.652,0.5362903225806451,0.532,0.5341365461847389,0.536,1.375922441482544
"19,4,19,19,2,16,18,9,13,8,5,20,15,11,11",0.548,0.96,0.651,0.548,0.548,0.548,0.548,4.377861499786377
"17,4,16,5,13,16,17,17,8,5,13,20,0,11,11",0.58,0.86,0.65,0.6428571428571429,0.36,0.46153846153846156,0.5800000000000001,0.8172063827514648
"18,4,18,5,2,16,18,9,10,8,5,18,15,10,11",0.55,0.95,0.65,0.5527426160337553,0.524,0.5379876796714579,0.55,1.4469497203826904
"18,4,16,12,13,16,18,9,17,8,5,20,0,11,11",0.546,0.96,0.6495,0.5295629820051414,0.824,0.6447574334898278,0.546,0.9046707153320312
"19,4,13,5,13,16,18,17,19,8,5,20,15,11,11",0.542,0.97,0.649,0.5264483627204031,0.836,0.6460587326120556,0.542,1.4843025207519531
"18,4,16,5,2,16,18,9,13,8,5,18,15,10,11",0.568,0.89,0.6485000000000001,0.5833333333333334,0.476,0.5242290748898678,0.5680000000000001,0.966550350189209
"19,4,16,19,13,16,18,17,19,8,5,20,15,11,11",0.534,0.99,0.648,0.5367965367965368,0.496,0.5155925155925156,0.534,1.904914140701294
"18,4,16,22,2,16,18,9,19,8,5,18,15,10,11",0.576,0.86,0.647,0.5683453237410072,0.632,0.5984848484848485,0.5760000000000001,1.0012571811676025
"18,4,16,19,13,16,18,9,17,8,5,20,0,11,11",0.532,0.99,0.6465000000000001,0.5283687943262412,0.596,0.5601503759398496,0.532,1.0851397514343262
"19,4,16,5,13,16,18,9,13,8,5,20,15,10,4",0.574,0.86,0.6455000000000001,0.6163522012578616,0.392,0.4792176039119804,0.5740000000000001,1.0364067554473877
"19,4,16,5,13,16,18,13,13,8,5,20,0,11,11",0.534,0.98,0.6455,0.5252225519287834,0.708,0.6030664395229983,0.534,1.095545768737793
"19,4,13,5,13,16,18,17,17,8,5,20,0,11,11",0.536,0.97,0.6445000000000001,0.5252808988764045,0.748,0.6171617161716172,0.536,1.1499764919281006
"18,4,19,19,2,16,18,9,13,8,5,18,15,10,11",0.554,0.91,0.643,0.6030534351145038,0.316,0.4146981627296588,0.554,3.724299907684326
"18,4,16,5,13,16,18,17,19,8,5,20,15,11,11",0.526,0.99,0.642,0.5317073170731708,0.436,0.47912087912087914,0.526,1.4292302131652832
"18,4,16,5,13,16,18,17,19,8,5,18,0,11,11",0.538,0.95,0.641,0.5536723163841808,0.392,0.45901639344262296,0.538,1.4600083827972412
"17,15,18,4,13,18,17,17,8,5,13,15,8,10,5",0.534,0.96,0.6405000000000001,0.5253731343283582,0.704,0.6017094017094017,0.534,1.0218446254730225
"19,4,16,5,13,16,18,9,13,8,3,20,0,11,11",0.534,0.95,0.638,0.5355648535564853,0.512,0.523517382413088,0.534,1.0699834823608398
"18,2,15,0,19,6,17,6,19,17,8,16,0,10,8",0.544,0.92,0.638,0.5325443786982249,0.72,0.6122448979591837,0.544,2.0912880897521973
"19,4,19,19,13,16,18,13,13,8,5,20,15,11,5",0.524,0.98,0.638,0.5245901639344263,0.512,0.5182186234817814,0.524,4.20171856880188
"18,4,18,5,19,16,18,17,13,8,5,13,15,0,11",0.52,0.99,0.6375,0.5211864406779662,0.492,0.5061728395061729,0.52,2.599700927734375
"18,15,16,5,13,16,18,17,19,8,5,20,8,10,11",0.542,0.92,0.6365000000000001,0.530791788856305,0.724,0.6125211505922166,0.542,1.4069933891296387
"4,19,18,11,15,17,21,10,5,5,17,18,9,10,5",0.542,0.92,0.6365000000000001,0.5387453874538746,0.584,0.5604606525911708,0.542,2.0470314025878906
"19,4,16,5,13,16,18,17,17,8,13,20,15,11,11",0.528,0.96,0.636,0.5174129353233831,0.832,0.6380368098159509,0.528,1.412534236907959
"19,4,12,5,2,16,18,9,19,8,5,20,15,11,11",0.54,0.92,0.635,0.5352112676056338,0.608,0.5692883895131086,0.54,0.9023823738098145
"18,4,18,5,2,16,18,17,19,8,5,18,15,10,11",0.542,0.91,0.634,0.56,0.392,0.4611764705882353,0.542,2.035067558288574
"19,4,19,19,2,16,18,13,19,8,5,20,15,11,11",0.524,0.96,0.633,0.524,0.524,0.524,0.524,4.579496622085571
"0,5,17,18,6,18,9,14,9,15,17,9,17,18,10",0.514,0.99,0.633,0.5120274914089347,0.596,0.5508317929759704,0.514,1.5836677551269531
"19,4,18,5,13,16,18,17,19,8,5,18,15,11,11",0.514,0.99,0.633,0.515695067264574,0.46,0.48625792811839325,0.514,2.5070223808288574
"19,4,18,5,13,16,23,17,17,8,5,13,0,0,11",0.51,0.99,0.63,0.5102040816326531,0.5,0.5050505050505051,0.51,2.1977591514587402
"18,4,18,5,13,16,18,17,13,8,5,0,15,0,11",0.51,0.99,0.63,0.5121951219512195,0.42,0.46153846153846156,0.51,1.4371001720428467
