encoding,test accuracy,training accuracy,combined accuracy,test precision,test recall,test fscore,test auc,training time
"18,6,19,4,0,8,17,7,8,5,13,15,0,20,2",0.582,0.95,0.674,0.5729537366548043,0.644,0.6064030131826742,0.5820000000000001,1.6191165447235107
"18,6,19,4,0,8,17,7,8,5,13,15,0,20,4",0.572,0.98,0.674,0.5511363636363636,0.776,0.6445182724252492,0.5720000000000001,1.6694629192352295
"18,18,5,4,16,18,19,13,13,15,15,15,9,10,3",0.61,0.85,0.67,0.5951557093425606,0.688,0.6382189239332097,0.61,2.309849739074707
"18,6,19,4,0,8,17,13,8,5,13,15,0,20,2",0.566,0.98,0.6695,0.5662650602409639,0.564,0.5651302605210421,0.566,1.6412172317504883
"18,6,5,6,4,8,17,17,13,5,13,15,0,20,2",0.598,0.88,0.6685,0.5813953488372093,0.7,0.6352087114337568,0.598,0.790778398513794
"18,6,19,4,0,8,17,7,8,5,22,15,0,20,2",0.564,0.96,0.6629999999999999,0.5496894409937888,0.708,0.6188811188811189,0.564,1.576833963394165
"17,7,18,2,16,17,15,1,13,15,15,13,9,13,11",0.698,0.55,0.661,0.726027397260274,0.636,0.6780383795309168,0.698,0.8745455741882324
"18,6,19,4,0,8,17,7,8,5,13,15,0,20,10",0.542,1.0,0.6565000000000001,0.5346534653465347,0.648,0.5858951175406871,0.542,1.5845873355865479
"22,14,5,18,3,3,15,16,11,11,14,17,19,6,4",0.594,0.83,0.653,0.5824561403508772,0.664,0.6205607476635514,0.5940000000000001,1.1479873657226562
"18,6,5,13,0,8,17,7,8,5,13,15,0,20,2",0.6,0.81,0.6525,0.5968992248062015,0.616,0.6062992125984252,0.6,0.646902322769165
"18,6,15,2,0,8,17,7,8,5,13,15,0,20,2",0.634,0.69,0.648,0.6070287539936102,0.76,0.6749555950266429,0.634,0.766918420791626
"18,7,18,2,16,17,15,13,13,15,15,13,9,13,3",0.66,0.61,0.6475,0.6639344262295082,0.648,0.6558704453441295,0.66,0.924393892288208
"18,18,5,4,16,18,15,13,13,10,15,15,9,10,3",0.566,0.89,0.647,0.5478260869565217,0.756,0.6352941176470588,0.5660000000000001,1.3768994808197021
"18,18,5,4,16,18,15,13,13,15,15,15,9,10,3",0.568,0.88,0.646,0.5566666666666666,0.668,0.6072727272727273,0.5680000000000001,1.4483027458190918
"18,6,5,13,0,8,17,7,13,5,13,15,0,20,2",0.63,0.69,0.645,0.6181818181818182,0.68,0.6476190476190476,0.63,0.7110021114349365
"23,17,15,2,16,16,11,13,15,0,12,10,14,12,6",0.592,0.79,0.6415000000000001,0.585820895522388,0.628,0.6061776061776062,0.5920000000000001,1.246689796447754
"4,4,18,4,16,16,18,1,1,8,5,13,15,11,11",0.592,0.79,0.6415000000000001,0.6045454545454545,0.532,0.5659574468085107,0.5920000000000001,0.8769979476928711
"18,6,5,6,4,8,17,17,8,5,13,15,0,20,2",0.55,0.91,0.64,0.5409836065573771,0.66,0.5945945945945946,0.55,0.7329742908477783
